benchmark,coefficient,matrix_cell,pair_status,station_count,direct_pressure_gradient_integral_value,projection_transport_integral_value,stokes_body_forward_integral_value,end_contour_integral_value,inferred_geometry_transport_integral_value,required_geometry_transport_integral_value,geometry_transport_integral_residual_value,geometry_transport_integral_residual_norm,abs_station_geometry_transport_residual_sum,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,first_station_abs_residual_share,configured_end_abs_residual_share,residual_abs_centroid_x_over_l,station_integral_closure_residual,diagnostic_conclusion,remaining_blocker,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A53,53,same_frequency_ab_pair,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,station_geometry_transport_closes,"Use this station-level closure before changing Eq.30: if the residual is endpoint-localized, audit C_A orientation and end-station selection; if distributed, audit d(N_i ds)/dx, m_i, and fixed-control-surface station mapping.",false,"diagnostic-only; the station-local inferred geometry transport is evidence for the derivation audit, not a production correction.",diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,55,same_frequency_ab_pair,39,0.15199283365756522,-0.4506675469641938,1.6463983102699669,-0.11426755987891021,-0.6026603806217591,1.380137916733492,-1.9827982973552503,1.4366667804099853,3.6873195823190126,1,0.049999999999999996,0.09195770218166358,0.084593542347591,0.084593542347591,0.31205185332234264,0.0,station_geometry_transport_residual_distributed,"Use this station-level closure before changing Eq.30: if the residual is endpoint-localized, audit C_A orientation and end-station selection; if distributed, audit d(N_i ds)/dx, m_i, and fixed-control-surface station mapping.",false,"diagnostic-only; the station-local inferred geometry transport is evidence for the derivation audit, not a production correction.",diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,53,same_frequency_ab_pair,39,-0.37998208414391305,1.1266688674104848,-4.115995775674916,0.2856688996972753,1.506650951554397,-3.4503447918337287,4.956995743388127,1.4366667804099862,9.218298955797534,1,0.049999999999999996,0.09195770218166358,0.08459354234759096,0.08459354234759096,0.31205185332234253,1.7763568394002505e-15,station_geometry_transport_residual_distributed,"Use this station-level closure before changing Eq.30: if the residual is endpoint-localized, audit C_A orientation and end-station selection; if distributed, audit d(N_i ds)/dx, m_i, and fixed-control-surface station mapping.",false,"diagnostic-only; the station-local inferred geometry transport is evidence for the derivation audit, not a production correction.",diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,55,same_frequency_ab_pair,39,1.004094890825823,0.5141798371419938,0.4395424385763078,0.2769432549612913,-0.489915053683829,-0.28760919728822376,-0.20230585639560517,0.4129406820108962,2.0888672446916043,0,0.024999999999999998,0.1081756919831576,0.1081756919831576,0.1081756919831576,0.2921377899083832,2.220446049250313e-16,station_geometry_transport_residual_distributed,"Use this station-level closure before changing Eq.30: if the residual is endpoint-localized, audit C_A orientation and end-station selection; if distributed, audit d(N_i ds)/dx, m_i, and fixed-control-surface station mapping.",false,"diagnostic-only; the station-local inferred geometry transport is evidence for the derivation audit, not a production correction.",diagnostic_station_geometry_transport_closure_not_hard_gate,INFO
