coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.12007296402555762,0.35428293775910114,0.0,0.0,7.628666785340963e-05,0.00029827020982485227,2.4056881456366446e-05,4.1692644190904504e-05,0.0,False,5.4704233820786175e-05,6.0080883292259e-05,7.04664873162351e-05,0.003746954184788694
640,1280,0.0,0.09498231024368822,0.09351821284873983,0.0,0.0,3.3991805971993735e-05,0.0002146863815427759,9.09293334653449e-06,1.0317120659632616e-05,0.0,False,0.005708111305679572,1.692629454593612e-05,2.2411065297156817e-05,0.0016643950547985348
