component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.95,-1.0091245400474076,-0.5416645400474076,-1.7033476102119736,0.05097626758519107,0.518436267585191,1.6303027282553175,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
resolved_station_bem,1.95,-1.1723447667441873,-0.7048847667441873,-2.216618763346501,0.06977364014747109,0.5372336401474711,1.6894139627278966,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom_extrapolation,1.95,-0.43185916970274235,0.035600830297257635,0.11195229653225672,-0.4313350411840222,0.03612495881597777,0.11360049942131374,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
pre_chine_bem,1.95,0.4459390711076956,0.9133990711076956,2.872324122980175,0.3715212517379049,0.8389812517379049,2.638305823075173,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
post_chine_bem,1.95,-0.20715964670427509,0.2603003532957249,0.8185545701123423,-0.0748839438006057,0.3925760561993943,1.2345158999980952,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_aft_post_chine,1.95,-0.350122064060472,0.11733793593952796,0.3689872199356225,-0.3455527133849305,0.1219072866150695,0.3833562472171997,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_middle_post_chine,1.95,-0.1230383532439017,0.3444216467560983,1.083086939484586,-0.11115977230661761,0.3563002276933824,1.1204409675892528,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_forward_post_chine,1.95,0.04153697212459449,0.5089969721245945,1.600619409196838,0.11565439058618468,0.5831143905861846,1.8336930521578132,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_pre_chine,1.95,0.4459390711076956,0.9133990711076956,2.872324122980175,0.3715212517379049,0.8389812517379049,2.638305823075173,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
bem,1.95,-1.0091245400474076,-0.5416645400474076,-1.7033476102119736,0.05097626758519107,0.518436267585191,1.6303027282553175,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
front,1.95,0.7859406834531003,1.2534006834531004,3.9415115831858505,0.6229996942667754,1.0904596942667752,3.429118535430111,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom,1.95,nan,nan,nan,nan,nan,nan,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
total,1.95,-0.035972599635892555,0.43148740036410743,1.3568786174971932,0.10665055504176743,0.5741105550417674,1.805379103904929,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
