step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1.0,1.0070905678278947,-0.007090567827894969,1.0071677305107938,-inf,1.0070905678278947,0.0009022609053565709,429272.0309491749,1.00002622784272,0.039974351538417115,20.930161672086374,0.9994251635372231,7.907148795212331,7.649419671169304,False,insufficient_objective_decrease
0.5,1.0031582052446932,-0.003158205244693458,1.0031756425305718,-inf,1.0031582052446932,0.00032822645915142336,429266.43150635087,1.0000131834576178,0.019977912564838024,20.936177173432473,0.9997124065843994,7.907001055182878,7.648940705662436,False,insufficient_objective_decrease
0.25,1.0014820077745457,-0.0014820077745458797,1.0014857655840794,-inf,1.0014820077745459,4.164358610884947e-05,429263.60918514384,1.0000066086168946,0.00997894545325775,20.939187669259713,0.9998561591904044,7.906845448521583,7.648701205845413,False,insufficient_objective_decrease
