benchmark,case_code,fn_b,speed_m_s,wave_omega_rad_s,source_encounter_omega_rad_s,wave_number_rad_m,wavelength_m,wave_amplitude_m,lambda_over_l,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,source_kind,response_wavelength_m,frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,linear_gate_eligible
begovic_2014_mono_efd_republished_2020,C1,2.26,4.6,5.65,20.646,3.26,1.928,0.02,1.014,0.1298076923,0.1254807692,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,1.927808882570773,0,5.653511546225572,20.645999999999997,3.259236620385745,0.018476792329439454,-0.013364271956257518,0.05087127424357449,0.033076590994720545,0.022803412457481968,0.060679052522241914,0.01861756588727218,0.08394328207899504,54.12176784287499,123.03199250920966,108.34983476323032,-54.12176784287499,123.03199250920966,9.720121389767225,35.78143811522332,0.019823530746518384,0.07297382513951924,6.259045470212824,2.0642996603403285e-16,0.40298278067196686,0.6174479899180991,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,False
begovic_2014_mono_efd_republished_2020,C2,2.26,4.6,5.03,16.8796,2.576,2.44,0.02,1.284,0.2639423077,0.2769230769,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,2.438466797073037,1,5.026802804762901,16.879600000000003,2.5766950424428487,0.022201181896323398,0.0659083968020103,-0.11364683510551635,0.08560207775723602,0.06954717281532644,0.14227901758817532,0.05521763935761951,0.20405136421884518,161.38394981893663,-126.98811484126897,-145.86038137611342,-161.38394981893663,-126.98811484126897,19.815442803937206,58.138497555903946,0.04041225658902318,0.11856953711186582,7.14047896619417,3.5904117390182703e-16,0.5938382894184451,0.7461755176855023,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C3,2.26,4.6,4.4,13.4712,1.972,3.186,0.02,1.677,0.4716346154,0.4759615385,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,3.1855155410694915,2,4.398052485760458,13.471200000000003,1.9724233726607707,-0.04378778174919165,0.3719296505947155,-0.6202142997407338,0.15979473690032964,0.37449837759598104,0.6404686842804529,0.3247115670792675,0.9706855339261728,-173.28539935671623,-104.4477235220044,-125.53500938016914,173.28539935671623,-104.4477235220044,67.96143000238325,176.15343861227336,0.13860274406118964,0.35925303464949476,9.757542435406405,4.335508667910244e-16,0.7477009086809961,0.8449893238239109,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C4,2.26,4.6,4.08,11.9,1.7,3.695,0.032,1.945,0.6879807692,0.7528846154,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,3.6971351524724354,3,4.082419300063287,11.900000000000002,1.6994740652036338,-0.34004087285263324,0.8305138662688831,-1.393754686235381,-0.00628056584931307,0.8974302631821979,1.3937688369706336,0.8201177443703032,2.1781761402735373,-157.7341236096145,-89.7418143350503,-112.19870899964835,157.7341236096145,-89.7418143350503,127.08509956923108,308.4515232241357,0.41469035666770965,1.0065056612780454,13.747976397380068,7.22322118343552e-16,0.8086760642445181,0.883172578357788,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C5,2.26,4.6,3.77,10.4354,1.449,4.337,0.032,2.283,0.9151442308,0.9951923077,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,4.336015644104087,4,3.7696831794607144,10.4354,1.4490688740302795,-2.156190718704189,0.8629612900803618,-2.2707056101055305,-2.3516584593530037,2.322468644266968,3.2690061910634665,2.2559356906006927,5.2684493969587995,-111.81251881582125,-43.996664388542285,-68.08808408243674,111.81251881582125,-43.996664388542285,252.91119910086815,573.7213536450787,0.8252724805339012,1.8721054913392974,22.127601265328707,1.6555344951848998e-15,0.8585610505859478,0.9140486456288699,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C6,2.26,4.6,3.46,9.0582,1.217,5.161,0.035,2.717,1.120673077,1.233173077,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,5.159088267622884,5,3.4559208929702296,9.0582,1.217886762397776,-1.4388359177719756,-1.419499840487896,1.0066153315561592,-2.354124543243951,2.0211948435061586,2.5603079484365656,2.1022545178139795,4.257614317958926,-45.387588728244936,23.15138066682357,-3.068072800441371,45.387588728244936,23.15138066682357,165.84103231407758,349.3414580756891,0.591887762996815,1.2468020203279528,12.481197213991118,4.303821085583428e-16,0.8987788523732766,0.9387191686341765,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C7,2.26,4.6,3.14,7.7676,1.006,6.245,0.035,3.287,1.125,1.189903846,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,6.246656125066137,6,3.1407001299963366,7.7676,1.0058477978268834,-0.5913146468712994,-1.2548702881613003,1.105648349821227,-1.0982738678951671,1.3872103127192195,1.558417069453429,1.5493567444501661,2.6799357032182756,-25.230552018055675,45.19171507513994,16.00200008636915,25.230552018055675,45.19171507513994,83.69818008327438,161.69555477126903,0.29871936929681425,0.5770925256835329,5.8616793676250145,1.9724521549568524e-16,0.9302646093631562,0.9579018417124507,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C8,2.26,4.6,2.83,6.579,0.815,7.71,0.045,4.058,1.116346154,1.185576923,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,7.705081707394022,7,2.827884371298716,6.579000000000001,0.815459919282888,-0.3547274931844797,-1.0881784929765388,0.9171248068955548,-0.6295285651143727,1.1445365992390266,1.1123956695880155,1.3641328571565499,1.9915415553601594,-18.05507862285873,55.533697389482995,22.078495628893734,18.05507862285873,55.533697389482995,49.53925345818322,86.20037310216864,0.22732190968559549,0.3955496310766255,3.6533391017426813,1.0936275554342689e-16,0.9538280855566397,0.9721852562946065,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,True
