component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
longitudinal_bin_pre_chine,1.855694516,0.48271844543130127,1.1797184454313006,2.782354824130426,0.3310112085249451,1.0280112085249442,2.4245547370871328,nonlinear_2dt_quasistatic_target_state,False
bem,1.855694516,-0.09018850825538834,0.6068114917446108,1.43115917864295,-0.047532331671430346,0.6494676683285688,1.531763368699455,nonlinear_2dt_quasistatic_target_state,False
front,1.855694516,0.7293141847669345,1.4263141847669338,3.363948548978618,0.6111488901296936,1.3081488901296927,3.085256816343615,nonlinear_2dt_quasistatic_target_state,False
transom,1.855694516,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,1.855694516,-0.29441885775952853,0.40258114224047065,0.9494838260388458,0.03584574280920069,0.7328457428091999,1.728409770776415,nonlinear_2dt_quasistatic_target_state,False
raw_bem,2.17450718,-0.11794961750875903,0.5790503824912402,1.3656848643661326,-0.05152818553727446,0.6454718144627247,1.5223391850535961,nonlinear_2dt_quasistatic_target_state,False
resolved_station_bem,2.17450718,-0.625402669381248,0.07159733061875118,0.1688616288178094,-0.028922717075303445,0.6680772829246957,1.5756539691620182,nonlinear_2dt_quasistatic_target_state,False
transom_extrapolation,2.17450718,-0.6548163617971094,0.04218363820288973,0.09948971274266445,-0.6535160894415903,0.043483910558408834,0.10255639282643593,nonlinear_2dt_quasistatic_target_state,False
pre_chine_bem,2.17450718,0.4373059968579364,1.1343059968579357,2.675249992589471,0.33106240502763273,1.028062405027632,2.4246754835557356,nonlinear_2dt_quasistatic_target_state,False
post_chine_bem,2.17450718,-0.2899101691826458,0.4070898308173534,0.960117525512626,-0.20359359697952847,0.4934064030204707,1.1636943467463932,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_aft_post_chine,2.17450718,-0.5560659761300631,0.14093402386993603,0.3323915657309812,-0.5477940206498637,0.14920597935013546,0.3519008946937157,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_middle_post_chine,2.17450718,-0.26472422352761316,0.432275776472386,1.0195183407367594,-0.25295388979119343,0.44404611020880574,1.0472785618132212,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_forward_post_chine,2.17450718,0.006638905208950323,0.7036389052089495,1.659525719832428,0.03452923432298483,0.731529234322984,1.725304797931566,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_pre_chine,2.17450718,0.46132396310493956,1.1583239631049387,2.7318961393984402,0.33106240502763273,1.028062405027632,2.4246754835557356,nonlinear_2dt_quasistatic_target_state,False
bem,2.17450718,-0.11794961750875903,0.5790503824912402,1.3656848643661326,-0.05152818553727446,0.6454718144627247,1.5223391850535961,nonlinear_2dt_quasistatic_target_state,False
front,2.17450718,0.7337163158440511,1.4307163158440503,3.3743309335944582,0.6111389889920836,1.308138988992083,3.085233464603969,nonlinear_2dt_quasistatic_target_state,False
transom,2.17450718,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,2.17450718,-0.2655479123897652,0.43145208761023396,1.0175756783260235,0.03261123289377303,0.7296112328937722,1.7207812096551232,nonlinear_2dt_quasistatic_target_state,False
raw_bem,2.51634838,-0.13723788044620402,0.5597621195537952,1.3201936781929131,-0.056443908146304095,0.6405560918536951,1.5107454996549414,nonlinear_2dt_quasistatic_target_state,False
resolved_station_bem,2.51634838,-0.4114179454978581,0.2855820545021411,0.6735425813729743,-0.0323935187716685,0.6646064812283307,1.5674681161045534,nonlinear_2dt_quasistatic_target_state,False
transom_extrapolation,2.51634838,-0.654823600034375,0.04217639996562417,0.09947264142835889,-0.6527004694553391,0.04429953054466007,0.1044800248694813,nonlinear_2dt_quasistatic_target_state,False
pre_chine_bem,2.51634838,0.4749307077998561,1.1719307077998553,2.763987518395885,0.33093060327735124,1.0279306032773503,2.4243646303711093,nonlinear_2dt_quasistatic_target_state,False
post_chine_bem,2.51634838,-0.29026091348857785,0.4067390865114213,0.9592902983759937,-0.20620798427239853,0.4907920157276007,1.1575283389801903,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_aft_post_chine,2.51634838,-0.5557363528000173,0.14126364719998186,0.33316897924524025,-0.5488234538484811,0.1481765461515181,0.3494729862064106,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_middle_post_chine,2.51634838,-0.2643391938201173,0.4326608061798819,1.020426429669533,-0.25318283272053355,0.44381716727946563,1.0467386020742113,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_forward_post_chine,2.51634838,0.010470485596242805,0.7074704855962419,1.6685624660288725,0.034535501352209,0.7315355013522081,1.7253195786608684,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_pre_chine,2.51634838,0.4417246775831881,1.1387246775831872,2.6856714093943093,0.33093060327735124,1.0279306032773503,2.4243646303711093,nonlinear_2dt_quasistatic_target_state,False
bem,2.51634838,-0.13723788044620402,0.5597621195537952,1.3201936781929131,-0.056443908146304095,0.6405560918536951,1.5107454996549414,nonlinear_2dt_quasistatic_target_state,False
front,2.51634838,0.7429300727200862,1.4399300727200854,3.3960614922643524,0.6104734393130667,1.3074734393130658,3.083663771964778,nonlinear_2dt_quasistatic_target_state,False
transom,2.51634838,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,2.51634838,-0.24457970972468546,0.4524202902753137,1.0670289864983815,0.028295544793262184,0.7252955447932614,1.710602699984107,nonlinear_2dt_quasistatic_target_state,False
raw_bem,2.880906216,-0.14859218709525074,0.5484078129047485,1.293414653077237,-0.060152633884508123,0.6368473661154911,1.5019985049893658,nonlinear_2dt_quasistatic_target_state,False
resolved_station_bem,2.880906216,-0.31713038354014206,0.3798696164598571,0.895918906744946,-0.03551981812290866,0.6614801818770906,1.5600947685780437,nonlinear_2dt_quasistatic_target_state,False
transom_extrapolation,2.880906216,-0.6548049909368533,0.04219500906314588,0.09951653080930634,-0.6549762750337725,0.04202372496622664,0.09911255888261,nonlinear_2dt_quasistatic_target_state,False
pre_chine_bem,2.880906216,0.6063326621008963,1.3033326621008956,3.0738977879738103,0.3310785978624214,1.0280785978624205,2.4247136742038222,nonlinear_2dt_quasistatic_target_state,False
post_chine_bem,2.880906216,-0.29028205232996335,0.40671794767003583,0.959240442618009,-0.20889073632269664,0.48810926367730256,1.1512010935785437,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_aft_post_chine,2.880906216,-0.5554087485073211,0.14159125149267804,0.3339416308789577,-0.5498849877571643,0.14711501224283485,0.346969368497252,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_middle_post_chine,2.880906216,-0.26403312527701067,0.4329668747229885,1.0211482894410107,-0.2533373316484691,0.44366266835153007,1.0463742178102124,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_forward_post_chine,2.880906216,0.013064054067703385,0.7100640540677026,1.6746793728011853,0.03448231734127551,0.7314823173412747,1.7251941446728176,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_pre_chine,2.880906216,0.4235179657022462,1.1205179657022453,2.642731051184541,0.3310785978624214,1.0280785978624205,2.4247136742038222,nonlinear_2dt_quasistatic_target_state,False
bem,2.880906216,-0.14859218709525074,0.5484078129047485,1.293414653077237,-0.060152633884508123,0.6368473661154911,1.5019985049893658,nonlinear_2dt_quasistatic_target_state,False
front,2.880906216,0.748022155693246,1.4450221556932452,3.4080711219180313,0.6124817873456272,1.3094817873456264,3.0884004418528925,nonlinear_2dt_quasistatic_target_state,False
transom,2.880906216,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,2.880906216,-0.22834113576515214,0.46865886423484704,1.1053275099878468,0.024485211149255268,0.7214852111492545,1.7016160640312605,nonlinear_2dt_quasistatic_target_state,False
