time_index,time_s,station_index_aft_to_forward,x_from_transom_m,force_density_n_m,creation_parameter_s,age_parameter_s,contact_half_beam_m,jet_cut_count
0,0.0,0,0.0,440.67588836724707,-0.22888690025876712,0.22888690025876712,0.2129931957751328,46
0,0.0,1,0.1316174014207363,408.9977492083886,-0.20599821023289042,0.20599821023289042,0.21296720865955468,46
0,0.0,2,0.2632348028414726,379.98755391735875,-0.1831095202070137,0.1831095202070137,0.2129521949954484,46
0,0.0,3,0.3948522042622089,355.2103906105772,-0.160220830181137,0.160220830181137,0.21295158721493873,46
0,0.0,4,0.526469605682945,336.14256513939637,-0.1373321401552603,0.1373321401552603,0.21297510680228363,46
0,0.0,5,0.6580870071036813,338.43395533163573,-0.11444345012938356,0.11444345012938356,0.21304603701571947,46
0,0.0,6,0.7897044085244176,359.2500440356034,-0.09155476010350685,0.09155476010350685,0.21324734029117617,46
0,0.0,7,0.9213218099451538,494.42881388877237,-0.06866607007763015,0.06866607007763015,0.20478704891527766,46
0,0.0,8,1.05293921136589,335.4643109733353,-0.04577738005175343,0.04577738005175343,0.14485576920985052,32
0,0.0,9,1.1845566127866265,200.61663067668565,-0.022888690025876714,0.022888690025876714,0.08788235996251081,16
0,0.0,10,1.3161740142073626,96.07964092360005,-0.0,0.0,0.048477625783762066,0
1,0.0014305431266172944,0,0.12339131383194024,407.39755711657796,-0.20599821023289042,0.20742875335950772,0.21498107616158646,46
1,0.0014305431266172944,1,0.25500871525267654,379.09729498709567,-0.1831095202070137,0.18454006333363102,0.2149397183586386,46
1,0.0014305431266172944,2,0.3866261166734126,354.4994412726536,-0.160220830181137,0.1616513733077543,0.2149244918121306,46
1,0.0014305431266172944,3,0.5182435180941489,335.307730958652,-0.1373321401552603,0.1387626832818776,0.21495125682956134,46
1,0.0014305431266172944,4,0.6498609195148853,337.8397700852889,-0.11444345012938356,0.11587399325600085,0.2150598808056114,46
1,0.0014305431266172944,5,0.7814783209356215,365.45527695128055,-0.09155476010350685,0.09298530323012415,0.21539855040190006,46
1,0.0014305431266172944,6,0.9130957223563578,548.72314003381,-0.06866607007763015,0.07009661320424744,0.20714265702702334,46
1,0.0014305431266172944,7,1.0447131237770941,375.3742229316442,-0.04577738005175343,0.04720792317837072,0.14652796631990703,32
1,0.0014305431266172944,8,1.1763305251978302,213.5507330957931,-0.022888690025876714,0.02431923315249401,0.08861223137298337,16
1,0.0014305431266172944,9,1.3079479266185665,117.52287117120049,-0.0,0.0014305431266172944,0.049551324435361324,0
2,0.0028610862532345888,0,0.1151652262431444,431.8221730422803,-0.20599821023289042,0.208859296486125,0.21386595225005584,46
2,0.0028610862532345888,1,0.24678262766388048,400.88214603098544,-0.1831095202070137,0.1859706064602483,0.2138435260704563,46
2,0.0028610862532345888,2,0.3784000290846168,375.5148523374062,-0.160220830181137,0.1630819164343716,0.21383323883778113,46
2,0.0028610862532345888,3,0.510017430505353,357.1058211507128,-0.1373321401552603,0.14019322640849488,0.21384088071603624,46
2,0.0028610862532345888,4,0.6416348319260894,359.98690321870805,-0.11444345012938356,0.11730453638261815,0.2138809209650194,46
2,0.0028610862532345888,5,0.7732522333468256,377.5777672400231,-0.09155476010350685,0.09441584635674144,0.2140083162188149,46
2,0.0028610862532345888,6,0.9048696347675618,526.3416975393224,-0.06866607007763015,0.07152715633086473,0.2131453588909202,46
2,0.0028610862532345888,7,1.036487036188298,364.6814685952255,-0.04577738005175343,0.04863846630498802,0.15343051369691416,34
2,0.0028610862532345888,8,1.1681044376090344,216.81753129323548,-0.022888690025876714,0.025749776279111302,0.09452439316710977,18
2,0.0028610862532345888,9,1.2997218390297705,116.07298178952806,-0.0,0.0028610862532345888,0.05291427708173184,2
3,0.004291629379851883,0,0.10693913865434834,428.07103371292277,-0.20599821023289042,0.2102898396127423,0.21567223106577296,46
3,0.004291629379851883,1,0.23855654007508442,397.9211721831807,-0.1831095202070137,0.1874011495868656,0.2156264158899684,46
3,0.004291629379851883,2,0.3701739414958207,372.8375838665595,-0.160220830181137,0.1645124595609889,0.21560482299294007,46
3,0.004291629379851883,3,0.5017913429165569,354.2503572140791,-0.1373321401552603,0.1416237695351122,0.21561822906306208,46
3,0.004291629379851883,4,0.6334087443372933,356.4145611867639,-0.11444345012938356,0.11873507950923544,0.2156944881236648,46
3,0.004291629379851883,5,0.7650261457580295,377.908346279627,-0.09155476010350685,0.09584638948335873,0.21593881238403007,46
3,0.004291629379851883,6,0.8966435471787658,580.286565917981,-0.06866607007763015,0.07295769945748203,0.21599513963974937,46
3,0.004291629379851883,7,1.028260948599502,406.7923114310565,-0.04577738005175343,0.05006900943160531,0.15511060853027386,34
3,0.004291629379851883,8,1.1598783500202383,225.93702486439005,-0.022888690025876714,0.027180319405728598,0.09515836825138999,18
3,0.004291629379851883,9,1.2914957514409746,116.66914881970338,-0.0,0.004291629379851883,0.05331985045740689,2
4,0.0057221725064691776,0,0.09871305106555228,462.03832216115546,-0.20599821023289042,0.21172038273935959,0.21372411061549568,46
4,0.0057221725064691776,1,0.23033045248628858,427.9176860451019,-0.1831095202070137,0.18883169271348288,0.21370317034421038,46
4,0.0057221725064691776,2,0.3619478539070249,400.8442768840309,-0.160220830181137,0.16594300268760617,0.21369422378169461,46
4,0.0057221725064691776,3,0.49356525532776097,381.9640102785036,-0.1373321401552603,0.14305431266172947,0.21370206288556226,46
4,0.0057221725064691776,4,0.6251826567484973,383.51689514440494,-0.11444345012938356,0.12016562263585275,0.21373896996689362,46
4,0.0057221725064691776,5,0.7568000581692335,401.0944240988979,-0.09155476010350685,0.09727693260997604,0.21384858685534047,46
4,0.0057221725064691776,6,0.8884174595899698,468.7255805430418,-0.06866607007763015,0.07438824258409933,0.21456653519587768,46
4,0.0057221725064691776,7,1.0200348610107062,389.65865553287557,-0.04577738005175343,0.051499552558222604,0.16234976338289828,36
4,0.0057221725064691776,8,1.1516522624314423,234.72803894946688,-0.022888690025876714,0.02861086253234589,0.1017754422738142,20
4,0.0057221725064691776,9,1.2832696638521786,116.61661472979935,-0.0,0.0057221725064691776,0.057229758560116306,4
5,0.007152715633086472,0,0.09048696347675622,458.64774683132595,-0.20599821023289042,0.2131509258659769,0.21542472269724783,46
5,0.007152715633086472,1,0.22210436489749252,425.1344453468156,-0.1831095202070137,0.19026223584010019,0.21538146546101675,46
5,0.007152715633086472,2,0.3537217663182286,398.24741699750797,-0.160220830181137,0.16737354581422348,0.21536188616234575,46
5,0.007152715633086472,3,0.4853391677389649,379.16598801891377,-0.1373321401552603,0.14448485578834677,0.21537477838725724,46
5,0.007152715633086472,4,0.6169565691597012,380.07409911001935,-0.11444345012938356,0.12159616576247004,0.2154441930035245,46
5,0.007152715633086472,5,0.7485739705804375,401.6338472082416,-0.09155476010350685,0.09870747573659333,0.21565535388958737,46
5,0.007152715633086472,6,0.8801913720011737,501.7583115892235,-0.06866607007763015,0.07581878571071662,0.21695799544745703,46
5,0.007152715633086472,7,1.01180877342191,430.29008223786076,-0.04577738005175343,0.052930095684839897,0.16395721310476818,36
5,0.007152715633086472,8,1.1434261748426464,242.39277085472307,-0.022888690025876714,0.030041405658963186,0.10233925862308083,20
5,0.007152715633086472,9,1.2750435762633825,109.68106851964599,-0.0,0.007152715633086472,0.05728968374888041,4
6,0.008583258759703767,0,0.08226087588796038,487.8838562380231,-0.20599821023289042,0.21458146899259417,0.21364084932709004,46
6,0.008583258759703767,1,0.21387827730869646,450.50259222953036,-0.1831095202070137,0.19169277896671746,0.21362047177882762,46
6,0.008583258759703767,2,0.34549567872943276,421.2383911728211,-0.160220830181137,0.16880408894084076,0.21361164308212013,46
6,0.008583258759703767,3,0.47711308015016896,400.8078689981904,-0.1373321401552603,0.14591539891496405,0.21361839908228764,46
6,0.008583258759703767,4,0.6087304815709053,398.810775448297,-0.11444345012938356,0.12302670888908733,0.21365184467134893,46
6,0.008583258759703767,5,0.7403478829916414,419.304363244092,-0.09155476010350685,0.10013801886321062,0.21374839216639893,46
6,0.008583258759703767,6,0.8719652844123778,405.37119109843565,-0.06866607007763015,0.07724932883733392,0.214243419419368,46
6,0.008583258759703767,7,1.003582685833114,409.81194511820917,-0.04577738005175343,0.054360638811457196,0.17166389618473124,38
6,0.008583258759703767,8,1.1352000872538501,253.05133974776834,-0.022888690025876714,0.03147194878558048,0.10953835320581119,22
6,0.008583258759703767,9,1.2668174886745864,121.5075848975933,-0.0,0.008583258759703767,0.062185482892383535,6
7,0.010013801886321061,0,0.07403478829916432,484.69754033347505,-0.20599821023289042,0.21601201211921148,0.2152664661252762,46
7,0.010013801886321061,1,0.2056521897199004,447.82761952325706,-0.1831095202070137,0.19312332209333477,0.2152247138497395,46
7,0.010013801886321061,2,0.3372695911406367,418.6068188007434,-0.160220830181137,0.17023463206745806,0.2152056833499657,46
7,0.010013801886321061,3,0.4688869925613729,397.81994268357266,-0.1373321401552603,0.14734594204158136,0.21521675581831284,46
7,0.010013801886321061,4,0.6005043939821092,395.1661865433479,-0.11444345012938356,0.12445725201570462,0.21527966928744247,46
7,0.010013801886321061,5,0.7321217954028455,419.0510531182212,-0.09155476010350685,0.10156856198982792,0.21546680955607836,46
7,0.010013801886321061,6,0.8637391968235817,412.7173039976363,-0.06866607007763015,0.07867987196395121,0.21639577460277606,46
7,0.010013801886321061,7,0.995356598244318,449.45010369405975,-0.04577738005175343,0.05579118193807449,0.17326958766460893,38
