iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
0,0.0,1.9159170713842608,5.660583989325194,0.0029925011009551447,1.6906102810240506,0.18507482530693764,0.17350234682742838,30314.29108921309,,
1,0.0003671324635696152,1.4894042225795832,5.702032210823879,0.01897170982493917,2.0849041763237777,0.1951837320222678,1.102853771758573,27421.81010657921,0.0003671324635696152,0.16768668040557003
2,0.0008928604664821301,1.508120988310485,5.708763325342831,0.01680251254727903,2.4082372018928773,0.19550984089331003,0.9773812369318444,32656.072138325875,0.000525728002912515,0.19624117912116337
3,0.0014273100345657788,1.5500319453882208,5.714303812772746,0.014564153314885116,2.6750586502325095,0.19578778906117478,0.8462977095150029,33612.99830251371,0.0005344495680836488,0.20246592297689567
4,0.0019422374107087217,1.5900224487750236,5.7201099992244835,0.012278564067564737,2.890597503880019,0.19607305826458754,0.7134746985391457,36115.121661429774,0.000514927376142943,0.2010562837165275
5,0.0024386625813677502,1.6431135625527964,5.725942355245323,0.009880719305152314,3.0626203027379777,0.19634796892939455,0.5741298171220723,37764.402834927336,0.0004964251706590287,0.2032787367382596
6,0.0029091381341292523,1.465256742017707,5.756980583832081,0.018364050877894823,3.2002342354027156,0.20303987927134437,1.068424567348397,38036.54943781286,0.0004704755527615023,0.18457776679323257
7,0.003443149012269677,1.4938932774588605,5.76199941391666,0.016152339052365752,3.3160757505162737,0.20327727571631216,0.9397251963096753,39800.611108177305,0.0005340108781404244,0.20041549652288873
8,0.00396973323581077,1.5298441896230877,5.76707735748207,0.01386289998132148,3.4133831126884226,0.2035196695538739,0.8065078930400145,40704.01102143411,0.0005265842235410925,0.20062666555203781
9,0.004481459230182409,1.575943790477815,5.7723383573895655,0.011491703592056679,3.49084648374828,0.20377559747831042,0.6685400679337214,40746.2585619457,0.0005117259943716388,0.20265146292672223
10,0.0049710784592468145,1.6368774445219472,5.777896109044251,0.009018955691469278,3.546562526830897,0.20405216983917485,0.5246712169936725,39948.123836794446,0.0004896192290644053,0.20432197764393342
11,0.005432262154395914,1.436453305339794,5.807340281826627,0.01836864328746887,3.5898099517525504,0.21067953182599375,1.0699617888291553,42919.06141219588,0.0004611836951490997,0.1837539116261589
12,0.005970358579256457,1.467373624354681,5.812153915271775,0.0160616163432626,3.630919985344577,0.21091497013598626,0.9355515893270543,42675.93947474722,0.0005380964248605438,0.20041219063764415
13,0.0064970672697396295,1.5051820828564542,5.817080067140915,0.013716762456289232,3.666424552865598,0.2111691761996901,0.7989465681053138,41809.21468391614,0.0005267086904831725,0.20158545749607984
14,0.007007117859992844,1.5527374142802504,5.822216140623889,0.011320090855527888,3.692097638552231,0.21144768707199635,0.6593317772165194,40523.64687945611,0.000510050590253214,0.20267204659854357
15,0.007495702508183488,1.6151619056946722,5.827663327275332,0.008836477592761047,3.7040731683956505,0.21175548586338722,0.5146610221272185,38861.26323561497,0.0004885846481906448,0.2043190588743006
16,0.00752447718121376,1.6179381195495408,5.828055844641498,0.00868239379461804,3.7076420972807904,0.21177502246261115,0.5056859155354619,39065.11718403557,2.877467303027144e-05,0.01243404609856467
17,0.007538821533761282,1.618043265237356,5.8282525992591685,0.00860515554085441,3.710342139535426,0.21178469133016686,0.5011868822568696,39174.367695259454,1.4344352547521897e-05,0.006213801803251125
18,0.007542402112226774,1.6180719300165416,5.828301913422129,0.008585829871337039,3.712459342626289,0.21178709731067458,0.5000611141762179,39213.613213302866,3.5805784654924613e-06,0.0015527025043562063
