iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.047503670417794214,0.1440755650083156,0.05549984142964177,0.051812572264460635,0.0036872691651811396,1145.344736741768,22.17109344205776,15.963409818328081,22.148268878727084,0.9989705260414726,15.97396874845859
