case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-5.340604452783269e-14,-1.598621450922748e-14,1.8158055139463114e-10,5.435312933137343e-11
fn167,1.7902623815836317e-05,1,-2.5104759267865782e-14,-1.265498631935774e-14,8.535618151074367e-11,4.3026953485816316e-11
fn167,1.7902623815836317e-05,2,-1.2046682939884212e-14,-1.2691791194235489e-14,4.095872199560632e-11,4.315209006040066e-11
fn167,1.7902623815836317e-05,3,-4.467617212433024e-15,-8.223771889782591e-15,1.518989852227228e-11,2.796082442526081e-11
fn167,1.7902623815836317e-05,4,-1.3106071271576047e-15,-5.529485090894012e-15,4.4560642323358564e-12,1.880024930903964e-11
fn167,1.7902623815836317e-05,5,2.787753020420432e-16,-3.4752803744475306e-15,-9.47836026942947e-13,1.1815953273121604e-11
fn167,1.7902623815836317e-05,6,8.039981541362572e-16,-4.335574519056988e-15,-2.7335937240632745e-12,1.474095336479376e-11
fn167,1.7902623815836317e-05,7,1.5641431010596067e-15,-4.016959886239356e-15,-5.318086543602663e-12,1.3657663613213811e-11
fn167,1.7902623815836317e-05,8,2.5552180240218587e-15,-2.251233333474146e-15,-8.68774128167432e-12,7.654193333812096e-12
fn167,1.7902623815836317e-05,9,2.5778150757167068e-15,-2.8120752912605857e-15,-8.764571257436802e-12,9.561055990285991e-12
fn167,1.7902623815836317e-05,10,3.339793250021998e-15,-9.35815268272645e-16,-1.1355297050074793e-11,3.1817719121269932e-12
fn167,1.7902623815836317e-05,11,3.663062877373916e-15,1.516041138921409e-16,-1.2454413783071316e-11,-5.154539872332791e-13
fn167,1.7902623815836317e-05,12,4.691718502015538e-15,6.647073462786648e-16,-1.5951842906852828e-11,-2.2600049773474603e-12
fn167,1.7902623815836317e-05,13,4.018173403174883e-15,-2.914667912754021e-16,-1.3661789570794604e-11,9.909870903363671e-13
fn167,1.7902623815836317e-05,14,3.582022080071767e-15,4.435845537062328e-16,-1.2178875072244007e-11,-1.5081874826011915e-12
fn167,1.7902623815836317e-05,15,5.881115919325727e-15,1.5880668318399159e-15,-1.9995794125707472e-11,-5.3994272282557136e-12
fn167,1.7902623815836317e-05,16,5.825978038887319e-15,2.194205382561214e-15,-1.9808325332216885e-11,-7.460298300708127e-12
fn167,1.7902623815836317e-05,17,5.6671942575990945e-15,2.1800578685858948e-15,-1.9268460475836922e-11,-7.412196753192042e-12
fn167,1.7902623815836317e-05,18,5.12874041905486e-15,2.3564001555939438e-15,-1.7437717424786523e-11,-8.011760529019409e-12
fn167,1.7902623815836317e-05,19,5.65362478499532e-15,2.876388242221027e-15,-1.9222324268984088e-11,-9.779720023551492e-12
fn167,1.7902623815836317e-05,20,5.423991676460383e-15,2.483280959598588e-15,-1.8441571699965303e-11,-8.4431552626352e-12
fn167,1.7902623815836317e-05,21,6.50015857635669e-15,3.632909047079953e-15,-2.2100539159612746e-11,-1.2351890760071839e-11
fn167,1.7902623815836317e-05,22,6.41644792545125e-15,3.455964107113996e-15,-2.1815922946534248e-11,-1.1750277964187587e-11
fn167,1.7902623815836317e-05,23,5.788471169349664e-15,3.3176796274998055e-15,-1.9680801975788858e-11,-1.128011073349934e-11
fn167,1.7902623815836317e-05,24,5.2068630472941375e-15,3.1343450787931385e-15,-1.770333436080007e-11,-1.0656773267896672e-11
fn167,1.7902623815836317e-05,25,7.343863268906298e-15,4.470942223751169e-15,-2.4969135114281416e-11,-1.5201203560753973e-11
fn167,1.7902623815836317e-05,26,6.668061893324099e-15,4.171198559315955e-15,-2.2671410437301937e-11,-1.4182075101674246e-11
fn167,1.7902623815836317e-05,27,4.65504271410039e-15,2.9232496956706004e-15,-1.5827145227941326e-11,-9.939048965280041e-12
fn167,1.7902623815836317e-05,28,3.98501236572893e-15,2.3973588925047144e-15,-1.3549042043478363e-11,-8.151020234516029e-12
fn167,1.7902623815836317e-05,29,1.1064061089017934e-14,4.7393855715520285e-15,-3.7617807702660975e-11,-1.6113910943276896e-11
fn167,1.7902623815836317e-05,30,1.0998943923157755e-14,4.742154507726924e-15,-3.7396409338736364e-11,-1.6123325326271542e-11
fn167,1.7902623815836317e-05,31,3.932914871669954e-15,2.4267051438253747e-15,-1.3371910563677844e-11,-8.250797489006274e-12
fn167,1.7902623815836317e-05,32,4.476456419939967e-15,2.8119766078301286e-15,-1.5219951827795887e-11,-9.560720466622438e-12
fn167,1.7902623815836317e-05,33,6.400006527056618e-15,4.036565789819534e-15,-2.17600221919925e-11,-1.3724323685386415e-11
fn167,1.7902623815836317e-05,34,5.977698180376693e-15,3.740303807952554e-15,-2.0324173813280756e-11,-1.2717032947038683e-11
fn167,1.7902623815836317e-05,35,7.204357480124323e-15,4.383262548764676e-15,-2.4494815432422697e-11,-1.4903092665799898e-11
fn167,1.7902623815836317e-05,36,5.788471169349649e-15,3.3176796274998083e-15,-1.9680801975788806e-11,-1.1280110733499348e-11
fn167,1.7902623815836317e-05,37,5.964279408519818e-15,3.3173008996989584e-15,-2.027854998896738e-11,-1.1278823058976459e-11
fn167,1.7902623815836317e-05,38,6.925875999300614e-15,3.7396849141552774e-15,-2.3547978397622087e-11,-1.2714928708127944e-11
fn167,1.7902623815836317e-05,39,5.836782294277706e-15,3.1470895176517604e-15,-1.98450598005442e-11,-1.0700104360015986e-11
fn167,1.7902623815836317e-05,40,5.3477815171173295e-15,2.6699426321766878e-15,-1.818245715819892e-11,-9.077804949400739e-12
fn167,1.7902623815836317e-05,41,5.339252733460606e-15,2.1623556567478494e-15,-1.815345929376606e-11,-7.352009232942688e-12
fn167,1.7902623815836317e-05,42,5.6671942575991694e-15,2.1800578685859185e-15,-1.9268460475837177e-11,-7.412196753192122e-12
fn167,1.7902623815836317e-05,43,5.241311326960726e-15,2.3073071209225016e-15,-1.7820458511666467e-11,-7.844844211136506e-12
fn167,1.7902623815836317e-05,44,4.5042649231013596e-15,1.7343089629909621e-15,-1.5314500738544623e-11,-5.896650474169271e-12
fn167,1.7902623815836317e-05,45,4.375996517385165e-15,4.114307486036889e-16,-1.4878388159109562e-11,-1.3988645452525422e-12
