lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.06405137098444395,4.007763446194743,-4.19270850561494,0,4.537341309921988,0.026695517933429835,4.551477283207866,-0.03577649487428918
0.0015146292204361422,0.06362137992693012,4.031810795748017,-4.191134023482637,15,4.538818591900558,0.027029792717388708,4.55285966726296,-0.03502283161449686
0.0030292584408722844,0.06322635545951945,4.05396194799727,-4.189568729259415,13,4.540295873879129,0.02736406750134758,4.554249768354803,-0.03430327274983602
0.004543887661308426,0.06286581212209097,4.074173984494486,-4.188011779300822,10,4.541773155857698,0.027698342285306453,4.555647479343588,-0.03361734479050578
0.006058516881744569,0.06253923020807906,4.092412286959595,-4.186462341524737,11,4.543250437836269,0.028032617069265325,4.557052685531412,-0.032964540844698416
0.007573146102180711,0.062246040821533635,4.108651848824188,-4.184919596668391,14,4.544727719814839,0.028366891853224198,4.558465261364396,-0.032344306044117865
0.009087775322616853,0.06198560545139289,4.12287891619588,-4.183382740052626,17,4.5462050017934095,0.02870116663718307,4.559885065924788,-0.03175601762190342
0.010602404543052994,0.06175718749532709,4.135093124074805,-4.1818509840544165,21,4.547682283771979,0.029035441421141943,4.561311936646341,-0.031198957138629524
0.012117033763489136,0.06155991175965304,4.145310387904762,-4.180323561587879,24,4.54915956575055,0.029369716205100815,4.562745680376056,-0.0306722709808583
0.013631662983925277,0.06139270577846483,4.1535669561778645,-4.178799731047581,29,4.55063684772912,0.029703990989059688,4.564186060423458,-0.030174913127204418
0.015146292204361419,0.06125421364931171,4.159925240876223,-4.177278783400475,34,4.55211412970769,0.030038265773018557,4.565632777544353,-0.02970556110862518
0.01666092142479756,0.061142669586988226,4.16448227243852,-4.17576005243245,40,4.55359141168626,0.03037254055697743,4.567085442034476,-0.029262492680080774
0.018175550645233702,0.06105571888498865,4.167381581848573,-4.1742429294644685,48,4.555068693664831,0.030706815340936302,4.5685435342161425,-0.028843411196663785
0.019690179865669843,0.06099019555500996,4.168827821330695,-4.172726883626715,57,4.556545975643401,0.031041090124895174,4.5700063553638515,-0.028445228735996055
0.021204809086105985,0.06094195429810956,4.169097381556126,-4.171211486353962,66,4.55802325762197,0.03137536490885405,4.571472990620761,-0.0280639022125877
0.022719438306542127,0.060906046518508034,4.168525164677005,-4.169696431554941,74,4.559500539600541,0.031709639692812916,4.572942347844477,-0.02769460505154797
0.024234067526978268,0.060877570378626525,4.167445071405775,-4.1681815346720015,79,4.560977821579111,0.032043914476771795,4.574413345212015,-0.02733255628323794
0.02574869674741441,0.06085281726387834,4.1661103906832615,-4.166666703198837,82,4.5624551035576815,0.03237818926073066,4.575885164241652,-0.02697413873890076
