outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,64,4.259777195692611e-06,4.259777195692611e-06,1.0
1,65,3.9833328464079814e-06,3.9833328464079814e-06,1.0
1,66,3.6454473116273254e-06,3.6454473116273254e-06,1.0
1,67,3.352929993678827e-06,3.352929993678827e-06,1.0
1,68,3.0977349501388007e-06,3.0977349501388007e-06,1.0
1,69,2.9170757134384656e-06,2.9170757134384656e-06,1.0
1,70,2.851305268234424e-06,2.851305268234424e-06,1.0
1,71,2.889319202233454e-06,2.889319202233454e-06,1.0
1,72,3.032160421560983e-06,3.032160421560983e-06,1.0
1,73,3.2163851294989477e-06,3.2163851294989477e-06,1.0
1,74,3.427117411474077e-06,3.427117411474077e-06,1.0
1,75,3.6157000428792353e-06,3.6157000428792353e-06,1.0
1,76,3.7235863894214775e-06,3.7235863894214775e-06,1.0
1,77,3.7258085570139167e-06,3.7258085570139167e-06,1.0
1,78,3.6208813413652236e-06,3.6208813413652236e-06,1.0
1,79,3.448144097707901e-06,3.448144097707901e-06,1.0
1,80,3.237667675962139e-06,3.237667675962139e-06,1.0
1,81,3.0467780155842814e-06,3.0467780155842814e-06,1.0
1,82,2.919256490810335e-06,2.919256490810335e-06,1.0
1,83,2.880384271952898e-06,2.880384271952898e-06,1.0
1,84,2.946179910266205e-06,2.946179910266205e-06,1.0
1,85,3.0882620223191834e-06,3.0882620223191834e-06,1.0
1,86,3.263151601670503e-06,3.263151601670503e-06,1.0
1,87,3.396969149108645e-06,3.396969149108645e-06,1.0
1,88,3.3973492812444956e-06,3.3973492812444956e-06,1.0
1,89,3.1616587711691146e-06,3.1616587711691146e-06,1.0
1,90,2.8357623104812162e-06,2.8357623104812162e-06,1.0
1,91,2.8175891069939063e-06,2.8175891069939063e-06,1.0
1,92,3.134870063407348e-06,3.134870063407348e-06,1.0
1,93,3.1273336430025376e-06,3.1273336430025376e-06,1.0
1,94,2.738517446112102e-06,2.738517446112102e-06,1.0
1,95,2.5928481044113836e-06,2.5928481044113836e-06,1.0
1,96,2.9178333783367494e-06,2.9178333783367494e-06,1.0
1,97,3.242814177286928e-06,3.242814177286928e-06,1.0
1,98,3.0396710285777284e-06,3.0396710285777284e-06,1.0
1,99,2.7615079298828315e-06,2.7615079298828315e-06,1.0
1,100,2.5896353091553702e-06,2.5896353091553702e-06,1.0
1,101,2.6251671446663758e-06,2.6251671446663758e-06,1.0
1,102,2.9236812195411742e-06,2.9236812195411742e-06,1.0
1,103,2.8871505685998106e-06,2.8871505685998106e-06,1.0
1,104,2.4650706483258914e-06,2.4650706483258914e-06,1.0
1,105,2.436732639389952e-06,2.436732639389952e-06,1.0
1,106,2.832431906113375e-06,2.832431906113375e-06,1.0
1,107,2.8791179281316737e-06,2.8791179281316737e-06,1.0
1,108,2.6238758602575286e-06,2.6238758602575286e-06,1.0
1,109,2.379004888217788e-06,2.379004888217788e-06,1.0
1,110,2.240013678710509e-06,2.240013678710509e-06,1.0
1,111,2.500922054405935e-06,2.500922054405935e-06,1.0
1,112,2.8369305029587225e-06,2.8369305029587225e-06,1.0
1,113,2.5397656776182753e-06,2.5397656776182753e-06,1.0
1,114,2.143659963132376e-06,2.143659963132376e-06,1.0
1,115,2.3136561197253314e-06,2.3136561197253314e-06,1.0
1,116,2.50279521029005e-06,2.50279521029005e-06,1.0
1,117,2.3715534919628654e-06,2.3715534919628654e-06,1.0
1,118,2.103675163836484e-06,2.103675163836484e-06,1.0
1,119,1.7315765635608085e-06,1.7315765635608085e-06,1.0
1,120,1.7364785042018954e-06,1.7364785042018954e-06,1.0
1,121,2.2154742945457784e-06,2.2154742945457784e-06,1.0
1,122,2.218008687811962e-06,2.218008687811962e-06,1.0
1,123,1.8241467326344213e-06,1.8241467326344213e-06,1.0
1,124,1.983918081093881e-06,1.983918081093881e-06,1.0
1,125,2.4341298616773544e-06,2.4341298616773544e-06,1.0
1,126,2.6777134627021214e-06,2.6777134627021214e-06,1.0
1,127,2.758205518758172e-06,2.758205518758172e-06,1.0
1,128,2.5463611847424236e-06,2.5463611847424236e-06,1.0
1,129,2.5083883659717103e-06,2.5083883659717103e-06,1.0
1,130,3.022410445530203e-06,3.022410445530203e-06,1.0
1,131,3.099967519500136e-06,3.099967519500136e-06,1.0
1,132,2.5177426018853166e-06,2.5177426018853166e-06,1.0
1,133,2.2859686129618867e-06,2.2859686129618867e-06,1.0
1,134,2.3761607812235266e-06,2.3761607812235266e-06,1.0
1,135,2.371536021360332e-06,2.371536021360332e-06,1.0
1,136,2.2429932268550884e-06,2.2429932268550884e-06,1.0
1,137,1.7114331270833631e-06,1.7114331270833631e-06,1.0
1,138,1.3298818900643221e-06,1.3298818900643221e-06,1.0
1,139,1.6928357692162587e-06,1.6928357692162587e-06,1.0
1,140,1.768665439638812e-06,1.768665439638812e-06,1.0
1,141,1.2185040370839179e-06,1.2185040370839179e-06,1.0
1,142,1.0339677373495611e-06,1.0339677373495611e-06,1.0
1,143,1.236780757445601e-06,1.236780757445601e-06,1.0
1,144,1.5340767919463336e-06,1.5340767919463336e-06,1.0
1,145,1.7948699666006034e-06,1.7948699666006034e-06,1.0
1,146,1.5570222781683635e-06,1.5570222781683635e-06,1.0
1,147,1.4969854339822141e-06,1.4969854339822141e-06,1.0
1,148,2.2185493444895464e-06,2.2185493444895464e-06,1.0
1,149,2.555084184144453e-06,2.555084184144453e-06,1.0
1,150,2.2288554741251872e-06,2.2288554741251872e-06,1.0
1,151,2.1345271190617333e-06,2.1345271190617333e-06,1.0
1,152,2.2458695617185008e-06,2.2458695617185008e-06,1.0
1,153,2.467771643985135e-06,2.467771643985135e-06,1.0
1,154,2.5043863878224626e-06,2.5043863878224626e-06,1.0
1,155,1.828708549348088e-06,1.828708549348088e-06,1.0
1,156,1.4204526127538676e-06,1.4204526127538676e-06,1.0
1,157,1.7426660170451989e-06,1.7426660170451989e-06,1.0
1,158,1.5570789297524698e-06,1.5570789297524698e-06,1.0
1,159,8.854717115861858e-07,8.854717115861858e-07,1.0
1,160,5.041579180804653e-07,5.041579180804653e-07,1.0
1,161,4.057581613067126e-07,4.057581613067126e-07,1.0
1,162,6.965874315119585e-07,6.965874315119585e-07,1.0
1,163,7.967626735399687e-07,7.967626735399687e-07,1.0
1,164,3.094934211980996e-07,3.094934211980996e-07,1.0
1,165,4.772366581790798e-07,4.772366581790798e-07,1.0
1,166,1.2993498154321492e-06,1.2993498154321492e-06,1.0
1,167,1.5401754642627359e-06,1.5401754642627359e-06,1.0
1,168,1.480087831298423e-06,1.480087831298423e-06,1.0
1,169,1.574033909118956e-06,1.574033909118956e-06,1.0
1,170,1.8831491636688953e-06,1.8831491636688953e-06,1.0
1,171,2.487859266740376e-06,2.487859266740376e-06,1.0
1,172,2.443173576558627e-06,2.443173576558627e-06,1.0
1,173,1.7893199864576884e-06,1.7893199864576884e-06,1.0
1,174,1.843155547234482e-06,1.843155547234482e-06,1.0
1,175,2.0666511845292575e-06,2.0666511845292575e-06,1.0
1,176,1.586960118384769e-06,1.586960118384769e-06,1.0
1,177,9.189835268290598e-07,9.189835268290598e-07,1.0
1,178,3.486000736961293e-07,3.486000736961293e-07,1.0
1,179,2.3687797589387302e-07,2.3687797589387302e-07,1.0
1,180,4.417718512015493e-07,4.417718512015493e-07,1.0
1,181,-5.785633042790772e-08,-5.785633042790772e-08,1.0
1,182,-5.480285251689906e-07,-5.480285251689906e-07,1.0
1,183,-3.8788462150398956e-08,-3.8788462150398956e-08,1.0
1,184,4.877892606805662e-07,4.877892606805662e-07,1.0
1,185,5.913968413850557e-07,5.913968413850557e-07,1.0
1,186,6.631301929326296e-07,6.631301929326296e-07,1.0
1,187,8.793516409914482e-07,8.793516409914482e-07,1.0
1,188,1.6626653775841337e-06,1.6626653775841337e-06,1.0
1,189,2.2860678485253547e-06,2.2860678485253547e-06,1.0
1,190,1.9476815198378693e-06,1.9476815198378693e-06,1.0
1,191,1.8268836481854587e-06,1.8268836481854587e-06,1.0
1,192,2.2575592757925518e-06,2.2575592757925518e-06,1.0
1,193,2.2103396893689503e-06,2.2103396893689503e-06,1.0
1,194,1.6729497077685751e-06,1.6729497077685751e-06,1.0
1,195,9.200053713400281e-07,9.200053713400281e-07,1.0
1,196,4.0336914785956657e-07,4.0336914785956657e-07,1.0
1,197,4.995384787240598e-07,4.995384787240598e-07,1.0
1,198,1.534897562733062e-07,1.534897562733062e-07,1.0
1,199,-7.441413719820251e-07,-7.441413719820251e-07,1.0
1,200,-8.576839717520234e-07,-8.576839717520234e-07,1.0
1,201,-4.383932054033767e-07,-4.383932054033767e-07,1.0
1,202,-2.672927436120644e-07,-2.672927436120644e-07,1.0
1,203,-2.3682331466527077e-07,-2.3682331466527077e-07,1.0
1,204,-2.3692110819477552e-07,-2.3692110819477552e-07,1.0
1,205,3.2109714313692647e-07,3.2109714313692647e-07,1.0
1,206,1.339432792650643e-06,1.339432792650643e-06,1.0
1,207,1.5608282846683355e-06,1.5608282846683355e-06,1.0
1,208,1.393272108502537e-06,1.393272108502537e-06,1.0
1,209,1.8442333885479431e-06,1.8442333885479431e-06,1.0
1,210,2.24610065735463e-06,2.24610065735463e-06,1.0
1,211,2.12815107657646e-06,2.12815107657646e-06,1.0
1,212,1.6142526213220651e-06,1.6142526213220651e-06,1.0
1,213,8.846059731111107e-07,8.846059731111107e-07,1.0
1,214,7.103440700597901e-07,7.103440700597901e-07,1.0
1,215,7.294364693833222e-07,7.294364693833222e-07,1.0
1,216,-8.206971940450342e-08,-8.206971940450342e-08,1.0
1,217,-8.268382239619704e-07,-8.268382239619704e-07,1.0
1,218,-7.377503951246543e-07,-7.377503951246543e-07,1.0
1,219,-5.870107385861729e-07,-5.870107385861729e-07,1.0
1,220,-5.779676167338235e-07,-5.779676167338235e-07,1.0
1,221,-6.523669125992195e-07,-6.523669125992195e-07,1.0
1,222,-6.676809597795753e-07,-6.676809597795753e-07,1.0
1,223,1.1618978355934937e-07,1.1618978355934937e-07,1.0
1,224,1.030120654893346e-06,1.030120654893346e-06,1.0
1,225,1.0158544115461586e-06,1.0158544115461586e-06,1.0
1,226,1.0760218529003683e-06,1.0760218529003683e-06,1.0
1,227,1.7200906407234714e-06,1.7200906407234714e-06,1.0
1,228,2.043303582450644e-06,2.043303582450644e-06,1.0
1,229,1.9742238150153954e-06,1.9742238150153954e-06,1.0
1,230,1.5072803941015823e-06,1.5072803941015823e-06,1.0
1,231,7.870683187205772e-07,7.870683187205772e-07,1.0
1,232,7.883259386142749e-07,7.883259386142749e-07,1.0
1,233,8.844735419662198e-07,8.844735419662198e-07,1.0
1,234,-2.644988550806117e-08,-2.644988550806117e-08,1.0
1,235,-7.561744432653192e-07,-7.561744432653192e-07,1.0
1,236,-6.340460521166627e-07,-6.340460521166627e-07,1.0
1,237,-5.071010754375882e-07,-5.071010754375882e-07,1.0
1,238,-4.160771043876041e-07,-4.160771043876041e-07,1.0
1,239,-5.144506066623978e-07,-5.144506066623978e-07,1.0
1,240,-8.221748337529708e-07,-8.221748337529708e-07,1.0
1,241,-1.2232642204438262e-07,-1.2232642204438262e-07,1.0
1,242,9.83249589316006e-07,9.83249589316006e-07,1.0
1,243,9.249497517566306e-07,9.249497517566306e-07,1.0
1,244,5.295198657868785e-07,5.295198657868785e-07,1.0
1,245,8.274547693692022e-07,8.274547693692022e-07,1.0
1,246,1.2137299907226702e-06,1.2137299907226702e-06,1.0
1,247,1.321914081589616e-06,1.321914081589616e-06,1.0
1,248,8.827536183395333e-07,8.827536183395333e-07,1.0
1,249,2.2173215886648223e-07,2.2173215886648223e-07,1.0
1,250,4.16278083070817e-07,4.16278083070817e-07,1.0
1,251,6.658485436769712e-07,6.658485436769712e-07,1.0
1,252,2.946661048681151e-07,2.946661048681151e-07,1.0
1,253,2.717982563360489e-07,2.717982563360489e-07,1.0
1,254,7.110624162513009e-08,7.110624162513009e-08,1.0
1,255,-1.177029979743354e-07,-1.177029979743354e-07,1.0
1,256,-9.454211922704108e-08,-9.454211922704108e-08,1.0
1,257,-3.257060146846138e-07,-3.257060146846138e-07,1.0
1,258,-2.436066494502897e-07,-2.436066494502897e-07,1.0
1,259,-2.783108224350921e-07,-2.783108224350921e-07,1.0
1,260,-1.2910770790542628e-07,-1.2910770790542628e-07,1.0
1,261,4.7397067949497255e-08,4.7397067949497255e-08,1.0
1,262,2.6272155783122397e-07,2.6272155783122397e-07,1.0
1,263,5.248200709210914e-07,5.248200709210914e-07,1.0
1,264,7.282692595555988e-07,7.282692595555988e-07,1.0
1,265,9.200796391462298e-07,9.200796391462298e-07,1.0
1,266,1.0273716903997188e-06,1.0273716903997188e-06,1.0
1,267,1.0729184001989083e-06,1.0729184001989083e-06,1.0
1,268,1.0181060946190182e-06,1.0181060946190182e-06,1.0
1,269,8.806707463356195e-07,8.806707463356195e-07,1.0
1,270,6.405167059498716e-07,6.405167059498716e-07,1.0
1,271,3.583385935361502e-07,3.583385935361502e-07,1.0
1,272,1.431149537487039e-07,1.431149537487039e-07,1.0
1,273,-7.417729556860139e-08,-7.417729556860139e-08,1.0
1,274,-2.471807221644551e-07,-2.471807221644551e-07,1.0
1,275,-3.5601922657635757e-07,-3.5601922657635757e-07,1.0
1,276,-4.56295123950658e-07,-4.56295123950658e-07,1.0
1,277,-3.877815960866567e-07,-3.877815960866567e-07,1.0
1,278,-3.687284484445925e-07,-3.687284484445925e-07,1.0
1,279,-1.6579135055240157e-07,-1.6579135055240157e-07,1.0
1,280,3.523532387590913e-08,3.523532387590913e-08,1.0
1,281,2.597652144703551e-07,2.597652144703551e-07,1.0
1,282,4.397669540127313e-07,4.397669540127313e-07,1.0
1,283,6.016502698138374e-07,6.016502698138374e-07,1.0
1,284,6.843185086729657e-07,6.843185086729657e-07,1.0
1,285,6.931388634815761e-07,6.931388634815761e-07,1.0
1,286,6.011526044290908e-07,6.011526044290908e-07,1.0
1,287,6.201106960738536e-07,6.201106960738536e-07,1.0
1,288,4.705423874312346e-07,4.705423874312346e-07,1.0
1,289,1.2856177471614689e-07,1.2856177471614689e-07,1.0
1,290,1.7179421465239993e-07,1.7179421465239993e-07,1.0
1,291,-1.0938717463566614e-07,-1.0938717463566614e-07,1.0
1,292,-2.261104987298553e-07,-2.261104987298553e-07,1.0
1,293,1.2963616996586033e-07,1.2963616996586033e-07,1.0
1,294,2.8273907768770043e-07,2.8273907768770043e-07,1.0
1,295,-4.958915650207116e-07,-4.958915650207116e-07,1.0
1,296,2.1800725156002522e-07,2.1800725156002522e-07,1.0
1,297,2.0047461776391918e-07,2.0047461776391918e-07,1.0
1,298,1.5673618190526406e-07,1.5673618190526406e-07,1.0
1,299,4.626684504003073e-07,4.626684504003073e-07,1.0
1,300,9.961713559927462e-07,9.961713559927462e-07,1.0
1,301,1.0421323635870808e-06,1.0421323635870808e-06,1.0
1,302,7.958032215197216e-07,7.958032215197216e-07,1.0
1,303,1.077985698179042e-06,1.077985698179042e-06,1.0
1,304,1.6979030919282144e-07,1.6979030919282144e-07,1.0
1,305,-8.154755812344306e-07,-8.154755812344306e-07,1.0
1,306,-4.7457416090856343e-07,-4.7457416090856343e-07,1.0
1,307,-2.39992042432607e-07,-2.39992042432607e-07,1.0
1,308,1.189194631264784e-07,1.189194631264784e-07,1.0
1,309,3.836786876382515e-07,3.836786876382515e-07,1.0
1,310,6.418340165328608e-08,6.418340165328608e-08,1.0
1,311,1.3132814004140988e-07,1.3132814004140988e-07,1.0
1,312,-5.2564929071032396e-08,-5.2564929071032396e-08,1.0
1,313,4.1455319485795216e-07,4.1455319485795216e-07,1.0
1,314,5.382801679711105e-07,5.382801679711105e-07,1.0
1,315,4.441495860561188e-07,4.441495860561188e-07,1.0
1,316,2.8176538352412175e-07,2.8176538352412175e-07,1.0
1,317,1.406126194925988e-07,1.406126194925988e-07,1.0
1,318,2.8225832000768495e-07,2.8225832000768495e-07,1.0
