iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,2.0450557595024774,0.0008566016326859227,373.9875166956184
1,0,1,6.871849969915579,0.00025475662050945537,373.9875166956184
1,0,2,8.905368213603897,0.00019665428609028126,373.9875166956184
1,0,3,9.835355593216278,0.0001785454453546044,373.9875166956184
1,0,4,10.435685002432162,0.0001691793194734759,373.9875166956184
1,0,5,10.891711462831555,0.00016343209528364304,373.9875166956184
1,0,6,11.264871277893967,0.00015983512695170424,373.9875166956184
1,0,7,11.581265324661432,0.00015781303040629334,373.9875166956184
1,0,8,11.85360878513522,0.00015709906390148733,373.9875166956184
1,0,9,12.089086651381317,0.0001575647671164945,373.9875166956184
1,0,10,12.292046952871925,0.00015915927613497084,373.9875166956184
1,0,11,12.465597806561489,0.00016188531562689998,373.9875166956184
1,0,12,12.611817332654,0.00016579020831286262,373.9875166956184
1,0,13,12.732500283455852,0.0001709645843915187,373.9875166956184
1,0,14,12.828799406646937,0.00017754632692013004,373.9875166956184
1,0,15,12.901875944341977,0.00018572934138878018,373.9875166956184
1,0,16,-2.3813105866773343,0.0008070748506700702,373.9875166956184
1,1,0,-1.1891200024124506,0.0008566016326859227,373.9875166956184
1,1,1,-4.008059960161885,0.00025475662050945537,373.9875166956184
1,1,2,-5.220774437133409,0.00019665428609028126,373.9875166956184
1,1,3,-5.803611914952948,0.0001785454453546044,373.9875166956184
1,1,4,-6.205656286142848,0.0001691793194734759,373.9875166956184
1,1,5,-6.53402090797199,0.00016343209528364304,373.9875166956184
1,1,6,-6.8219021528906225,0.00015983512695170424,373.9875166956184
1,1,7,-7.0820074986459804,0.00015781303040629334,373.9875166956184
1,1,8,-7.320037065376889,0.00015709906390148733,373.9875166956184
1,1,9,-7.5388168165002405,0.0001575647671164945,373.9875166956184
1,1,10,-7.739875069016749,0.00015915927613497084,373.9875166956184
1,1,11,-7.924043607684016,0.00016188531562689998,373.9875166956184
1,1,12,-8.091813305386802,0.00016579020831286262,373.9875166956184
1,1,13,-8.243422258332444,0.0001709645843915187,373.9875166956184
1,1,14,-8.379007834113237,0.00017754632692013004,373.9875166956184
1,1,15,-8.498570463252516,0.00018572934138878018,373.9875166956184
1,1,16,1.562732030215899,0.0008070748506700702,373.9875166956184
1,2,0,2.187526847062733,0.0008566016326859227,373.9875166956184
1,2,1,7.340359403140823,0.00025475662050945537,373.9875166956184
1,2,2,9.47268709052323,0.00019665428609028126,373.9875166956184
1,2,3,10.372161308018448,0.0001785454453546044,373.9875166956184
1,2,4,10.856943668594718,0.0001691793194734759,373.9875166956184
1,2,5,11.122133884837131,0.00016343209528364304,373.9875166956184
1,2,6,11.232761784551151,0.00015983512695170424,373.9875166956184
1,2,7,11.21739620036316,0.00015781303040629334,373.9875166956184
1,2,8,11.091411588453242,0.00015709906390148733,373.9875166956184
1,2,9,10.865144424833314,0.0001575647671164945,373.9875166956184
1,2,10,10.546650432015989,0.00015915927613497084,373.9875166956184
1,2,11,10.143242430378148,0.00016188531562689998,373.9875166956184
1,2,12,9.661672599414143,0.00016579020831286262,373.9875166956184
1,2,13,9.108797123301024,0.0001709645843915187,373.9875166956184
1,2,14,8.491192899222424,0.00017754632692013004,373.9875166956184
1,2,15,7.81572468023436,0.00018572934138878018,373.9875166956184
1,2,16,-1.653989471483148,0.0008070748506700702,373.9875166956184
1,3,0,1.9771768980970532,0.0008566016326859227,373.9875166956184
1,3,1,6.668002596702192,0.00025475662050945537,373.9875166956184
1,3,2,8.703198001048582,0.00019665428609028126,373.9875166956184
1,3,3,9.718311248122541,0.0001785454453546044,373.9875166956184
1,3,4,10.465829217545231,0.0001691793194734759,373.9875166956184
1,3,5,11.125553343060373,0.00016343209528364304,373.9875166956184
1,3,6,11.753099715322756,0.00015983512695170424,373.9875166956184
1,3,7,12.369332158649573,0.00015781303040629334,373.9875166956184
1,3,8,12.982812920462724,0.00015709906390148733,373.9875166956184
1,3,9,13.596842964216673,0.0001575647671164945,373.9875166956184
1,3,10,14.212147545294563,0.00015915927613497084,373.9875166956184
1,3,11,14.8280048583127,0.00016188531562689998,373.9875166956184
1,3,12,15.442839683316832,0.00016579020831286262,373.9875166956184
1,3,13,16.0544808983792,0.0001709645843915187,373.9875166956184
1,3,14,16.660383125184094,0.00017754632692013004,373.9875166956184
1,3,15,17.257683449315433,0.00018572934138878018,373.9875166956184
1,3,16,-3.027986303656012,0.0008070748506700702,373.9875166956184
1,4,0,-1.4865754052256244,0.0008566016326859227,373.9875166956184
1,4,1,-5.057378957226311,0.00025475662050945537,373.9875166956184
1,4,2,-6.733915044224827,0.00019665428609028126,373.9875166956184
1,4,3,-7.776436420403514,0.0001785454453546044,373.9875166956184
1,4,4,-8.766961274805306,0.0001691793194734759,373.9875166956184
1,4,5,-9.842911842196047,0.00016343209528364304,373.9875166956184
1,4,6,-11.0388351667121,0.00015983512695170424,373.9875166956184
1,4,7,-12.359126220032813,0.00015781303040629334,373.9875166956184
1,4,8,-13.796737874162488,0.00015709906390148733,373.9875166956184
