x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,223.66289245266532,2.3533290319059836,19.78336601046172,0.019644447945191705,0.0,0.0,0.0,0.0,0.0,0.0
0.006865909090909091,222.37736351651526,2.2219234647454558,19.91420184184698,0.018466795477902424,1.5312359241851075,-0.7105500319794127,0.015706633854981816,-0.0072898515396196475,0.13627994600207338,-0.06323603877462791
0.013731818181818182,221.09183458036543,2.090517897584811,20.04503767323225,0.017296575572094183,3.0536455235608764,-1.4065516846268844,0.0305110490317997,-0.014059403442908874,0.2734581989282715,-0.1259470628433278
0.020597727272727274,219.80630564421543,1.9591123304242175,20.175873504617506,0.01613495921005911,4.567228798127307,-2.088126159429911,0.04441324553045343,-0.020321044812716366,0.41153475877859436,-0.18812073681874608
0.027463636363636364,218.52077670806565,1.8277067632635717,20.306709336002776,0.01498346923924591,6.0719857478843995,-2.7553946578759874,0.05741322335094298,-0.026087164751890907,0.550509625553042,-0.24974472531352918
0.03432954545454545,217.23524777191568,1.696301196102997,20.43754516738802,0.013844117484231186,7.567916372832153,-3.4084783814526096,0.06951098249326844,-0.03137015236328132,0.6903827992516142,-0.31080669294032354
0.04119545454545455,215.9497188357658,1.5648956289423541,20.568380998773286,0.012719608072052507,9.05502067297057,-4.047498531647274,0.08070652295742982,-0.036182396749736404,0.8311542798743112,-0.3712943043117757
0.04806136363636364,214.66418989961574,1.4334900617817814,20.69921683015856,0.011613644794068404,10.533298648299647,-4.672576309947474,0.09099984474342711,-0.04053628701410494,0.9728240674211329,-0.431195224040532
0.05492727272727273,213.37866096346588,1.3020844946211858,20.83005266154382,0.0105314043343007,12.002750298819386,-5.283832917840707,0.10039094785126047,-0.04444421225923579,1.1153921618920792,-0.490497116739239
0.06179318181818182,212.09313202731596,1.1706789274605462,20.96088849292906,0.009476901121372307,13.463375624529785,-5.881389556814467,0.10887983228092969,-0.04791856158797765,1.2588585632871503,-0.5491876470205431
0.0686590909090909,210.80760309116602,1.0392733602999653,21.091724324314328,0.008462559157039886,14.915174625430847,-6.465367428356251,0.1164664980324348,-0.05097172410317933,1.403223271606346,-0.6072544794970907
0.075525,209.5220741550161,0.9078677931393498,21.222560155699608,0.007505330395952445,16.35814730152257,-7.035887733953553,0.12315094510577591,-0.05361608890768965,1.5484862868496665,-0.6646852787815283
0.0823909090909091,208.23654521886615,0.776462225978746,21.353395987084866,0.006628793736379398,17.792293652804958,-7.593071675093871,0.12893317350095293,-0.05586404510435738,1.694647609017112,-0.7214677094865025
0.08925681818181819,206.9510162827162,0.645056658818126,21.484231818470132,0.005869802487792848,19.217613679278003,-8.137040453264696,0.13381318321796581,-0.05772798179603128,1.841707238108682,-0.7775894362246595
0.09612272727272728,205.66548734656632,0.5136510916575342,21.61506764985538,0.005274882152672981,20.63410738094171,-8.667915269953527,0.13779097425681464,-0.05922028808556017,1.9896651741243767,-0.8330381236086458
0.10298863636363637,204.37995841041646,0.38224552449692867,21.745903481240642,0.00490361917727156,22.04177475779608,-9.185817326647859,0.14086654661749945,-0.060353353075792864,2.138521417064196,-0.887801436251108
0.10985454545454545,203.09442947426646,0.25083995733632325,21.876739312625908,0.004791708461548688,23.440615809841113,-9.690867824835188,0.1430399003000202,-0.06113956586957812,2.28827596692814,-0.9418670387646924
0.11672045454545454,201.81716998164802,0.12011170716882463,22.00938516332661,0.0048190899215715295,24.830658925700565,-10.183197923016001,0.1443133605028271,-0.061592131108812245,2.438935037430245,-0.9952247751572821
0.12358636363636363,200.55089772653125,-0.00971091177971588,22.1446709803586,0.004785523367278592,26.21197021268512,-10.662951360325401,0.14469236141517994,-0.06172529060616432,2.5905139051689643,-1.0478675205981893
0.13045227272727272,199.295666728162,-0.13857681369468652,22.282723923395547,0.004819866567980485,27.58462529361424,-11.130273785097483,0.14418329639397748,-0.06155350287070825,2.7430311324465113,-1.099788962463219
0.1373181818181818,198.05125386228144,-0.26650774151206374,22.42334884923366,0.0047916381008961855,28.94869921077757,-11.585309097624215,0.14279265952888703,-0.061091129183106274,2.8965050481807304,-1.1509823317341967
0.1441840909090909,196.81764635923943,-0.3934594756050582,22.566550955696695,0.004831300718999913,30.304266196651675,-12.028199385444777,0.14052702207103382,-0.060352421492484536,3.0509533292156106,-1.2014402664595334
0.15105,195.59465426913673,-0.5194709264931243,22.71214734100448,0.004811810600651994,31.651399787786133,-12.459084986578794,0.1373929734974672,-0.059351503204267575,3.206393042345536,-1.2511548476815482
0.15791590909090908,194.38226553044427,-0.6444928136978013,22.860155557197455,0.0048592482984062,32.99017282723447,-12.878104505215306,0.1333971388848345,-0.05810237209813925,3.3628406867267495,-1.3001176248852917
0.1647818181818182,193.18033398946264,-0.7685976907999471,23.010411816087174,0.004848561990633874,34.32065761490452,-13.285394880459362,0.1285460634142803,-0.056618866471194323,3.5203122594934464,-1.3483196561732813
