frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract
0,5.653325360619511,16.733999999999998,3.2590219527589674,1.9279358648874623,0.02,-0.05979040928181499,0.04458991286865908,-0.06624619663646171,-0.17532961967374175,0.07458654953623714,0.1874274102252274,0.057510324551989685,0.21707638472697552,-126.71448322290479,-20.698471302140348,-39.98297202987558,126.71448322290479,-20.698471302140348,20.886229507865785,60.78719581930288,0.04259605371429751,0.12397137823681459,4.6937437902357475,1.4897030345204667e-16,0.2695978042152577,0.5219269295465796,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
1,5.026988740904382,13.7884,2.576885664439888,2.438286414444119,0.02,-0.1365859623677761,0.1286073017939693,-0.23840677811894814,-0.271568801209596,0.18760480588368902,0.36136879450704434,0.14023470249138567,0.46743785462216486,-133.27670691059723,-41.27948332996684,-64.9266489573838,133.27670691059723,-41.27948332996684,35.66742092194069,88.86927302914695,0.07274129477842217,0.18124287708676656,4.533144162035776,3.152654617662686e-16,0.4894940428178088,0.6767802090148093,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
2,4.398177939300755,11.1048,1.9725359002056602,3.1853338164970735,0.02,-0.24270862750070324,0.3797290279382237,-0.7365675901604151,-0.32208069239904863,0.45066796260904035,0.8039078226332741,0.40755041393642427,1.1288259333166752,-147.41480381309447,-66.38156772318794,-89.60744026873407,147.41480381309447,-66.38156772318794,55.57483323454533,139.20295694355127,0.11334111696562096,0.28389502417961543,5.12802205108418,2.117360507460205e-16,0.6769998714695242,0.8000512716987782,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
3,4.082254547334213,9.86,1.6993368978428782,3.6974335784478054,0.032,-0.21022593653199867,0.7308518956487124,-1.37881538609939,-0.13192852039652925,0.760486316618565,1.3851126320405958,0.8150900706027417,1.954555249450433,-163.95238025971892,-84.53443467937095,-107.02100595729058,163.95238025971892,-84.53443467937095,73.93417550713023,190.02107952947128,0.2412540078648843,0.6200562419320647,6.12296581625409,4.251491206815389e-16,0.7534797623934294,0.8486300281869192,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
4,3.7697060489612224,8.6966,1.4490864561878756,4.335963034054446,0.032,0.4132695444311028,1.3403063680465908,-2.37405924321849,1.1624070044378882,1.4025736617306537,2.643359100515368,1.8241555493309045,3.6697790483670527,162.86339702827877,-116.08768604147791,-138.26914260605918,-162.86339702827877,-116.08768604147791,106.07784041231672,277.5485144650466,0.3461417398595989,0.9056663042814308,7.848017254248487,3.004160951498356e-16,0.8167652470796708,0.8882008069702735,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
5,3.4562341933567957,7.5978,1.2181075901891778,5.158152988935713,0.035,1.7722772914415228,0.3639256753036213,-0.4366701780721076,3.4456036247608246,1.809256392804651,3.4731635699146763,2.851278161213393,4.678234621868596,101.60401396057296,-172.7772632505629,164.5411844442146,-101.60401396057296,-172.7772632505629,104.4421564714222,270.05841423603044,0.372754760953004,0.9638403020665636,6.797677141973402,3.4714024048759336e-16,0.8682858361332099,0.920031763281077,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
6,3.140642654793528,6.560399999999999,1.0058109838842562,6.24688476050946,0.035,1.1459745325171806,-0.6780336957446725,1.2139344978242486,2.204693484808868,1.3315357005139403,2.516805579890207,2.5022649585419807,3.269634786668453,59.388657366024944,151.16221594112824,127.1426958325792,-59.388657366024944,151.16221594112824,57.307762834038684,140.72131512207747,0.2045317921197712,0.5022353228954548,3.338499395434835,1.7065690856845038e-16,0.909010075698777,0.944964928769037,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
7,2.8280707658998914,5.601,0.8155674217941496,7.704066076299785,0.045,0.6703041121197488,-0.813110958905569,1.2901102902514665,1.39844518787291,1.0537822518039381,1.9026385638101688,2.3329016252569215,2.386249872261919,39.50113960758961,137.30747562201117,111.36213205128172,-39.50113960758961,137.30747562201117,33.058414831573955,74.85952437895298,0.15169590710597688,0.3435096181726568,1.9919207776897445,1.0996486320317208e-16,0.9395966526422849,0.9635659368031277,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1
