iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,2.0385286508095724,0.0008566185155351683,371.84117721912986
1,0,1,6.85009958510891,0.00025476166273106626,371.84117721912986
1,0,2,8.877756891723488,0.00019665821913865316,371.84117721912986
1,0,3,9.806147004620355,0.00017854906940481652,371.84117721912986
1,0,4,10.40678074298014,0.00016918281565597614,371.84117721912986
1,0,5,10.864179635457175,0.0001634355449654117,371.84117721912986
1,0,6,11.239225780013957,0.00015983858562267287,371.84117721912986
1,0,7,11.557661387818221,0.00015781654658612933,371.84117721912986
1,0,8,11.831988414097284,0.00015710268666524702,371.84117721912986
1,0,9,12.06927578580635,0.00015756855084283743,371.84117721912986
1,0,10,12.273810478686132,0.00015916328506689552,371.84117721912986
1,0,11,12.44867768686948,0.0001618896294372964,371.84117721912986
1,0,12,12.595947712823426,0.00016579492964165468,371.84117721912986
1,0,13,12.717414940846199,0.00017096984963471952,371.84117721912986
1,0,14,12.814217127225952,0.00017755232227407788,371.84117721912986
1,0,15,12.887446733460001,0.00018573632748670766,371.84117721912986
1,0,16,-2.378706108834489,0.0008071284240403181,371.84117721912986
1,1,0,-1.1870096227184332,0.0008566185155351683,371.84117721912986
1,1,1,-4.000973610250732,0.00025476166273106626,371.84117721912986
1,1,2,-5.2116138294205525,0.00019665821913865316,371.84117721912986
1,1,3,-5.79352131494931,0.00017854906940481652,371.84117721912986
1,1,4,-6.194957082841632,0.00016918281565597614,371.84117721912986
1,1,5,-6.52284795417838,0.0001634355449654117,371.84117721912986
1,1,6,-6.810350606240776,0.00015983858562267287,371.84117721912986
1,1,7,-7.070166750162541,0.00015781654658612933,371.84117721912986
1,1,8,-7.307996669214461,0.00015710268666524702,371.84117721912986
1,1,9,-7.52666505927469,0.00015756855084283743,371.84117721912986
1,1,10,-7.727697577818885,0.00015916328506689552,371.84117721912986
1,1,11,-7.911921503090311,0.0001618896294372964,371.84117721912986
1,1,12,-8.079822960840483,0.00016579492964165468,371.84117721912986
1,1,13,-8.231635521630153,0.00017096984963471952,371.84117721912986
1,1,14,-8.367494073849826,0.00017755232227407788,371.84117721912986
1,1,15,-8.487401672097185,0.00018573632748670766,371.84117721912986
1,1,16,1.5605935419543469,0.0008071284240403181,371.84117721912986
1,2,0,2.1724731682265284,0.0008566185155351683,371.84117721912986
1,2,1,7.290015778210795,0.00025476166273106626,371.84117721912986
1,2,2,9.408292931524388,0.00019665821913865316,371.84117721912986
1,2,3,10.30292525353528,0.00017854906940481652,371.84117721912986
1,2,4,10.78644309290827,0.00016918281565597614,371.84117721912986
1,2,5,11.052255962725573,0.0001634355449654117,371.84117721912986
1,2,6,11.164518496420515,0.00015983858562267287,371.84117721912986
1,2,7,11.15128281134286,0.00015781654658612933,371.84117721912986
1,2,8,11.02761487881156,0.00015710268666524702,371.84117721912986
