reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,320,0.014175012575576575,-0.0007045814373815874,0.0007045814373815874,253062.23769410054
1,1.0,640,0.013786728502577648,-0.000625847571578729,0.000625847571578729,570271.2256961344
1,1.0,1280,0.013753360034324135,-0.0005902476368724119,0.0005902476368724119,1375898.4221804594
1,0.5,320,0.014377836051521826,-0.0008019639382058771,0.0008019639382058771,253050.30314071875
1,0.5,640,0.013987510076528615,-0.0007236472057317158,0.0007236472057317158,570238.452036217
1,0.5,1280,0.013953475326193206,-0.0006885176801855158,0.0006885176801855158,1375820.1425356097
1,0.25,320,0.01453057016632378,-0.0008446183015774624,0.0008446183015774624,253047.53751826618
1,0.25,640,0.01413922095738984,-0.0007663702389146918,0.0007663702389146918,570224.323918079
1,0.25,1280,0.014104857544763597,-0.0007313443711754966,0.0007313443711754966,1375781.5171051559
2,1.0,320,0.014111158702905276,-0.0005912423354915167,0.0005912423354915167,253077.75389910507
2,1.0,640,0.013725207532680929,-0.0005113892504447576,0.0005113892504447576,570300.2895976463
2,1.0,1280,0.013692490913257051,-0.00047542420250112053,0.00047542420250112053,1375973.6003941358
2,0.5,320,0.014176625379292991,-0.0007047754592115267,0.0007047754592115267,253062.25109029075
2,0.5,640,0.01378857026763204,-0.0006259713525109392,0.0006259713525109392,570271.2506144753
2,0.5,1280,0.013755213001740733,-0.0005903708604127125,0.0005903708604127125,1375898.4846776638
2,0.25,320,0.014260480835287869,-0.0007553595563686927,0.0007553595563686927,253056.2861839617
2,0.25,640,0.013871398912095378,-0.0006766762893546834,0.0006766762893546834,570253.6574571272
2,0.25,1280,0.01383770005367652,-0.0006413632536969492,0.0006413632536969492,1375858.669312046
3,1.0,320,0.01418415196274859,-0.00046069485160141687,0.00046069485160141687,253086.00023212167
3,1.0,640,0.013800322520758329,-0.00038048350527275916,0.00038048350527275916,570329.1760472094
3,1.0,1280,0.013768236035071525,-0.00034422433246093635,0.00034422433246093635,1376049.6413095498
3,0.5,320,0.014112714736607704,-0.0005914777274071737,0.0005914777274071737,253077.77367545944
3,0.5,640,0.013726836906178036,-0.0005116137518447192,0.0005116137518447192,570300.3153543537
3,0.5,1280,0.013694132090955023,-0.0004756481995848818,0.0004756481995848818,1375973.664218134
3,0.25,320,0.01412796135451021,-0.0006501178764238563,0.0006501178764238563,253069.93860900323
3,0.25,640,0.013741027506578758,-0.0005706356761844527,0.0005706356761844527,570283.7198022784
3,0.25,1280,0.013707982989410032,-0.0005350082016615815,0.0005350082016615815,1375936.1392581745
4,1.0,320,0.014393379711756301,-0.00031419053464971296,0.00031419053464971296,253099.80988713625
4,1.0,640,0.014011709120536958,-0.0002330878714681965,0.0002330878714681965,570358.4158044057
4,1.0,1280,0.013980234601915512,-0.0001965711575760129,0.0001965711575760129,1376126.5677353088
4,0.5,320,0.014185673872842542,-0.00046096268180293993,0.00046096268180293993,253086.01463866266
4,0.5,640,0.013801901469760694,-0.00038074800107851546,0.00038074800107851546,570329.2022006745
4,0.5,1280,0.01376982717464063,-0.0003444877981384114,0.0003444877981384114,1376049.6968059223
4,0.25,320,0.014132548661300297,-0.0005280494955894739,0.0005280494955894739,253080.0942354592
4,0.25,640,0.01374772360831155,-0.0004481095617584388,0.0004481095617584388,570313.7159202829
4,0.25,1280,0.013715329011110023,-0.0004120754097373531,0.0004120754097373531,1376011.7062361955
