reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,22.38501312920314,7.273702852727209,0.9630579755028718,0.036942024497128245,0.0007045814373815874,1375898.4221804594,1.000113139391692,0.25001894713850475,22.152918023191482,0.9896316743406832,7.272089349192788,7.73971739201431,False,displacement_limit,
1,0.5,22.38501312920314,7.273702852727209,0.9768777419658042,0.023122258034195764,0.0008019639382058771,1375820.1425356097,1.0000562394780799,0.1250091307463649,22.267808549051793,0.9947641495908508,7.273694797674023,7.737671595718284,True,,7.735252002981406
1,0.25,22.38501312920314,7.273702852727209,0.9872915750364392,0.012708424963560838,0.0008446183015774624,1375781.5171051559,1.000028163422545,0.06250447954629201,22.32612137311159,0.9973691435536965,7.273921191743318,7.736643391752639,True,,
2,1.0,22.267808549051793,7.273694797674023,0.9814118487356505,0.01858815126434954,0.0005912423354915167,1375973.6003941358,1.0001115448877496,0.2500350655578459,22.041708573433905,0.9898463301801866,7.269958725926569,7.742033062598698,False,displacement_limit,
2,0.5,22.267808549051793,7.273694797674023,0.9859583090792196,0.014041690920780447,0.0007047754592115267,1375898.4846776638,1.0000569478408117,0.12501716537527174,22.15360191280003,0.9948712224644743,7.2726563742063774,7.74000041820503,True,,7.737671595718284
2,0.25,22.267808549051793,7.273694797674023,0.991804573503801,0.008195426496198976,0.0007553595563686927,1375858.669312046,1.000028008472493,0.06250849069327971,22.21041575408591,0.9974226114420081,7.273405333760206,7.738978811764928,True,,
3,1.0,22.15360191280003,7.2726563742063774,1.0005844246556792,-0.0005844246556792054,0.00046069485160141687,1376049.6413095498,1.000109861950602,0.2500510907587517,21.93350628432003,0.9900650183502289,7.266733569935157,7.744325226809967,False,insufficient_objective_decrease,
3,0.5,22.15360191280003,7.2726563742063774,0.9954921631022222,0.004507836897777784,0.0005914777274071737,1375973.664218134,1.0000546419671608,0.1250251535080718,22.042398151353296,0.9949803304273296,7.270553379410168,7.742305505441791,True,,7.74000041820503
3,0.25,22.15360191280003,7.2726563742063774,0.9965580609827848,0.003441939017215234,0.0006501178764238563,1375936.1392581745,1.0000273689085455,0.0625124786190872,22.09771062609748,0.9974771016053035,7.27184144822776,7.741290483610571,True,,
4,1.0,22.042398151353296,7.270553379410168,1.0200358356328187,-0.020035835632818744,0.00031419053464971296,1376126.5677353088,1.0001111254288901,0.25006702272590436,21.82831502827693,0.9902876664505208,7.262387082570714,7.746601360734454,False,insufficient_objective_decrease,
4,0.5,22.042398151353296,7.270553379410168,1.005217141897575,-0.0052171418975750505,0.00046096268180293993,1376049.6968059223,1.000055258858544,0.1250330951438163,21.93420166107642,0.995091437440974,7.267355163116012,7.744594903584124,False,insufficient_objective_decrease,
4,0.25,22.042398151353296,7.270553379410168,1.0014196674372906,-0.001419667437290606,0.0005280494955894739,1376011.7062361955,1.00002764890439,0.0625164433250794,21.988010651489493,0.997532596068252,7.269197051671943,7.743586390374042,False,insufficient_objective_decrease,
