step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9806784723391823,0.01932152766081752,0.9815664955927915,1.0481744129598063,0.9806784723391823,1.0,2.3913785149249193e-12,253397.92444049215,0.9999762742483789,0.33912915323743803,24.17151543610176,1.0110212041287663,5.873860826914102,7.893450010720224,False,False,displacement_limit
0.75,0.9843030309518777,0.015696969048122126,0.9847082493588608,1.02649915084889,0.9843030309518778,1.0,1.0691729046764565e-12,253397.41607381048,0.9999742680969023,0.2541750901046443,24.104316260720207,1.0082104663663651,5.896534961034553,7.892267817496542,False,False,displacement_limit
0.5,0.9886833846543841,0.011316615345615679,0.988827751348752,1.0129219012997692,0.9886833846543843,1.0,8.331565633135068e-07,253399.63019567053,0.9999830056164902,0.16933375572498033,24.038067392284212,1.0054394770622237,5.912756268828523,7.891084551786309,False,True,
0.25,0.9938381569940066,0.006161843005993208,0.9939250015624649,1.0142954058920797,0.9938381569940068,1.0,2.0765475499698665e-07,253404.26974476728,1.0000013145234405,0.08460784790986398,23.972665931372816,1.002703932245548,5.922598903933949,7.889900226881736,False,True,
