benchmark,coefficient,pair_count,peak_pressure_gradient_pair_index,peak_pressure_gradient_x_mid_over_l,peak_pressure_gradient_density_abs_pair_max,max_body_potential_adjacent_relative_jump,max_body_potential_adjacent_phase_deg_abs,min_body_potential_adjacent_real_alignment,max_body_potential_x_gradient_gain_times_l_pair,max_phase_aligned_gradient_gain_to_raw_gain_ratio_pair,max_body_pressure_forward_to_time_norm_ratio_pair,max_body_to_free_surface_potential_gain_pair,pressure_gradient_density_sign_change_pairs,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,38,0,0.0375,0.0,1.5944959303476893,180.0,-0.48846330675485145,146.9040638825461,2.3518457614736925,58.76162555301845,8.450633623960832e+299,0,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,38,0,0.0375,578.2425315824912,1.5944959303476893,180.0,-0.48846330675485145,146.9040638825461,2.3518457614736925,29.380812776509224,1.6901267247921665e+300,3,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,38,0,0.0375,102.79867228133169,1.622736776269036,178.60248719238157,-0.4874972383837736,141.1193902649718,2.4647522890422477,37.63183740399249,2.0715097773556655e+300,3,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,38,0,0.0375,51.95366210060443,1.628860625509169,178.98585020534622,-0.487392317400884,140.0458963234081,2.4894425611025786,22.407343411745302,3.176742140933911e+300,7,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,38,0,0.0375,0.0,1.5944959303476893,180.0,-0.48846330675485145,146.9040638825461,2.3518457614736925,29.380812776509224,1.6901267247921665e+300,0,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,38,0,0.0375,274.6652025016833,1.5944959303476893,180.0,-0.48846330675485145,146.9040638825461,2.3518457614736925,29.380812776509224,1.6901267247921665e+300,5,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,38,0,0.0375,109.86608100067329,1.6154455271233739,178.43349359259946,-0.4876685904813345,142.4736235466636,2.4354700771037265,56.989449418665444,1.574320384351522e+300,5,diagnostic_station_transfer_path_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,38,0,0.0375,24.67798949778709,1.6154455271233739,178.43349359259946,-0.4876685904813345,142.4736235466636,2.4354700771037265,56.989449418665444,1.574320384351522e+300,9,diagnostic_station_transfer_path_not_hard_gate,INFO
