benchmark,coefficient,source_row,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_submerged_area_ratio,free_surface_potential_norm,control_potential_norm,inner_free_surface_normal_derivative_norm,free_surface_potential_to_body_potential_ratio,control_potential_to_body_potential_ratio,inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,time_pressure_to_body_potential_gain,time_derivative_pressure_norm,time_derivative_density_value_per_m,time_derivative_density_per_submerged_area,time_derivative_density_per_beam,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,station_contribution_sign,station_scale_flag,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,station_integral_minus_reported_time_component,required_global_scale_to_reference_from_time_integral,computed_over_reference,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,0,0.075,0.024999999999999998,0.02925000000000001,0.1875,0.003656250000000001,0.8863383578035218,714.88034120392,806.554669455466,195522.82836346523,42.52119830419633,1.3273228688976446,915.577053021631,0.05948016171851498,0.0018567063498519467,1032.988186690427,1853.2054802647579,1324820.1660526446,23.62859175881358,6462.52082292337,807.8151028654213,0.0375,0.8860721909555093,0.050783375286636484,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,1,0.15,0.049999999999999996,0.05699999999999998,0.1875,0.007124999999999998,1.7006647841539508,409.2913707392752,240.66551771570317,57444.40291077548,43.03640421518633,5.510964129462119,588.7683060857797,0.10514857456548032,0.013464647738622094,346.19891678340423,1853.205480264758,758501.0112790996,2.472961922953549,347.0823751513754,43.385296893921925,0.07499999999999998,0.18547214422151612,0.010629948215688165,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,2,0.22499999999999998,0.075,0.08325000000000002,0.1875,0.010406250000000002,2.4285079461883243,153.0620380570123,63.02719260081134,14708.664317790968,37.43667854755523,0.4655339414244434,245.6321928510834,0.24458499979995613,0.003041472250951226,101.14531156326522,1853.2054802647579,283655.40774774813,16.54423869430209,1589.8367514044048,198.7295939255506,0.075,1.2408179020726569,0.07111488412177992,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,3,0.3,0.09999999999999999,0.10799999999999996,0.1875,0.013499999999999995,3.0665915925783223,112.26276961552361,36.60832107125669,8315.760712261012,30.916523156293792,0.1332144696383994,245.23667051054184,0.2753942670591184,0.001186630884794941,79.9704372450693,1853.2054802647583,208045.97988118834,16.123934207619925,1194.3654968607357,149.29568710759196,0.07500000000000001,1.2092950655714945,0.06930821864635006,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,4,0.375,0.125,0.13125,0.1875,0.01640625,3.619040520088804,88.195438543374,24.369840031857354,5375.721968358034,23.38463325170176,0.2675106751792826,47.001173983062415,0.26514560886503596,0.0030331577187829553,12.987191970403552,1853.205480264758,163444.27004293437,15.520083579374464,945.9860467428244,118.24825584285306,0.07499999999999998,1.1640062684530845,0.06671258591594645,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,5,0.44999999999999996,0.15,0.153,0.1875,0.019125,4.093740945653644,81.60764222216933,19.934735320468384,4267.06625998271,17.955288993600483,0.2708936067126161,346.8369004056286,0.2200197004187286,0.003319463708743515,84.72370504388364,1853.2054802647583,151235.72979760988,15.835819035569374,828.0166815983987,103.50208519979984,0.07500000000000001,1.1876864276677033,0.0680697647378509,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,6,0.525,0.17500000000000002,0.17325000000000004,0.1875,0.021656250000000005,4.499834530233002,100.52729171594432,22.340219632640355,4641.952864228308,16.128475476981382,0.10362624447635335,709.7605267740626,0.16043877440322304,0.0010308269794949377,157.73036141782552,1853.2054802647585,186297.72792416206,17.81002635909975,822.3965995543895,102.79957494429868,0.07500000000000001,1.3357519769324815,0.07655583216225192,positive,peak_abs_time_contribution_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,7,0.6,0.19999999999999998,0.19199999999999998,0.1875,0.023999999999999997,4.846305594308439,46.55057726525368,9.605373899640842,1939.607386052237,14.219043429796697,0.32397421626970196,110.86859011566943,0.30545364343763115,0.0069596175880620725,22.876929231593415,1853.2054802647585,86267.7848974562,10.964271038334967,456.84462659729036,57.105578324661295,0.07499999999999996,0.8223203278751221,0.04712957052774622,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,8,0.6749999999999999,0.22499999999999998,0.20925,0.1875,0.02615625,5.141313672548004,40.445094646864746,7.8666849025028265,1546.2879673831205,13.106703688102138,0.29234430469190514,82.38237800593376,0.3240616396757067,0.007228177044569416,16.023604715233326,1853.205480264758,74953.07104939657,11.088796769453198,423.94444040920234,52.99305505115029,0.07500000000000001,0.83165975770899,0.04766484042455346,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,9,0.75,0.25,0.22499999999999998,0.1875,0.028124999999999997,5.391955160137488,36.02994741229372,6.682167477701169,1281.0647968815547,12.287925326592392,0.24580429881044996,71.51582535547931,0.34104755097143574,0.006822221969898836,13.263431024833622,1853.2054802647579,66770.89599811376,10.790461608900646,383.66085720535636,47.957607150669546,0.07500000000000001,0.8092846206675486,0.04638245622034984,positive,background_station,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,3.552713678800501e-15,0.05733007038710511,17.442853170208622,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
