benchmark,candidate_name,candidate_order,use_free_surface_marching,time_step_scale,free_surface_velocity_scale,history_rhs_scale,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_selected_body_pressure_to_body_potential_gain_max,median_selected_forward_to_time_norm_ratio_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,free_surface_marching_disabled,1,False,1.0,1.0,1.0,8,2,6,0.25,3.276886976781672,14.583851224415701,-226.14548726401262,-62.15539295635195,8,0,0.0,105399.46315974527,32.920813439921105,0.3160613123255835,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_zero,2,True,1.0,0.0,1.0,8,2,6,0.25,3.276886976781672,14.583851224415701,-226.14548726401262,-62.15539295635195,8,0,0.0,105399.46315974527,32.920813439921105,0.3160613123255835,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_quarter,5,True,0.25,1.0,1.0,8,0,8,0.0,11.13583619100196,84.32797770331769,-221.80878556032374,-65.5794963001841,8,0,2.6959278387567336,105509.7013434799,32.955399974559406,3.935853858186391,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_half,4,True,0.5,1.0,1.0,8,0,8,0.0,60.642470487271524,418.51605305101185,-171.790822998737,-61.772675720562646,8,0,15.927708348885623,105861.16204414607,33.06566518094647,18.577862953314202,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_half,3,True,1.0,0.5,1.0,8,0,8,0.0,124.10716978767384,880.945770901276,-108.3261236983347,-34.37848989827041,8,0,37.17481496675744,106333.0721124477,33.21372249809403,38.52101609083078,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,outer_history_rhs_disabled,7,True,1.0,1.0,0.0,8,0,8,0.0,231.68602326495585,1726.7980797891087,-0.6672926960370233,-0.08647855050377018,8,0,75.23265375102199,107258.5457964679,33.50409756063453,75.14113898137107,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_marching,0,True,1.0,1.0,1.0,8,0,8,0.0,232.43329348600855,1729.5189609406789,0.0,0.0,0,0,75.31370737657608,107265.65008565558,33.506325090250854,75.24479864563936,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_flipped,6,True,1.0,-1.0,1.0,8,0,8,0.0,494384656.80597126,1448441364.6949759,494384457.3266527,1448439635.176015,0,8,402912168.5773636,128299.78850466045,40.381602032788884,46619424.12515604,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
