benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,mode_column,generalized_row,reference_value,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_beam_squared_ratio,body_potential_norm_to_submerged_area_ratio,inner_free_surface_normal_derivative_norm,free_surface_potential_norm,control_potential_norm,control_normal_derivative_norm,body_pressure_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_to_body_potential_gain,body_pressure_forward_to_time_norm_ratio,pressure_time_formula_ratio,pressure_forward_formula_ratio,body_potential_x_gradient_norm,body_potential_x_gradient_to_potential_gain,body_potential_x_gradient_characteristic_length_m,body_potential_x_gradient_gain_times_l,central_body_potential_x_gradient_gain_times_l,forward_body_potential_x_gradient_gain_times_l,backward_body_potential_x_gradient_gain_times_l,phase_aligned_body_potential_x_gradient_gain_times_l,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,dominant_force_density_component,dominant_pressure_norm_component,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,10,0.825,0.27499999999999997,0.23924999999999996,0.1875,0.029906249999999995,5.604226251754095,32.39244044226355,5.780002267418251,565.9001069785706,1083.1328047569841,45.00606265648503,11.574431884543877,0.1962212828584882,0.5720404870271035,119532.27562799993,60029.84814675259,103365.285508656,3690.128745966358,1.7218981673244114,1.0,1.0,46.48040319391562,1.4349151394370092,0.6969053238872029,4.304745418311027,4.304745418311027,4.032254192845185,4.579765413215348,4.304745418311027,10.377662097585866,10.377662097585866,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,11,0.8999999999999999,0.3,0.252,0.1875,0.0315,5.782939432600233,29.175270548651653,5.045058985778332,459.42413940305573,926.1990650365605,25.64159499638547,10.928946505892993,0.15252698770873208,0.4971499925835581,108747.61096553714,54067.77126896824,94354.2208950842,3727.3899751569897,1.745110232595033,1.0,1.0,42.428385977650414,1.4542585271625272,0.687635644778475,4.362775581487582,4.362775581487582,4.25288978947127,4.476892633163311,4.362775581487582,9.88772563143297,9.88772563143297,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,12,0.975,0.325,0.26325,0.1875,0.03290625,5.932403883952411,26.151059268474068,4.408172433979859,377.35709964077233,794.7140518434665,55.718165919087255,10.284119033479689,0.12018080267274449,0.4272777183597389,99214.92930361886,48463.286351064635,86573.16023327786,3793.916272570481,1.7863658606671446,1.0,1.0,38.929466247904315,1.4886382172226202,0.6717548887504168,4.465914651667861,4.465914651667861,4.204290194449919,4.744710680649327,4.465914651667861,9.303383891924383,9.303383891924383,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,13,1.05,0.35000000000000003,0.273,0.1875,0.034125,6.05607508427333,23.42459713086678,3.867950249113779,314.3017769038465,686.4350807580008,70.53925423714114,9.453995851572284,0.09801458349191149,0.36226262592887,83104.7461813335,43410.591775916444,70865.5018999273,3547.755622734946,1.6324472669189098,1.0,1.0,31.866182970800004,1.3603727224324247,0.7350926577033554,4.081118167297274,4.081118167297274,3.9378164746775135,4.69364068217193,4.081118167297274,8.656194514568805,8.656194514568805,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,14,1.125,0.375,0.28125,0.1875,0.03515625,6.156716422263124,21.47191151176672,3.487558958233444,271.44737516110024,610.7565941124756,45.422198835467064,8.33843822877961,0.07812325761442954,0.2986242242514291,87751.5268001161,39791.86408536603,78210.85607742223,4086.8055343851343,1.9654986735387767,1.0,1.0,35.16917799559956,1.6379155612823137,0.610532083361554,4.9137466838469415,4.9137466838469415,6.1359845810186116,4.295927004172956,4.9137466838469415,8.076902023478695,8.076902023478695,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,15,1.2,0.39999999999999997,0.288,0.1875,0.036,6.236283705457512,20.760835084158547,3.3290395473814436,250.29941989967386,576.6898634488485,38.623979828263415,7.152578072269537,0.0542262668003774,0.2351644311006241,96524.72617039274,38474.09335283548,88525.51554747706,4649.366260032837,2.3009123239275207,1.0,1.0,39.80738441680603,1.9174269366062668,0.5215322581051987,5.7522808098188,5.7522808098188,5.319173427041795,6.34614732148847,5.7522808098188,7.636188177195777,7.636188177195777,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,16,1.275,0.425,0.29325,0.1875,0.03665625,6.2965852893559875,19.746021095065412,3.1359888237271902,229.61674441126436,538.6808823888263,59.77475384055311,6.186901919667685,0.03874441481106327,0.18204480079243557,77501.79710130587,36593.434506798745,68318.73172804524,3924.9323561531996,1.8669669204007677,1.0,1.0,30.72097349501906,1.55580576700064,0.6427537557775287,4.66741730100192,4.66741730100192,5.66457935973635,5.592543519081424,4.66741730100192,7.00493127601544,7.00493127601544,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,17,1.3499999999999999,0.44999999999999996,0.297,0.1875,0.037125,6.338832922948106,16.995538717481413,2.6811778956901446,192.67352217439733,457.79228868636807,37.26811085138581,5.430524673575838,0.04012908080940652,0.14834756709150804,91426.80063873481,31496.225491288435,85830.34227379542,5379.458819077872,2.7250993074562317,1.0,1.0,38.59544232404514,2.2709160895468594,0.44035092472286846,6.812748268640578,6.812748268640578,7.299686093126857,6.581309683168531,6.812748268640578,6.103065229394034,6.103065229394034,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,18,1.425,0.47500000000000003,0.29925,0.1875,0.03740625,6.3638573995166645,14.087753817387814,2.2137129940180276,157.31619572336925,376.614972561746,13.463999430822325,4.803183052156051,0.04554988426835014,0.12993899472369574,86212.54606471653,26107.50257900386,82164.47777505907,6119.680055617431,3.147159615379576,1.0,1.0,36.94700823791031,2.6226330128163124,0.38129619932075465,7.867899038448938,7.867899038448938,6.941308195160338,8.806378875536172,7.867899038448938,5.28494798965921,5.28494798965921,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,19,1.5,0.5,0.3,0.1875,0.0375,6.372145453460865,11.913451071162239,1.8696137993353177,132.37167856846932,317.6920285643264,10.590501909545356,4.274479153312719,0.04594159935847413,0.11387676407453261,65358.10321033538,22078.072813943912,61516.17962841193,5486.0764374599685,2.7863020539347065,1.0,1.0,27.662060990858308,2.3219183782789217,0.43067836033979423,6.9657551348367654,6.9657551348367654,5.742134771672266,8.208153996681965,6.9657551348367654,4.644713095557868,4.644713095557868,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,20,1.575,0.525,0.29924999999999996,0.1875,0.037406249999999995,6.3638573995166645,10.375237043125736,1.6303377639973102,115.85898238356391,277.36640382625194,12.736671876211444,3.8055852626909763,0.04089056718740433,0.09426173023189183,46449.59335224588,19227.44614736654,42283.21223889127,4476.966951133105,2.199107042860319,1.0,1.0,19.01354737740256,1.8325892023835988,0.5456760296848455,5.497767607150797,5.497767607150797,4.484651280626362,6.593453369979823,5.497767607150797,4.123965889863838,4.123965889863838,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,21,1.65,0.5499999999999999,0.297,0.1875,0.037125,6.338832922948106,9.251161858356202,1.4594424511276771,104.8777546322507,249.18954500622766,9.828859842977401,3.3585822043334557,0.032337906532941565,0.07173781303111766,34579.89258451514,17144.30385472202,30030.681252571827,3737.8972624158027,1.7516419160000212,1.0,1.0,13.503935735664479,1.4597015966666844,0.6850715257718151,4.379104790000053,4.379104790000053,3.826922804348988,5.029565021633239,4.379104790000053,3.678362250941198,3.678362250941198,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,22,1.7249999999999999,0.575,0.29325,0.1875,0.03665625,6.2965852893559875,8.371699587244871,1.3295618501978754,97.35036720348064,228.38396145936562,4.362401588828887,2.9234106488951612,0.02278596339114647,0.049759474737966984,30365.849742138904,15514.479554212408,26103.366731593887,3627.2025083657254,1.6825164286291796,1.0,1.0,11.737935075906345,1.4020970238576493,0.7132174043481366,4.206291071572948,4.206291071572948,4.187024009151264,4.2289480067354175,4.206291071572948,3.281924500371694,3.281924500371694,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,23,1.7999999999999998,0.6,0.288,0.1875,0.036,6.236283705457512,7.502304412182163,1.203008837718003,90.45023645088449,208.39734478283788,4.362612939264101,2.5183626485309083,0.015502576878014662,0.033149861437109594,30765.66667529532,13903.311651270456,27444.929788633533,4100.828890032555,1.9739850819013807,1.0,1.0,12.34119749127541,1.6449875682511501,0.6079073296968065,4.934962704753451,4.934962704753451,5.24128805438858,4.672232056097073,4.934962704753451,2.887680645559108,2.887680645559108,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,24,1.875,0.625,0.28125,0.1875,0.03515625,6.156716422263124,6.545286923071993,1.0631132691776692,82.74535566945335,186.17705025627004,4.381969710751622,2.1590630243785114,0.011398980060052737,0.023160706055917753,30529.973252057247,12129.761595742273,28016.926141205906,4664.420920103557,2.309767254703527,1.0,1.0,12.598407839625741,1.924806045586272,0.5195328652947017,5.7744181367588165,5.7744181367588165,5.548773432734775,6.007641675317371,5.7744181367588165,2.477132447154155,2.477132447154155,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,25,1.95,0.65,0.27299999999999996,0.1875,0.034124999999999996,6.0560750842733295,5.656183570891674,0.9339685344357584,75.8923851237998,165.74896911037874,6.426641663283029,1.8369835545725757,0.008736351399540439,0.017270845557220076,27081.480532101814,10482.070390959938,24970.638520662033,4787.942292303029,2.382223891779766,1.0,1.0,11.22857969905861,1.9851865764831376,0.5037309902485603,5.955559729449413,5.955559729449413,5.515609088998139,6.4209928361011075,5.955559729449413,2.0919065096886733,2.0919065096886733,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,26,2.025,0.6749999999999999,0.26325,0.1875,0.03290625,5.932403883952411,4.8805894669692025,0.8227001334436377,70.426404792446,148.31800849289127,7.033267738320621,1.5333285620223316,0.0069754250353838585,0.013978893137818296,23689.53127464255,9044.73514710978,21894.900276797438,4853.82584111372,2.420734263710739,1.0,1.0,9.845508458165066,2.0172785530922823,0.49571736063277033,6.051835659276847,6.051835659276847,5.71944074645592,6.392116715365793,6.051835659276847,1.7478782634768868,1.7478782634768868,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,27,2.1,0.7000000000000001,0.25199999999999995,0.1875,0.03149999999999999,5.782939432600232,4.185548421762718,0.7237752479591049,65.90999656340891,132.87455307183234,5.149570578828427,1.239701436648955,0.006233088226703241,0.012713012704234052,21303.93285259368,7756.681273124178,19841.65947230687,5089.878483264963,2.5580088666341703,1.0,1.0,8.92222497882974,2.131674055528475,0.46911487120017725,6.395022166585425,6.395022166585425,6.1239214290414505,6.669195873823227,6.395022166585425,1.4405788483088433,1.4405788483088433,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,28,2.175,0.725,0.23925000000000002,0.1875,0.029906250000000002,5.6042262517540955,3.551677687955357,0.633749875255964,62.048266698206476,118.7603824603672,3.0175075549721355,0.9683417848326414,0.006314213237571016,0.012841770083447114,19273.65162177876,6581.988555452933,18114.940615237516,5426.633077415955,2.752198740945844,1.0,1.0,8.14576905086348,2.2934989507882024,0.4360150239686536,6.880496852364607,6.880496852364607,6.553035057796375,7.216862543368693,6.880496852364607,1.1682047399970403,1.1682047399970403,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,29,2.25,0.75,0.22499999999999998,0.1875,0.028124999999999997,5.391955160137488,2.986034750661449,0.5537944329984578,58.98340248220148,106.17012446796265,4.6122082920167795,0.7428386821595053,0.006657835998330612,0.013468805300080083,16987.117271296025,5533.735964186807,16060.508070027836,5688.854514346539,2.902290274412823,1.0,1.0,7.2219496799195335,2.418575228677352,0.41346656830967,7.255725686032056,7.255725686032056,6.724021397410201,7.7943729214836,7.255725686032056,0.9333728445386918,0.9333728445386918,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,30,2.3249999999999997,0.7749999999999999,0.20925000000000007,0.1875,0.02615625000000001,5.141313672548004,2.510540026371797,0.4883071110359988,57.33716510714679,95.98241438936377,6.532118843891875,0.5728108350972556,0.0066213538124667215,0.013580828866044985,14019.859292850011,4652.546535296244,13225.364468634341,5584.399828554555,2.842607670509251,1.0,1.0,5.947066946737471,2.368839725424375,0.42214759794306095,7.1065191762731255,7.1065191762731255,6.221555035521387,7.997546880730177,7.1065191762731255,0.738950745444471,0.738950745444471,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,31,2.4,0.7999999999999999,0.19200000000000003,0.1875,0.024000000000000004,4.846305594308441,2.142540080505376,0.44209760173225576,58.12011937134807,89.27250335439065,6.433550416686555,0.4382824619585779,0.005789289978436939,0.012408453122328281,9582.898358908633,3970.5670188794597,8721.613297192238,4472.6810229138155,2.1965661971507484,1.0,1.0,3.9218592640656267,1.830471830958957,0.5463072324233009,5.491415492876871,5.491415492876871,3.9446313908121162,7.290161376709078,5.491415492876871,0.5845678179680345,0.5845678179680345,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,32,2.475,0.8250000000000001,0.17324999999999996,0.1875,0.021656249999999995,4.4998345302330005,1.9342773690167283,0.42985522156890776,64.44248276262454,89.31728110899758,3.0905179538023853,0.31159161760418996,0.0038292239766206763,0.009772493852372648,7765.380100445937,3584.613420613899,6888.517600264696,4014.6156000333062,1.9216905121905647,1.0,1.0,3.097568723320312,1.6014087601588038,0.6244501871594825,4.804226280476412,4.804226280476412,5.26417138506631,4.369347950305018,4.804226280476412,0.4781012539029764,0.4781012539029764,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,33,2.55,0.85,0.153,0.1875,0.019125,4.093740945653644,1.6846988269892453,0.4115303946572152,71.96799636845851,88.08882755499322,2.2988218088722365,0.1983534212708321,0.002740070270012253,0.008165918854061911,8112.746270308528,3122.093098772079,7487.936079388278,4815.546933576821,2.3983705298004367,1.0,1.0,3.367110015200308,1.99864210816703,0.5003397035986136,5.99592632450109,5.99592632450109,5.977092579291471,6.044028412458917,5.99592632450109,0.37016174092443654,0.37016174092443654,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,34,2.625,0.875,0.13125,0.1875,0.01640625,3.619040520088804,1.446084970353624,0.39957689402110924,83.94506857381582,88.1423220025066,2.4206865020491524,0.10855638456270957,0.0017301388429629499,0.007012492307752992,7058.6725030692605,2679.892591987836,6530.163336471361,4881.229421354916,2.436725768784468,1.0,1.0,2.936427092593832,2.0306048073203895,0.4924641153192245,6.0918144219611685,6.0918144219611685,5.305273222273229,6.963353512121804,6.0918144219611685,0.27518170403904413,0.27518170403904413,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,35,2.6999999999999997,0.8999999999999999,0.1080000000000001,0.1875,0.013500000000000012,3.066591592578325,1.2891716427161384,0.42039234889841665,110.5256895332764,95.49419575675091,2.374798436515981,0.046677239366307514,0.000674769755018331,0.003894053036525444,5377.856102362985,2389.099953283468,4818.042929545537,4171.559413944642,2.0166770012798514,1.0,1.0,2.1665356688065005,1.6805641677332086,0.5950382729799765,5.041692503199625,5.041692503199625,6.893031577474698,5.951011964694698,5.041692503199625,0.20371528688015145,0.20371528688015145,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,heave,heave_force,1.0,36,2.775,0.9249999999999999,0.08325000000000006,0.1875,0.010406250000000008,2.428507946188326,1.386557989126147,0.5709505671177335,200.06427892774144,133.2428097658759,2.095910444792382,0.012651727494691782,0.0062961082999606,0.011020310138752397,30234.17966561242,2569.5768641534582,30124.788709495355,21805.203895343002,11.723637899199371,1.0,1.0,13.546253158964136,9.769698249332807,0.10235730669248583,29.309094747998422,29.309094747998422,63.77983721390742,6.408892315876165,20.130346380642482,0.16803842768514937,0.16803842768514937,0.0,0.0,time_derivative_density,forward_speed_pressure,diagnostic_body_potential_source_audit_not_hard_gate
