benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,time_density_value_per_m,pressure_gradient_density_value_per_m,force_derivative_proxy_density_value_per_m,pressure_gradient_minus_force_derivative_proxy_density_value_per_m,pressure_gradient_station_contribution_value,force_derivative_proxy_station_contribution_value,station_residual_contribution_value,station_abs_residual_share_of_total_abs,diagnostic_flags,gate_role
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,4.644713095557868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,4.123965889863838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,3.678362250941198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,3.281924500371694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,2.887680645559108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,2.477132447154155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,2.091906509688673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,1.7478782634768868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,1.4405788483088435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,1.1682047399970403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,0.9333728445386918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.738950745444471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,0.5845678179680345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,0.4781012539029764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,0.37016174092443654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,0.27518170403904413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.20371528688015145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,0.16803842768514937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.034818788840589504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,0.03173490610016156,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,-0.0,578.2425315824912,620.3053302314296,-42.06279864893838,21.68409493434342,23.26144988367861,-1.5773549493351893,0.037746896523529645,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-0.0,278.9948141609814,56.67482451609187,222.31998964488952,20.9246110620736,4.250611838706889,16.67399922336671,0.39901717973060397,peak_abs_derivative_path_difference;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,-0.0,-65.50820742570656,-109.20777827733109,43.69957085162453,-4.913115556927992,-8.190583370799832,3.2774678138718394,0.07843145164096471,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,-0.0,69.1663597334497,8.193240919421033,60.973118814028666,5.187476980008728,0.6144930689565775,4.572983911052151,0.10943380281464499,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,-0.0,48.01174967370919,2.3049213764043968,45.706828297304796,3.6008812255281883,0.17286910323032972,3.428012122297859,0.08203405258678122,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,-0.0,19.10041443316243,-18.319542237802267,37.419956670964694,1.4325310824871826,-1.3739656678351702,2.8064967503223524,0.06716087743769361,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-0.0,64.38251978058257,38.972383977875346,25.410135802707224,4.828688983543693,2.9229287983406516,1.9057601852030421,0.045605798834207324,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-0.0,76.83737047062293,53.76983671717247,23.067533753450462,5.762802785296716,4.0327377537879325,1.7300650315087835,0.04140132552337897,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.0,15.312911502461489,1.390475435474577,13.922436066986911,1.148468362684612,0.10428565766059329,1.0441827050240184,0.024987816809915277,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-0.0,17.258041071849632,5.6890773749386545,11.568963696910977,1.2943530803887227,0.42668080312039913,0.8676722772683234,0.020763833581139583,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-0.0,16.6141899942848,7.221887819741426,9.392302174543374,1.2460642495713592,0.5416415864806066,0.7044226630907526,0.016857188284553622,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-0.0,16.115005630979493,8.594225645291871,7.520779985687621,1.208625422323462,0.6445669233968905,0.5640584989265717,0.013498203306220017,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-0.0,15.778049936702446,9.852248934913307,5.925801001789139,1.1833537452526846,0.7389186701184987,0.44443507513418584,0.010635554666746294,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-0.0,14.404307424219299,9.811854947565495,4.592452476653804,1.0803230568164477,0.7358891210674122,0.34443393574903536,0.008242477152901181,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-0.0,11.655037641986022,8.160050698984232,3.4949869430017895,0.8741278231489511,0.612003802423817,0.2621240207251341,0.006272759527469308,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-0.0,11.124125599670574,8.575765979706054,2.54835961996452,0.8343094199752925,0.6431824484779537,0.1911269714973389,0.0045737644650028445,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.0,14.002203476182022,12.26498358241395,1.7372198937680707,1.050165260713651,0.9198737686810458,0.13029149203260523,0.003117940872930267,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.0,14.8015528550923,13.759866290849825,1.0416865642424753,1.1101164641319234,1.0319899718137377,0.07812649231818572,0.0018696062180068123,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,-0.0,12.130995149182,11.666817070689321,0.46417807849267945,0.9098246361886508,0.8750112803016998,0.03481335588695099,0.0008331010993152842,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,-0.0,9.312462782075903,9.287856798362979,0.024605983712923774,0.6984347086556922,0.696589259877223,0.0018454487784692818,4.416251656592188e-05,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,-0.0,7.421390127652259,7.730806756933365,-0.309416629281106,0.5566042595739191,0.579810506770002,-0.023206247196082937,0.0005553371560276821,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,-0.0,6.164707104140421,6.736331115937159,-0.5716240117967386,0.46235303281053125,0.5052248336952867,-0.04287180088475537,0.0010259437373029362,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,-0.0,5.549276378045194,6.325452843056728,-0.7761764650115337,0.4161957283533893,0.4744089632292543,-0.058213234875864994,0.0013930719614411026,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,-0.0,5.512106609128412,6.438336425740306,-0.9262298166118939,0.41340799568463127,0.48287523193052334,-0.0694672362458921,0.0016623858691123701,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,-0.0,5.340374682392074,6.366193086963476,-1.0258184045714023,0.4005281011794059,0.4774644815222612,-0.07693638034285524,0.001841126240432236,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,-0.0,4.758537345227137,5.834033469418151,-1.0754961241910141,0.35689030089203505,0.4375525102063611,-0.08066220931432601,0.0019302871998660978,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,-0.0,4.124622067651681,5.210621291038631,-1.08599922338695,0.3093466550738764,0.3907965968278977,-0.08144994175402132,0.0019491380329661166,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,-0.0,3.5703042665055964,4.637388187838772,-1.0670839213331753,0.2677728199879196,0.3478041140879077,-0.0800312940999881,0.0019151890817660654,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,-0.0,3.032670606125873,4.057648030161219,-1.0249774240353458,0.22745029545944034,0.3043236022620912,-0.07687330680265089,0.0018396168589220885,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,-0.0,2.466414567087588,3.434031956420554,-0.967617389332966,0.18498109253156897,0.2575523967315414,-0.07257130419997242,0.0017366677749789334,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,-0.0,1.884006667661183,2.7904402125652648,-0.9064335449040817,0.14130050007458864,0.20928301594239473,-0.06798251586780608,0.0016268557644256543,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,-0.0,1.2217195466629733,2.0867959323319534,-0.86507638566898,0.09162896599972321,0.15650969492489689,-0.06488072892517366,0.0015526284443091968,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,-0.0,0.9013740826733894,1.7152486163487837,-0.8138745336753943,0.06760305620050416,0.1286436462261587,-0.06104059002565454,0.0014607319908589301,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,-0.0,0.842888793213618,1.6233563989114606,-0.7804676056978426,0.06321665949102132,0.12175172991835947,-0.05853507042733816,0.0014007736479030944,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,-0.0,0.5881372312141732,1.331571632354281,-0.7434344011401078,0.04411029234106296,0.09986787242657101,-0.05575758008550805,0.0013343069083956982,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,-0.0,0.09535465147556835,0.8571462108311606,-0.7617915593555923,0.007151598860667622,0.064285965812337,-0.05713436695166939,0.0013672541099078565,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,-0.0,1.656114852208499,1.9082726057659236,-0.25215775355742465,0.12420861391563771,0.14312044543244462,-0.018911831516806893,0.0004525696309738082,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.0,0.43316420013718604,1.0904281726798906,-0.6572639725427045,0.03248731501028893,0.08178211295099175,-0.04929479794070281,0.0011796492842655706,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,-0.0,-1.8287030401552749,-3.2201464107839333,1.3914433706286584,-0.06857636400582257,-0.12075549040439706,0.052179126398574506,0.0012486727135736298,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,-2.1738696537180324,-102.79867228133169,-110.27650315225404,7.477830870922347,-3.854950210549938,-4.135368868209526,0.280418657659588,0.0377468965235295,first_active_station;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-0.3050576389908949,-49.59907807306331,-10.075524358416304,-39.52355371464701,-3.7199308554797477,-0.7556643268812226,-2.964266528598525,0.39901717973060385,peak_abs_derivative_path_difference;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,-1.5267342904841779,11.645903542347831,19.41471613819218,-7.768812595844349,0.8734427656760874,1.4561037103644134,-0.5826609446883261,0.07843145164096461,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,-1.59760019541076,-12.296241730391063,-1.456576163452624,-10.83966556693844,-0.9222181297793299,-0.10924321225894681,-0.8129749175203831,0.10943380281464511,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,-1.6259576068780335,-8.535422164214964,-0.40976380024965975,-8.125658363965304,-0.6401566623161221,-0.030732285018724475,-0.6094243772973976,0.0820340525867813,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,-1.7887559528161032,-3.3956292325622046,3.256807508942638,-6.652436741504843,-0.2546721924421654,0.2442605631706979,-0.4989327556128633,0.06716087743769372,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-2.1774932014834874,-11.445781294325792,-6.928423818288962,-4.51735747603683,-0.8584335970744346,-0.5196317863716723,-0.33880181070276233,0.04560579883420724,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-1.3913864223558707,-13.6599769725552,-9.55908208305289,-4.1008948895023085,-1.0244982729416394,-0.7169311562289664,-0.30756711671267295,0.04140132552337902,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-1.5082818608425406,-2.7222953782153794,-0.24719563297325703,-2.4750997452421224,-0.2041721533661535,-0.01853967247299428,-0.1856324808931592,0.024987816809915336,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-1.562675181909794,-3.0680961905510427,-1.011391533322433,-2.0567046572286096,-0.23010721429132824,-0.0758543649991825,-0.15425284929214575,0.020763833581139503,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-1.5964571361195634,-2.953633776761743,-1.2838911679540315,-1.6697426088077114,-0.2215225332571306,-0.0962918375965523,-0.1252306956605783,0.016857188284553633,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-1.610118079491825,-2.8648898899519133,-1.52786233694078,-1.3370275530111333,-0.21486674174639353,-0.11458967527055852,-0.10027706647583501,0.013498203306220027,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-1.5957251872513463,-2.804986655413763,-1.751510921762363,-1.0534757336513998,-0.2103739991560324,-0.13136331913217733,-0.07901068002385506,0.01063555466674627,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-1.5578581384850785,-2.5607657643056525,-1.7443297684560857,-0.8164359958495668,-0.19205743232292397,-0.13082473263420644,-0.06123269968871752,0.0082424771529012,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-1.5269811939642481,-2.0720066919086264,-1.4506756798194167,-0.6213310120892097,-0.1554005018931469,-0.1088006759864562,-0.0465998259066907,0.006272759527469337,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-1.522728762942686,-1.977622328830322,-1.5245806186144077,-0.45304171021591433,-0.14832167466227406,-0.11434354639608052,-0.03397812826619356,0.004573764465002843,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-1.4643172888282734,-2.4892806179879132,-2.1804415257624785,-0.3088390922254347,-0.18669604634909337,-0.1635331144321858,-0.02316293191690759,0.0031179408729302667,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-1.3244917824946163,-2.631387174238633,-2.4461984517066373,-0.1851887225319957,-0.19735403806789764,-0.18346488387799795,-0.01388915418989969,0.0018696062180068138,none,diagnostic_section_force_derivative_not_hard_gate
