benchmark,candidate_name,candidate_order,candidate_class,coefficient_count,row_count,group_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,improves_but_still_fails_count,improves_this_coefficient_only_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_candidate_group_scale,min_abs_candidate_group_scale,max_abs_candidate_group_scale,candidate_group_scale_abs_spread,median_required_scale_over_candidate_group_scale,required_scale_over_candidate_group_scale_spread,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,matrix_cell_shared_ab_scale,6,diagnostic_matrix_cell_scale,8,8,4,4,4,0.5,8,0,4,4,2.248648186085118,6.063396626278015,-229.23359900066316,-72.78457665651419,0.003170448952702824,0.0021234639388538717,0.02129205178473764,10.027037142071698,1.034242032319653,20.404935876798426,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_row_family_scale,3,diagnostic_generalized_force_row_scale,8,8,2,2,6,0.25,8,0,6,2,3.7737845827002277,6.332373253730623,-229.18282164777668,-71.88031622325985,0.009162301235007145,0.0024583917951919933,0.020782994265206283,8.453898319158355,1.0010278001550614,43.85809914356202,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,row_and_ab_family_scale,7,diagnostic_row_ab_family_scale,8,8,4,2,6,0.25,8,0,6,2,3.74749710323733,6.831582797240357,-229.2701048600299,-71.92161924572716,0.009343943867616422,0.0015324403633053137,0.02881802999151592,18.805319072488043,0.9822535687475824,75.2050934401722,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,column_and_ab_family_scale,8,diagnostic_column_ab_family_scale,8,8,4,4,4,0.5,8,0,4,4,1.2974459040872623,26.26208933468631,-231.78077944266636,-76.66188170986176,0.010930146896192318,0.00449813035368679,0.05636827536796844,12.531489960438222,0.997190193751919,14.451367493255953,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,radiation_column_family_scale,4,diagnostic_radiation_mode_column_scale,8,8,2,1,7,0.125,8,0,7,1,4.068254296606744,27.568037162549157,-228.5338109800839,-73.13543706823636,0.01101784414931854,0.0036846321512188293,0.018351056147418252,4.980430988571806,0.4835245027420726,96.73794414114695,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,single_global_scale,1,diagnostic_global_shared_scale,8,8,1,1,7,0.125,8,0,7,1,4.6236250582157385,36.91115383629652,-227.45984477841924,-72.11727795871896,0.017554892703308896,0.017554892703308896,0.017554892703308896,1.0,0.1972694351170048,22.71330759131903,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ab_prefix_family_scale,2,diagnostic_a_b_family_scale,8,8,2,1,7,0.125,8,0,7,1,4.439217672387237,42.10059708223514,-227.4354734139195,-72.13582592040862,0.01893461592959602,0.017302216025429067,0.020567015833762973,1.1886925815476832,0.1567999348320746,19.42360899350352,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,diagonal_coupling_family_scale,5,diagnostic_diagonal_coupling_scale,8,8,2,1,7,0.125,8,0,7,1,3.5020217090193873,42.29723163041685,-227.62630591614175,-73.38814538603746,0.010461582873337172,0.0002420167693823335,0.02068114897729201,85.45337180590293,0.3965179254956822,1002.804378895571,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,baseline_current_default,8,8,1,0,8,0.0,0,0,0,0,232.43329348600855,1729.5189609406789,0.0,0.0,1.0,1.0,1.0,1.0,0.0034630437671213745,22.71330759131903,baseline_current_default,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
