benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,row_block_index,row_block_name,free_surface_panel_index,free_surface_panel_y_m,free_surface_panel_length_m,free_surface_potential_abs,free_surface_potential_phase_deg,matrix_column_norm,row_block_contribution_norm,row_block_free_rhs_norm,total_free_rhs_norm,row_block_to_total_free_rhs_norm_ratio,panel_to_row_block_free_rhs_norm_ratio,panel_to_total_free_rhs_norm_ratio,panel_to_row_block_real_alignment,panel_to_row_block_phase_deg,row_block_to_total_real_alignment,row_block_to_total_phase_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,0,-0.5700000000000001,0.05999999999999994,0.09570660433478304,-90.0,0.10312110339409246,0.00986937064110466,203.71497871895073,244.0149624207816,0.8348462598275543,4.8446956150046484e-05,4.044576014189584e-05,0.5932718476414676,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,1,-0.51,0.06000000000000005,0.16905353747870658,-90.0,0.126979695487764,0.02146636671017546,203.71497871895073,244.0149624207816,0.8348462598275543,0.00010537451318094233,8.797151821025903e-05,0.5963296727500268,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,2,-0.44999999999999996,0.06,0.24660591587854636,-90.0,0.15988680314855747,0.03942903152734287,203.71497871895073,244.0149624207816,0.8348462598275543,0.00019354998721885812,0.00016158448291933464,0.6005755017669475,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,3,-0.39,0.06,0.216385649848968,-90.0,0.2068579855717718,0.044761099634396284,203.71497871895073,244.0149624207816,0.8348462598275543,0.00021972414554822497,0.00018343588110474079,0.6066914457717881,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,4,-0.32999999999999996,0.06,0.16816425703518176,-90.0,0.27672368930267327,0.046535033615618525,203.71497871895073,244.0149624207816,0.8348462598275543,0.0002284320667446805,0.0001907056565464748,0.615904497357377,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,5,-0.27,0.06,0.32245512656551556,-90.0,0.3859562784274819,0.12445358060908905,203.71497871895073,244.0149624207816,0.8348462598275543,0.0006109201266971523,0.0005100243828264931,0.6305678859153594,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,6,-0.21,0.06,0.10265628725052837,-90.0,0.5675028443771636,0.058257735007874005,203.71497871895073,244.0149624207816,0.8348462598275543,0.000285976688480269,0.00023874656877562224,0.6555396246705218,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,7,-0.15,0.06,1.617808631390492,90.0,0.8940856751810059,1.446459522510427,203.71497871895073,244.0149624207816,0.8348462598275543,0.007100408284193926,0.005927749299307882,-0.701679031253515,180.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,8,-0.08999999999999997,0.06000000000000005,6.6866187803378105,90.0,1.5657716558285566,10.469718159583858,203.71497871895073,244.0149624207816,0.8348462598275543,0.051393953578779746,0.042906049922995224,-0.7946726487493994,180.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,9,-0.02999999999999997,0.05999999999999994,29.26448028262028,-90.0,4.089675706504883,119.68223407532331,203.71497871895073,244.0149624207816,0.8348462598275543,0.5874984491957231,0.490470882965538,0.927268937078701,0.0,0.8348462598275543,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
