benchmark,source_row,fit_name,fit_order,fit_description,fit_component_set,fit_rank,fit_condition_number,fit_residual_sum_squares,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,provider_route,provider_formulation,gate_role,time_derivative_fit_scale,time_derivative_component_value,time_derivative_fit_contribution_value,pressure_gradient_fit_scale,pressure_gradient_component_value,pressure_gradient_fit_contribution_value,stokes_body_forward_fit_scale,stokes_body_forward_component_value,stokes_body_forward_fit_contribution_value,end_term_fit_scale,end_term_component_value,end_term_fit_contribution_value
ma2005_wigley_iii_coefficients,2,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.31243602382887603,-74.93778031535592,1.56218011914438,0.11243602382887602,0.56218011914438,0.3,0.0,0.06,1.873933730481267,349.3943213178091,-347.52038758732783,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-2.7460399446302075,-0.0,0.023356466701625993,-13.376853092558104,-0.31243602382887603,0.0,0.0,0.0,0.0,-5.040766241880227,-0.0
ma2005_wigley_iii_coefficients,3,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,2.5,B35,0.13,-0.16889827646765757,-73.24275150436965,-1.2992175112896736,0.29889827646765754,2.2992175112896733,0.3,0.0,0.039,7.664058370965578,76.73924418076766,-69.07518580980208,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,6.977141268083451,0.0,0.023356466701625993,-7.231328206671751,-0.16889827646765757,0.0,-0.0,-0.0,0.0,-2.6086435844616416,-0.0
ma2005_wigley_iii_coefficients,4,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,2.0,A53,0.15,0.0,0.0,0.0,0.15,1.0,0.3,0.0,0.045,3.3333333333333335,84.86755556898507,-81.53422223565174,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,3.969040000604328,0.0,0.023356466701625993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,5,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,2.0,B53,-0.1,0.6107760800470592,264.86309742933383,-6.107760800470593,0.7107760800470592,7.107760800470591,0.3,0.0,0.03,23.69253600156864,1323.9496310838758,-1300.2570950823072,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-0.0,-0.0,0.023356466701625993,26.150191629992527,0.6107760800470592,0.0,-6.977141268083452,-0.0,0.0,13.468297302523743,0.0
ma2005_wigley_iii_coefficients,6,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,1.0,A55,0.063,-0.24431043201882358,-175.79357135914452,-3.8779433653781523,0.3073104320188236,4.877943365378152,0.15,0.0,0.00945,32.519622435854345,1729.5189609406789,-1696.9993385048244,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-0.43355860788291695,-0.0,0.023356466701625993,-10.460076651997007,-0.24431043201882358,0.0,2.7908565072333813,0.0,0.0,-5.387318921009494,-0.0
ma2005_wigley_iii_coefficients,7,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.8613486721059131,wigley_iii,Fn0.4,1.0,B55,0.09,-0.051016302084454325,-66.36967080523873,-0.5668478009383814,0.14101630208445431,1.5668478009383813,0.15,0.0,0.0135,10.445652006255875,142.64719409514194,-132.20154208888607,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,1.5876160002417306,0.0,0.023356466701625993,-2.1842474179068683,-0.051016302084454325,0.0,1.098415977852083,0.0,0.0,-1.239105702619279,-0.0
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,1.0,A33,1.0,0.9163326966095895,73.26079909393668,0.9163326966095895,0.08366730339041051,0.08366730339041051,0.15,0.0,0.15,0.5577820226027368,109.61902113472415,-109.06123911212141,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,17.442853170208622,0.9163326966095895,0.02345581194998962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,2.0,B33,2.1,1.7649278472469507,255.1203687856146,0.8404418320223573,0.33507215275304936,0.15955816797764255,0.15,0.0,0.315,1.0637211198509504,322.21939287687513,-321.1556717570242,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,-0.0,-0.0,0.02345581194998962,75.24479864563936,1.7649278472469507,0.0,-0.0,-0.0,0.0,28.354310110576296,0.0
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.4580238148628992,-109.85701199486638,2.290119074314496,0.2580238148628992,1.290119074314496,0.3,0.0,0.06,4.300396914381654,349.3943213178091,-345.0939244034274,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,-2.7460399446302075,-0.14425886424121923,0.02345581194998962,-13.376853092558104,-0.31376495062168,0.0,0.0,0.0,0.0,-5.040766241880227,-0.0
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,2.5,B35,0.13,0.19691640407948766,85.39281485142784,1.5147415698422126,0.06691640407948765,0.5147415698422126,0.3,0.0,0.039,1.7158052328073756,76.73924418076766,-75.02343894796029,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,6.977141268083451,0.36653307864383594,0.02345581194998962,-7.231328206671751,-0.16961667456434829,0.0,-0.0,-0.0,0.0,-2.6086435844616416,-0.0
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,2.0,A53,0.15,0.208507237389168,50.01046088779194,1.39004824926112,0.05850723738916799,0.39004824926112,0.3,0.0,0.045,1.3001608308703998,84.86755556898507,-83.56739473811467,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,3.969040000604328,0.208507237389168,0.02345581194998962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,2.0,B53,-0.1,0.6133739773292973,265.9896757997962,-6.133739773292973,0.7133739773292973,7.133739773292973,0.3,0.0,0.03,23.779132577643246,1323.9496310838758,-1300.1704985062327,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,-0.0,-0.0,0.02345581194998962,26.150191629992527,0.6133739773292973,0.0,-6.977141268083452,-0.0,0.0,13.468297302523743,0.0
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,1.0,A55,0.063,-0.26812590650480356,-192.9299960255314,-4.255966769917516,0.33112590650480356,5.255966769917516,0.15,0.0,0.00945,35.03977846611678,1729.5189609406789,-1694.479182474562,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,-0.43355860788291695,-0.022776315573084727,0.02345581194998962,-10.460076651997007,-0.24534959093171882,0.0,2.7908565072333813,0.0,0.0,-5.387318921009494,-0.0
ma2005_wigley_iii_coefficients,7,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,4.202220067572604,0.8156419090590495,wigley_iii,Fn0.4,1.0,B55,0.09,0.032169598268993266,41.85104681862984,0.35743998076659195,0.05783040173100673,0.6425600192334081,0.15,0.0,0.0135,4.2837334615560545,142.64719409514194,-138.36346063358587,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05253341799463361,1.5876160002417306,0.08340289495566716,0.02345581194998962,-2.1842474179068683,-0.051233296686673896,0.0,1.098415977852083,0.0,0.0,-1.239105702619279,-0.0
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,1.0,A33,1.0,0.9266819057780216,74.08821836695282,0.9266819057780215,0.07331809422197844,0.07331809422197844,0.15,0.0,0.15,0.4887872948131896,109.61902113472415,-109.13023383991096,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,17.442853170208622,0.9266819057780216,0.11317548393412726,0.0,0.0,0.0,0.0,0.0,-0.22816215156804523,0.0,-0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,2.0,B33,2.1,2.046486099189531,295.8196218356875,0.9745171900902526,0.05351390081046903,0.025482809909747155,0.15,0.0,0.315,0.16988539939831437,322.21939287687513,-322.0495074774768,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,-0.0,-0.0,0.11317548393412726,75.24479864563936,8.515866500246197,0.0,-0.0,-0.0,-0.22816215156804523,28.354310110576296,-6.469380401056666
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.5097078980723824,-122.25343935266102,2.5485394903619136,0.30970789807238236,1.5485394903619116,0.3,0.0,0.06,5.161798301206373,349.3943213178091,-344.2325230166027,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,-2.7460399446302075,-0.14588814710535444,0.11317548393412726,-13.376853092558104,-1.51393182226599,0.0,0.0,0.0,-0.22816215156804523,-5.040766241880227,1.150112071298962
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,2.5,B35,0.13,0.1474574259395745,63.94492490652729,1.134287891842881,0.0174574259395745,0.13428789184288076,0.3,0.0,0.039,0.4476263061429359,76.73924418076766,-76.29161787462472,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,6.977141268083451,0.37067276231120877,0.11317548393412726,-7.231328206671751,-0.8184090692765801,0.0,-0.0,-0.0,-0.22816215156804523,-2.6086435844616416,0.5951937329049458
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,2.0,A53,0.15,0.2108621517350781,50.57528709365849,1.4057476782338543,0.06086215173507811,0.4057476782338541,0.3,0.0,0.045,1.3524922607795136,84.86755556898507,-83.51506330820555,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,3.969040000604328,0.2108621517350781,0.11317548393412726,0.0,0.0,0.0,0.0,0.0,-0.22816215156804523,0.0,-0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.11339509780734858,-49.17379350586634,1.1339509780734849,0.013395097807348572,0.13395097807348572,0.3,0.0,0.03,0.4465032602449524,1323.9496310838758,-1323.5031278236308,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,-0.0,-0.0,0.11317548393412726,26.150191629992527,2.9595605926945683,0.0,-6.977141268083452,-0.0,-0.22816215156804523,13.468297302523743,-3.072955690501917
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,1.0,A55,0.063,0.022324484170724634,16.063582585045083,0.3543568915988075,0.040675515829275366,0.6456431084011963,0.15,0.0,0.00945,4.304287389341309,1729.5189609406789,-1725.2146735513377,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,-0.43355860788291695,-0.0230335549522144,0.11317548393412726,-10.460076651997007,-1.183824237077827,0.0,2.7908565072333813,0.0,-0.22816215156804523,-5.387318921009494,1.229182276200766
ma2005_wigley_iii_coefficients,7,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,25.67545701427344,0.1108926896192528,wigley_iii,Fn0.4,1.0,B55,0.09,0.11985862527040264,155.93010816809343,1.3317625030044742,0.029858625270402644,0.33176250300447385,0.15,0.0,0.0135,2.2117500200298257,142.64719409514194,-140.43544407511212,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.05312673888471069,1.5876160002417306,0.0843448606940312,0.11317548393412726,-2.1842474179068683,-0.24720325855347772,0.0,1.098415977852083,0.0,-0.22816215156804523,-1.239105702619279,0.28271702312984914
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,1.0,A33,1.0,0.9361825214576057,74.84779259053558,0.9361825214576057,0.06381747854239428,0.06381747854239428,0.15,0.0,0.15,0.4254498569492952,109.61902113472415,-109.19357127777485,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,17.442853170208622,0.9361825214576057,0.1870738828945896,0.0,0.0,-0.10136752579306613,0.0,-0.0,-0.4243362164585602,0.0,-0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,2.0,B33,2.1,2.0445759776466677,295.5435137142133,0.9736076084031745,0.055424022353332436,0.02639239159682497,0.15,0.0,0.315,0.17594927731216647,322.21939287687513,-322.043443599563,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,-0.0,-0.0,0.1870738828945896,75.24479864563936,14.076336650261313,-0.10136752579306613,-0.0,0.0,-0.4243362164585602,28.354310110576296,-12.031760672614645
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.5108640091375114,-122.53073259163216,2.554320045687558,0.3108640091375114,1.5543200456875568,0.3,0.0,0.06,5.181066818958524,349.3943213178091,-344.2132544988506,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,-2.7460399446302075,-0.14738383533365856,0.1870738828945896,-13.376853092558104,-2.5024598489353433,-0.10136752579306613,0.0,-0.0,-0.4243362164585602,-5.040766241880227,2.1389796751314907
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,2.5,B35,0.13,0.12862231119513812,55.777075845928834,0.9894023938087536,0.0013776888048618874,0.010597606191245288,0.3,0.0,0.039,0.035325353970817625,76.73924418076766,-76.70391882679684,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,6.977141268083451,0.3744730085830424,0.1870738828945896,-7.231328206671751,-1.3527926461072537,-0.10136752579306613,-0.0,0.0,-0.4243362164585602,-2.6086435844616416,1.1069419487193495
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,2.0,A53,0.15,0.21302397258483688,51.09379982447313,1.420159817232246,0.06302397258483688,0.42015981723224594,0.3,0.0,0.045,1.4005327241074863,84.86755556898507,-83.46702284487758,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,3.969040000604328,0.21302397258483688,0.1870738828945896,0.0,0.0,-0.10136752579306613,0.0,-0.0,-0.4243362164585602,0.0,-0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.11581288537734213,-50.222267284776535,1.1581288537734302,0.01581288537734213,0.15812885377342129,0.3,0.0,0.03,0.5270961792447376,1323.9496310838758,-1323.422534904631,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,-0.0,-0.0,0.1870738828945896,26.150191629992527,4.892017886660299,-0.10136752579306613,-6.977141268083452,0.7072555474543154,-0.4243362164585602,13.468297302523743,-5.715086319491957
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,570.4053435589465,0.10960155596053602,wigley_iii,Fn0.4,1.0,A55,0.063,0.023055452413109023,16.58955078385202,0.3659595621128288,0.03994454758689098,0.6340404378871584,0.15,0.0,0.00945,4.226936252581056,1729.5189609406789,-1725.2920246880979,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.053671409850342085,-0.43355860788291695,-0.02326970173782779,0.1870738828945896,-10.460076651997007,-1.9568071546641188,-0.10136752579306613,2.7908565072333813,-0.28290221898172624,-0.4243362164585602,-5.387318921009494,2.2860345277967817
