benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,ghost_aft_pressure_no_end,2,8,0,8,0.0,116.62363886548904,519.5314630585431,-143.7042319315214,-6.525388420441757,8,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_end_pressure_excluded_plus_end,6,8,0,8,0.0,161.71393358428713,1088.5491785161223,-92.22390681846048,-6.524617449756647,8,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_pressure_plus_end,1,8,0,8,0.0,161.63048031084827,1089.618121366426,-91.85446724134844,-6.525388420441757,8,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_forward_only_removed_keep_time_end,3,8,0,8,0.0,164.89317452106914,1094.2604389182593,-97.9333657683577,0.0,6,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_time_only_removed_keep_forward_end,4,8,0,8,0.0,239.2868567919894,1724.8766433888457,-0.7746647789715837,13.70712661196174,4,2,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,bow_pressure_excluded_plus_end,5,8,0,8,0.0,232.06920674151837,1728.4500180903751,0.00013782926726690903,0.6428724556749046,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,8,0,8,0.0,232.43329348600855,1729.5189609406789,0.0,0.0,0,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
