benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,2.1,98.98968378036248,14308.961508772569,47.137944657315465,96.88968378036249,46.13794465731547,0.15,0.0,0.315,307.58629771543644,322.21939287687513,-14.633095161438689,relative,FAIL,88.26558851795775,57.45742956264078,0.10952917156433835,180.0,108123.13423686505,29.154777947917957,71.59414627553795,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,2.1,-72612963.93980867,-10496205931.498613,-34577601.87609936,72612966.03980866,34577602.87609936,0.15,0.0,0.315,230517352.50732908,322.21939287687513,230517030.2879362,relative,FAIL,460471049.80270195,636254396.0755128,0.0342749555973217,0.0,128280.74219954094,34.5960520258022,-46619424.12515604,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,-0.2,-21.163659279068543,-5076.103678084591,105.81829639534271,20.963659279068544,104.81829639534271,0.3,0.0,0.06,349.3943213178091,349.3943213178091,0.0,relative,FAIL,64.5546063227795,55.598906740071456,0.20858439551360056,180.0,104631.45852376302,37.63183740399249,-13.376853092558104,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,-0.2,-21.163659279068543,-5076.103678084591,105.81829639534271,20.963659279068544,104.81829639534271,0.3,0.0,0.06,349.3943213178091,349.3943213178091,0.0,relative,FAIL,64.5546063227795,55.598906740071456,0.20858439551360056,180.0,104631.45852376302,37.63183740399249,-13.376853092558104,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,-0.2,13372028.34442841,3207280998.4111547,-66860141.722142056,13372028.54442841,66860142.72214205,0.3,0.0,0.06,222867142.40714017,349.3943213178091,222866793.01281884,relative,FAIL,345353287.3520252,510985662.08778673,0.034274955597321716,0.0,128364.32635686072,46.167152039775566,8287897.622250388,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,-0.2,-16.111333585876032,-3864.3033605723667,80.55666792938015,15.911333585876033,79.55666792938015,0.3,0.0,0.06,265.1888930979339,349.3943213178091,-84.20542821987522,relative,FAIL,39.72717005102489,33.221972575351,0.10368996308710073,180.0,102992.4852794522,37.04197726425963,-10.090872055783093,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,-0.2,-20.18742865623407,-4841.954763197742,100.93714328117035,19.98742865623407,99.93714328117034,0.3,0.0,0.06,333.1238109372345,349.3943213178091,-16.270510380574592,relative,FAIL,66.19919138846832,55.534368570786,0.10952917156433808,180.0,103811.81451711319,37.336851734409294,-12.727848226762312,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,-0.2,13372028.34442841,3207280998.4111547,-66860141.722142056,13372028.54442841,66860142.72214205,0.3,0.0,0.06,222867142.40714017,349.3943213178091,222866793.01281884,relative,FAIL,345353287.3520252,510985662.08778673,0.034274955597321716,0.0,128364.32635686072,46.167152039775566,8287897.622250388,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.13,-2.8628305230499387,-1241.4666921661767,-22.021773254230297,2.9928305230499386,23.021773254230297,0.3,0.0,0.039,76.73924418076766,76.73924418076766,0.0,relative,FAIL,107.59101053796583,62.01060614030409,0.2085843955136004,180.0,103899.30248982763,22.407343411745302,-7.231328206671751,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.13,-2.8628305230499387,-1241.4666921661767,-22.021773254230297,2.9928305230499386,23.021773254230297,0.3,0.0,0.039,76.73924418076766,76.73924418076766,0.0,relative,FAIL,107.59101053796583,62.01060614030409,0.2085843955136004,180.0,103899.30248982763,22.407343411745302,-7.231328206671751,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.13,29571826.61307992,12823825046.94695,227475589.331384,29571826.48307992,227475588.331384,0.3,0.0,0.039,758251961.1046134,76.73924418076766,758251884.3653692,relative,FAIL,575588812.2533578,767850188.3899016,0.03427495559732178,0.0,128442.62643618355,27.705728208107878,19273087.329155173,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.13,1.8853053941553883,817.5628394906254,14.50234918581068,1.7553053941553882,13.502349185810678,0.3,0.0,0.039,45.00783061936893,76.73924418076766,-31.731413561398725,relative,FAIL,66.21195008504174,36.36701048971348,0.10368996308710064,180.0,102267.94411293813,22.05483624414931,-3.467347906688035,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.13,-1.6801960079177605,-728.6171372513661,-12.924584676290465,1.8101960079177606,13.924584676290465,0.3,0.0,0.039,46.41528225430155,76.73924418076766,-30.323961926466104,relative,FAIL,110.3319856474471,59.83919470205138,0.10952917156433828,180.0,103083.42566855194,22.231048684209995,-6.123676458588426,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.13,29571826.61307992,12823825046.94695,227475589.331384,29571826.48307992,227475588.331384,0.3,0.0,0.039,758251961.1046134,76.73924418076766,758251884.3653692,relative,FAIL,575588812.2533578,767850188.3899016,0.03427495559732178,0.0,128442.62643618355,27.705728208107878,19273087.329155173,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,relative,FAIL,86.07280843037266,58.49057231374766,0.20858439551360114,180.0,108960.42361215768,29.380812776509224,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,relative,FAIL,86.07280843037266,58.49057231374766,0.20858439551360114,180.0,108960.42361215768,29.380812776509224,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.15,-532982.2067113691,-127835782.27972189,-3553214.711409128,532982.3567113691,3553215.711409128,0.3,0.0,0.045,11844052.371363759,84.86755556898507,11843967.50380819,relative,FAIL,460471049.80270195,636254396.0755128,0.0342749555973217,0.0,128280.74219954094,34.5960520258022,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.15,3.3547561223162514,804.638255937553,22.36504081544168,3.2047561223162515,21.365040815441677,0.3,0.0,0.045,71.21680271813892,84.86755556898507,-13.650752850846146,relative,FAIL,52.9695600680332,34.3003728006621,0.10368996308710066,180.0,107285.77969950374,28.928723468517276,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.15,3.7276341396659936,894.0730483988887,24.85089426443996,3.5776341396659936,23.850894264439958,0.3,0.0,0.045,79.50298088146653,84.86755556898507,-5.364574687518541,relative,FAIL,88.26558851795775,57.45742956264078,0.10952917156433835,180.0,108123.13423686505,29.154777947917957,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.15,-532982.2067113691,-127835782.27972189,-3553214.711409128,532982.3567113691,3553215.711409128,0.3,0.0,0.045,11844052.371363759,84.86755556898507,11843967.50380819,relative,FAIL,460471049.80270195,636254396.0755128,0.0342749555973217,0.0,128280.74219954094,34.5960520258022,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,-0.1,39.61848893251627,17180.56098943419,-396.1848893251627,39.71848893251627,397.1848893251627,0.3,0.0,0.03,1323.9496310838758,1323.9496310838758,0.0,relative,FAIL,86.07280843037266,58.49057231374766,0.20858439551360114,180.0,108960.42361215768,29.380812776509224,26.150191629992527,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,-0.1,39.61848893251627,17180.56098943419,-396.1848893251627,39.71848893251627,397.1848893251627,0.3,0.0,0.03,1323.9496310838758,1323.9496310838758,0.0,relative,FAIL,86.07280843037266,58.49057231374766,0.20858439551360114,180.0,108960.42361215768,29.380812776509224,26.150191629992527,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,-0.1,-33669097.66901261,-14600606977.893356,336690976.6901261,33669097.56901261,336690975.6901261,0.3,0.0,0.03,1122303252.3004205,1323.9496310838758,1122301928.3507895,relative,FAIL,460471049.80270195,636254396.0755128,0.0342749555973217,0.0,128280.74219954094,34.5960520258022,-21322166.25705261,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,-0.1,28.25121874548385,12251.14333636966,-282.5121874548385,28.351218745483852,283.5121874548385,0.3,0.0,0.03,945.0406248494618,1323.9496310838758,-378.90900623441405,relative,FAIL,52.9695600680332,34.3003728006621,0.10368996308710066,180.0,107285.77969950374,28.928723468517276,18.652057898431885,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,-0.1,37.96623711102624,16464.061850929305,-379.66237111026237,38.06623711102624,380.66237111026237,0.3,0.0,0.03,1268.8745703675413,1323.9496310838758,-55.07506071633452,relative,FAIL,88.26558851795775,57.45742956264078,0.10952917156433835,180.0,108123.13423686505,29.154777947917957,24.9533567962346,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,-0.1,-33669097.66901261,-14600606977.893356,336690976.6901261,33669097.56901261,336690975.6901261,0.3,0.0,0.03,1122303252.3004205,1323.9496310838758,1122301928.3507895,relative,FAIL,460471049.80270195,636254396.0755128,0.0342749555973217,0.0,128280.74219954094,34.5960520258022,-21322166.25705261,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.063,-16.280954180889417,-11714.96058085898,-258.42784414110184,16.343954180889416,259.42784414110184,0.15,0.0,0.00945,1729.5189609406789,1729.5189609406789,0.0,relative,FAIL,43.03640421518633,53.43771530662756,0.20858439551360114,180.0,105618.16596755869,56.989449418665444,-10.460076651997007,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.063,-16.280954180889417,-11714.96058085898,-258.42784414110184,16.343954180889416,259.42784414110184,0.15,0.0,0.00945,1729.5189609406789,1729.5189609406789,0.0,relative,FAIL,43.03640421518633,53.43771530662756,0.20858439551360114,180.0,105618.16596755869,56.989449418665444,-10.460076651997007,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.063,13687770.959367521,9849035593.8129,217266205.70424637,13687770.896367522,217266204.70424637,0.15,0.0,0.00945,1448441364.6949759,1729.5189609406789,1448439635.176015,relative,FAIL,230235524.90135098,398062787.52489436,0.0342749555973217,0.0,128318.83480977995,69.23496995936871,8528866.502821483,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.063,-11.657792832948182,-8388.364832947866,-185.04433068171718,11.720792832948183,186.04433068171718,0.15,0.0,0.00945,1240.2955378781146,1729.5189609406789,-489.2234230625643,relative,FAIL,26.4847800340166,32.42973871144155,0.10368996308710066,180.0,103970.53149963572,56.10018089678369,-7.460823159372777,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.063,-15.584254530622403,-11213.65034750935,-247.36911953368892,15.647254530622403,248.36911953368895,0.15,0.0,0.00945,1655.794130224593,1729.5189609406789,-73.72483071608599,relative,FAIL,44.132794258978876,54.11893258759123,0.10952917156433835,180.0,104794.23796698343,56.54475615416839,-9.981342718493837,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.063,13687770.959367521,9849035593.8129,217266205.70424637,13687770.896367522,217266204.70424637,0.15,0.0,0.00945,1448441364.6949759,1729.5189609406789,1448439635.176015,relative,FAIL,230235524.90135098,398062787.52489436,0.0342749555973217,0.0,128318.83480977995,69.23496995936871,8528866.502821483,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.09,-1.835737120284416,-2388.202660328841,-20.39707911427129,1.925737120284416,21.39707911427129,0.15,0.0,0.0135,142.64719409514194,142.64719409514194,0.0,relative,FAIL,43.03640421518633,53.43771530662756,0.20858439551360114,180.0,105618.16596755869,56.989449418665444,-2.1842474179068683,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.09,-1.835737120284416,-2388.202660328841,-20.39707911427129,1.925737120284416,21.39707911427129,0.15,0.0,0.0135,142.64719409514194,142.64719409514194,0.0,relative,FAIL,43.03640421518633,53.43771530662756,0.20858439551360114,180.0,105618.16596755869,56.989449418665444,-2.1842474179068683,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
