benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,end_term_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,base_time_plus_pressure_gradient_value,end_term_component_value,candidate_end_contribution_value,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.2,-11.082126795308085,-2658.0481118546445,55.410633976540424,-16.122893037188312,-5.040766241880227,5.040766241880227,10.882126795308086,54.410633976540424,0.3,0.0,0.06,181.36877992180143,349.3943213178091,-168.02554139600767,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.2,-18.643276158128426,-4471.589786527104,93.21638079064213,-16.122893037188312,-5.040766241880227,-2.5203831209401133,18.443276158128427,92.21638079064213,0.3,0.0,0.06,307.38793596880714,349.3943213178091,-42.00638534900196,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.2,-26.204425520948767,-6285.131461199562,131.02212760474382,-16.122893037188312,-5.040766241880227,-10.081532483760453,26.004425520948768,130.02212760474384,0.3,0.0,0.06,433.4070920158128,349.3943213178091,84.01277069800369,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.13,-2.8628305230499422,-1241.4666921661783,-22.021773254230325,-0.2541869385883008,-2.6086435844616416,-2.6086435844616416,2.992830523049942,23.02177325423032,0.3,0.0,0.039,76.73924418076774,76.73924418076766,8.526512829121202e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.13,-0.2541869385883008,-110.22818685923319,-1.9552841429869294,-0.2541869385883008,-2.6086435844616416,-0.0,0.38418693858830083,2.955284142986929,0.3,0.0,0.039,9.850947143289766,76.73924418076766,-66.88829703747788,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.13,2.354456645873341,1021.010318447712,18.11120496825647,-0.2541869385883008,-2.6086435844616416,2.6086435844616416,2.224456645873341,17.11120496825647,0.3,0.0,0.039,57.03734989418823,76.73924418076766,-19.701894286579424,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.13,-1.5585087308191217,-675.8474395127058,-11.98852869860863,-0.2541869385883008,-2.6086435844616416,-1.3043217922308208,1.6885087308191218,12.98852869860863,0.3,0.0,0.039,43.295095662028764,76.73924418076766,-33.44414851873889,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.13,-5.471474107511584,-2372.7051974731235,-42.088262365473724,-0.2541869385883008,-2.6086435844616416,-5.217287168923283,5.601474107511584,43.088262365473724,0.3,0.0,0.039,143.62754121824574,76.73924418076766,66.88829703747808,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.969040000604328,0.0,0.0,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.969040000604328,0.0,0.0,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.969040000604328,0.0,-0.0,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.969040000604328,0.0,0.0,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.15,3.969040000604328,951.9742441449481,26.46026667069552,3.969040000604328,0.0,0.0,3.819040000604328,25.46026667069552,0.3,0.0,0.045,84.86755556898507,84.86755556898507,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.1,39.61848893251627,17180.56098943419,-396.1848893251627,26.150191629992527,13.468297302523743,13.468297302523743,39.71848893251627,397.1848893251627,0.3,0.0,0.03,1323.9496310838758,1323.9496310838758,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.1,26.150191629992527,11340.032754650128,-261.50191629992526,26.150191629992527,13.468297302523743,0.0,26.25019162999253,262.50191629992526,0.3,0.0,0.03,875.0063876664176,1323.9496310838758,-448.94324341745823,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.1,12.681894327468784,5499.504519866066,-126.81894327468784,26.150191629992527,13.468297302523743,-13.468297302523743,12.781894327468784,127.81894327468784,0.3,0.0,0.03,426.0631442489595,1323.9496310838758,-897.8864868349164,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.1,32.884340281254396,14260.296872042158,-328.84340281254396,26.150191629992527,13.468297302523743,6.734148651261871,32.9843402812544,329.84340281254396,0.3,0.0,0.03,1099.4780093751467,1323.9496310838758,-224.47162170872912,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.1,53.08678623504001,23021.089224218253,-530.8678623504001,26.150191629992527,13.468297302523743,26.936594605047485,53.18678623504001,531.8678623504001,0.3,0.0,0.03,1772.8928745013338,1323.9496310838758,448.943243417458,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.063,-16.280954180889417,-11714.96058085898,-258.42784414110184,-10.893635259879924,-5.387318921009494,-5.387318921009494,16.343954180889416,259.42784414110184,0.15,0.0,0.00945,1729.5189609406789,1729.5189609406789,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.063,-10.893635259879924,-7838.515251246599,-172.9148453949194,-10.893635259879924,-5.387318921009494,-0.0,10.956635259879924,173.91484539491944,0.15,0.0,0.00945,1159.432302632796,1729.5189609406789,-570.0866583078828,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.063,-5.5063163388704295,-3962.0699216342177,-87.40184664873698,-10.893635259879924,-5.387318921009494,5.387318921009494,5.569316338870429,88.40184664873698,0.15,0.0,0.00945,589.3456443249131,1729.5189609406789,-1140.1733166157658,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.063,-13.587294720384671,-9776.73791605279,-215.67134476801064,-10.893635259879924,-5.387318921009494,-2.693659460504747,13.650294720384672,216.67134476801067,0.15,0.0,0.00945,1444.4756317867377,1729.5189609406789,-285.04332915394116,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.063,-21.66827310189891,-15591.405910471363,-343.9408428872843,-10.893635259879924,-5.387318921009494,-10.774637842018988,21.73127310189891,344.9408428872843,0.15,0.0,0.00945,2299.605619248562,1729.5189609406789,570.0866583078832,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.09,-1.8357371202844168,-2388.2026603288423,-20.3970791142713,-0.5966314176651377,-1.239105702619279,-1.239105702619279,1.925737120284417,21.3970791142713,0.15,0.0,0.0135,142.647194095142,142.64719409514194,5.684341886080802e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.09,-0.5966314176651377,-776.187790266446,-6.629237974057086,-0.5966314176651377,-1.239105702619279,-0.0,0.6866314176651377,7.6292379740570855,0.15,0.0,0.0135,50.8615864937139,142.64719409514194,-91.78560760142804,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.09,0.6424742849541414,835.8270797959502,7.138603166157127,-0.5966314176651377,-1.239105702619279,1.239105702619279,0.5524742849541414,6.138603166157127,0.15,0.0,0.0135,40.92402110771418,142.64719409514194,-101.72317298742776,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.09,-1.2161842689747773,-1582.1952252976441,-13.513158544164193,-0.5966314176651377,-1.239105702619279,-0.6195528513096396,1.3061842689747774,14.513158544164193,0.15,0.0,0.0135,96.75439029442795,142.64719409514194,-45.89280380071399,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.09,-3.0748428229036957,-4000.217530391238,-34.16492025448551,-0.5966314176651377,-1.239105702619279,-2.478211405238558,3.1648428229036956,35.16492025448551,0.15,0.0,0.0135,234.43280169657004,142.64719409514194,91.7856076014281,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
