benchmark,candidate_name,candidate_order,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_heave_free_surface_increment_gain_max,median_heave_free_surface_increment_phase_deg,median_selected_body_pressure_to_body_potential_gain_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,potential_uses_previous_elevation,3,1.0,-1.0,previous,8,0,8,0.0,166.20297034569705,1240.2955378781146,-84.37127564078173,-13.650752850846146,8,0,46.348365059529044,0.10368996308710066,180.0,105604.14165670861,56.761155313779724,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,potential_uses_average_elevation,4,1.0,-1.0,average,8,0,8,0.0,205.342465654501,1655.794130224593,-23.29723615352035,-5.364574687518541,8,0,77.23238995321304,0.10952917156433835,180.0,106434.85821624202,71.59414627553795,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_eq19_22,0,1.0,-1.0,updated,8,0,8,0.0,232.43329348600855,1729.5189609406789,0.0,0.0,0,0,75.31370737657608,0.20858439551360114,180.0,107265.65008565558,75.24479864563936,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_local_time,1,-1.0,-1.0,updated,8,0,8,0.0,232.43329348600855,1729.5189609406789,0.0,0.0,0,0,75.31370737657608,0.20858439551360114,180.0,107265.65008565558,75.24479864563936,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,dynamic_gravity_sign_flipped,2,1.0,1.0,updated,8,0,8,0.0,494384656.80597126,1448441364.6949759,494384457.3266527,1448439635.176015,0,8,402912168.5773636,0.0342749555973217,0.0,128299.78850466045,46619424.12515604,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,reverse_time_and_dynamic_sign,5,-1.0,1.0,updated,8,0,8,0.0,494384656.80597126,1448441364.6949759,494384457.3266527,1448439635.176015,0,8,402912168.5773636,0.0342749555973217,0.0,128299.78850466045,46619424.12515604,FAIL,diagnostic_free_surface_update_formula_candidate_not_hard_gate,INFO
