benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,panel_index,x_m,x_over_l,is_configured_end_station,is_bow_station,is_section_endpoint_panel,symbol_convention,equation_source,unit_description,pressure_row_measure_N3_ds,stokes_m3_ds,body_panel_normal_z,body_panel_length_m,mode_body_potential_real,mode_body_potential_imag,total_row_measure_x_gradient,normal_variation_x_gradient,panel_length_variation_x_gradient,lever_variation_x_gradient,product_rule_residual_x_gradient,eq31_panel_density_value_per_m,eq32_stokes_body_panel_density_value_per_m,eq32_boundary_proxy_panel_density_value_per_m,longitudinal_end_station_proxy_density_value_per_m,eq32_stokes_plus_boundary_proxy_panel_density_value_per_m,eq31_minus_eq32_proxy_panel_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,section_interior_panel_density_value_per_m,longitudinal_interior_station_density_value_per_m,formula_decomposition_closure_residual_value_per_m,dominant_panel_source,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,10,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0013650258045555296,0.0,0.10876311711090186,0.012550447622456991,0.0,-263.9085247672039,-0.017752629612577082,-0.017672592706667684,-0.0001512952582579358,0.0,7.125835234853762e-05,-19.93301751698059,-0.0,0.0,-19.93301751698059,0.0,-19.93301751698059,-19.843150433494177,-0.1698774265506545,0.0,0.08001034306423421,-19.93301751698059,0.0,6.13398221105399e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,11,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0014926258823577884,0.0,0.11893007228211584,0.012550449635791928,0.0,-256.7219608883151,-0.019370075354974498,-0.019278452223466882,-0.000165438409181048,0.0,7.381527767343169e-05,-21.15686275713672,-0.0,0.0,-21.15686275713672,0.0,-21.15686275713672,-21.056787874454972,-0.18069923083203554,0.0,0.08062434815028569,-21.15686275713672,0.0,6.106226635438361e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,12,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0016195953726688877,0.0,0.12904677161906855,0.0125504524626912,0.0,-250.41739309406574,-0.020963225658007914,-0.02085922913233448,-0.00017951463463458696,0.0,7.551810896115307e-05,-22.334669827394134,-0.0,0.0,-22.334669827394134,0.0,-22.334669827394134,-22.223869700447782,-0.19125873847650007,0.0,0.08045861153014981,-22.334669827394134,0.0,-1.1796119636642288e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,13,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0017458858236454105,0.0,0.139109351818461,0.012550456175827831,0.0,-256.34300026644144,-0.022528673276879865,-0.02241154552197299,-0.00019351788738655864,0.0,7.639013247968393e-05,-24.570501284441203,-0.0,0.0,-24.570501284441203,0.0,-24.570501284441203,-24.44275795854653,-0.2110568803655851,0.0,0.08331355447091188,-24.570501284441203,0.0,-4.163336342344337e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,14,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0018714501281160163,0.0,0.14911405644012718,0.012550460853886352,0.0,44.20798433941734,-0.02406297467799879,-0.02393200199755519,-0.00020744130074435967,0.0,7.646862030075886e-05,4.525920957910722,-0.0,0.0,4.525920957910722,0.0,4.525920957910722,4.50128676337469,0.03901691054986555,0.0,-0.014382716013833445,4.525920957910722,0.0,-5.551115123125783e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,15,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0018714501281160186,0.0,0.14911405644012804,0.012550460853886296,0.0,44.20798433941741,-0.02406297467799904,-0.023932001997555345,-0.00020744130074442293,0.0,7.646862030072845e-05,4.525920957910777,-0.0,0.0,4.525920957910777,0.0,4.525920957910777,4.501286763374727,0.03901691054987751,0.0,-0.014382716013827748,4.525920957910777,0.0,-4.510281037539698e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,16,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0017458858236454053,0.0,0.1391093518184609,0.012550456175827803,0.0,-256.3430002664407,-0.0225286732768801,-0.022411545521972914,-0.00019351788738674575,0.0,7.639013247955878e-05,-24.570501284441388,-0.0,0.0,-24.570501284441388,0.0,-24.570501284441388,-24.442757958546377,-0.2110568803657885,0.0,0.08331355447077515,-24.570501284441388,0.0,2.220446049250313e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,17,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0016195953726688894,0.0,0.1290467716190687,0.0125504524626912,0.0,-250.41739309406572,-0.020963225658007827,-0.020859229132334574,-0.00017951463463448508,0.0,7.551810896123159e-05,-22.33466982739404,-0.0,0.0,-22.33466982739404,0.0,-22.33466982739404,-22.223869700447885,-0.19125873847639152,0.0,0.08045861153023347,-22.33466982739404,0.0,2.0122792321330962e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,18,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.001492625882357791,0.0,0.11893007228211579,0.012550449635791956,0.0,-256.7219608883151,-0.01937007535497456,-0.019278452223466868,-0.00016543840918107762,0.0,7.381527767338499e-05,-21.15686275713679,-0.0,0.0,-21.15686275713679,0.0,-21.15686275713679,-21.056787874454955,-0.18069923083206793,0.0,0.08062434815023468,-21.15686275713679,0.0,-1.2628786905111156e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,19,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0013650258045555244,0.0,0.10876311711090195,0.012550447622456934,0.0,-263.9085247672038,-0.017752629612577165,-0.017672592706667555,-0.00015129525825806272,0.0,7.125835234845289e-05,-19.93301751698068,-0.0,0.0,-19.93301751698068,0.0,-19.93301751698068,-19.84315043349402,-0.16987742655079696,0.0,0.08001034306413904,-19.93301751698068,0.0,-1.3600232051658168e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,20,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0012368448539529769,0.0,0.09854986978121263,0.012550446354712147,0.0,-270.13843156430517,-0.016114198194884563,-0.016044947173498702,-0.00013709049517974858,0.0,6.783947379388741e-05,-18.520470360287415,-0.0,0.0,-18.520470360287415,0.0,-18.520470360287415,-18.440878346245807,-0.15756169943718673,0.0,0.07796968539558087,-18.520470360287415,0.0,-2.789435349370706e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,21,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0011081339207845622,0.0,0.08829438740795144,0.012550445768025886,0.0,-275.32621849824255,-0.014457936053338338,-0.014398674334161829,-0.00012282889151553835,0.0,6.356717233902865e-05,-16.935998508144653,-0.0,0.0,-16.935998508144653,0.0,-16.935998508144653,-16.866579444188307,-0.14388152747320343,0.0,0.07446246351685738,-16.935998508144653,0.0,1.5265566588595902e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,22,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.000978944978351777,0.0,0.07800081319356797,0.012550445800127914,0.0,-279.5924048734977,-0.012786792902149846,-0.01273674477807492,-0.00010851494404178287,0.0,5.8466819966856734e-05,-15.210515682187305,-0.0,0.0,-15.210515682187305,0.0,-15.210515682187305,-15.15098099026485,-0.12908383444778446,0.0,0.0695491425253299,-15.210515682187305,0.0,-8.326672684688674e-17,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,23,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0008493309857192689,0.0,0.06767336868603215,0.01255044638991899,0.0,-282.9807059202706,-0.011103472670087329,-0.01106190006923594,-9.415317587354367e-05,0.0,5.258057502215405e-05,-13.368189425974935,-0.0,0.0,-13.368189425974935,0.0,-13.368189425974935,-13.318137481000187,-0.11335710255094143,0.0,0.06330515757619397,-13.368189425974935,0.0,2.7755575615628914e-16,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,0,24,0.075,0.024999999999999998,True,False,False,"N3=-n_z, m3=0; coefficient density is Ma2005-normalized per metre before x integration.",Eq.31 rho*U*phi_j*d(N_i ds)/dx versus Eq.32 rho*U*phi_j*m_i ds plus diagnostic section-boundary proxy.,Ma2005 nondimensional coefficient density per metre; multiply by station trapezoid weight and sum.,-0.0007193457859655077,0.0,0.05731634567716752,0.012550447476487767,0.0,-285.38546237924413,-0.009410405492152208,-0.009376623919057124,-7.974842673220815e-05,0.0,4.5966853637124515e-05,-11.426076330703815,-0.0,0.0,-11.426076330703815,0.0,-11.426076330703815,-11.385058881128709,-0.09683021755605052,0.0,0.05581276798094217,-11.426076330703815,0.0,2.2412627309620348e-15,interior_distributed_transport,false,diagnostic-only station-panel Eq.31/Eq.32 transport identity; not accepted until all eight Ma 2005 Wigley III rows pass under one traced formula.,diagnostic_formula_transport_identity_not_hard_gate,INFO
