benchmark,candidate_name,candidate_description,case_count,finite_count,pass_count,fail_count,not_evaluated_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,pressure_gradient_flipped_keep_time_end,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,8,8,0,8,0,0.0,168.23518819695323,484.2538754608039,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,body_pressure_flipped_keep_end,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,8,8,0,8,0,0.0,139.23885744841454,576.0123109915799,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,all_terms_flipped,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",8,8,0,8,0,0.0,229.25254033913296,1420.856896683178,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,time_derivative_flipped_keep_gradient_end,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,8,8,0,8,0,0.0,350.0344786890997,1637.760525409903,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,body_pressure_and_end_flipped,Flip Eq. (30) body pressure and the currently assembled end term together.,8,8,0,8,0,0.0,232.43329348600855,1716.1856276073459,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,current_default,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,8,8,0,8,0,0.0,232.43329348600855,1729.5189609406789,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
