benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,known_potential_rhs_scale,unknown_normal_column_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role,failure_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,1.0,3.6341316012875486,290.54882152293953,3.6341316012875486,2.6341316012875486,2.6341316012875486,0.15,0.0,0.15,17.560877341916992,109.61902113472415,-92.05814379280716,relative,FAIL,4.810618488041997,5.983699818159824,18.894234718754923,24.079294357970127,0.19168378158389682,180.0,107333.12800847412,57.908920142750496,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,1.0,17.442853170208625,1394.5561109581797,17.442853170208625,16.442853170208625,16.442853170208625,0.15,0.0,0.15,109.61902113472418,109.61902113472415,2.842170943040401e-14,relative,FAIL,6.849456463747785,8.504876538587213,145.71861376990293,181.27145666270016,0.20858439551359925,180.0,108913.13420375247,58.76162555301845,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,2.1,103.59910875621567,14975.254015609959,49.332908931531264,101.49910875621568,48.33290893153127,0.15,0.0,0.315,322.21939287687513,322.21939287687513,0.0,relative,FAIL,86.07280843037266,58.49057231374766,1831.154106043262,1252.0238639977952,0.20858439551360114,180.0,108960.42361215768,29.380812776509224,75.24479864563936,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,2.1,0.038100072913463595,5.5073665858939735,0.018142891863554094,2.0618999270865364,0.9818571081364459,0.15,0.0,0.315,6.545714054242972,322.21939287687513,-315.67367882263216,relative,FAIL,50.40751455925561,35.09731314039431,7.772318903499948,7.0248615322831345,2.711288327691407,180.0,107081.81730715133,28.873660915955494,5.999430104250195e-06,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,2.1,-72612963.93980867,-10496205931.498613,-34577601.87609936,72612966.03980866,34577602.87609936,0.15,0.0,0.315,230517352.50732908,322.21939287687513,230517030.2879362,relative,FAIL,460471049.80270195,636254396.0755128,18021463750.559464,24906842488.951576,0.0342749555973217,180.0,128280.74219954094,34.5960520258022,-46619424.12515604,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,2.1,,,,,,0.15,,,,322.21939287687513,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,2.1,-72612963.93980867,-10496205931.498613,-34577601.87609936,72612966.03980866,34577602.87609936,0.15,0.0,0.315,230517352.50732908,322.21939287687513,230517030.2879362,relative,FAIL,460471049.80270195,636254396.0755128,18021463750.559464,24906842488.951576,0.0342749555973217,180.0,128280.74219954094,34.5960520258022,-46619424.12515604,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,2.1,,,,,,0.15,,,,322.21939287687513,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,2.1,14.9876723453894,2166.4684490972795,7.1369868311378095,12.8876723453894,6.1369868311378095,0.15,0.0,0.315,40.91324554091873,322.21939287687513,-281.3061473359564,relative,FAIL,60.4520148050239,41.31880990573979,237.4319559505665,175.14696253131422,0.19168378158389682,180.0,107381.11323570702,28.954460071375234,11.047864159467036,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,2.1,238.82389901170754,34522.0011604021,113.7256661960512,236.72389901170754,112.72566619605121,0.15,0.0,0.315,751.504441307008,322.21939287687513,429.2850484301329,relative,FAIL,514.548378006361,317.6890836698737,125384.22144809931,77581.1608537252,0.051246514991174864,180.0,118809.65475420991,32.03957385146117,182.28776117645802,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,2.1,103.59910875621559,14975.254015609946,49.33290893153123,101.49910875621559,48.33290893153123,0.15,0.0,0.315,322.2193928768749,322.21939287687513,-2.2737367544323206e-13,relative,FAIL,540.8114052774007,367.50710457026435,11505.48057427259,7866.697946509163,0.20858439551360092,180.0,108960.42361215764,29.380812776509213,75.24479864563932,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,2.1,238.82389901170896,34522.0011604023,113.72566619605188,236.72389901170897,112.72566619605189,0.15,0.0,0.315,751.5044413070126,322.21939287687513,429.28504843013746,relative,FAIL,81.89291781962956,50.561788032395214,19955.518629193895,12347.425240677816,0.05124651499117439,180.0,118809.6547542099,32.039573851461164,182.28776117645901,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,2.1,14.987672345389408,2166.4684490972804,7.136986831137812,12.887672345389408,6.136986831137813,0.15,0.0,0.315,40.91324554091876,322.21939287687513,-281.3061473359564,relative,FAIL,9.621236976083994,6.5760928391728575,37.788469437509846,27.875504854389654,0.19168378158389682,180.0,107381.11323570706,28.954460071375248,11.04786415946704,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,2.1,103.59910875621567,14975.254015609959,49.332908931531264,101.49910875621568,48.33290893153127,0.15,0.0,0.315,322.21939287687513,322.21939287687513,0.0,relative,FAIL,13.69891292749557,9.309063708006898,291.43722753980586,199.26578682426407,0.20858439551359925,180.0,108960.42361215767,29.380812776509224,75.24479864563938,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,-0.2,-21.163659279068543,-5076.103678084591,105.81829639534271,20.963659279068544,104.81829639534271,0.3,0.0,0.06,349.3943213178091,349.3943213178091,0.0,relative,FAIL,64.5546063227795,55.598906740071456,1373.3655795324476,1187.3802495299012,0.20858439551360056,180.0,104631.45852376302,37.63183740399249,-13.376853092558104,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,-0.2,-0.006774458232945343,-1.6248538071719407,0.03387229116472672,0.19322554176705467,0.9661277088352733,0.3,0.0,0.06,3.220425696117578,349.3943213178091,-346.17389562169154,relative,FAIL,37.805635919441706,33.061972744055595,5.829239177624968,5.750922922333476,2.711288327691408,180.0,102786.79387948848,36.96796596388672,-1.0665653518928819e-06,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,-0.2,13372028.34442841,3207280998.4111547,-66860141.722142056,13372028.54442841,66860142.72214205,0.3,0.0,0.06,222867142.40714017,349.3943213178091,222866793.01281884,relative,FAIL,345353287.3520252,510985662.08778673,13516097812.919544,20002477311.136982,0.034274955597321716,180.0,128364.32635686072,46.167152039775566,8287897.622250388,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,-0.2,,,,,,0.3,,,,349.3943213178091,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,-0.2,13372028.34442841,3207280998.4111547,-66860141.722142056,13372028.54442841,66860142.72214205,0.3,0.0,0.06,222867142.40714017,349.3943213178091,222866793.01281884,relative,FAIL,345353287.3520252,510985662.08778673,13516097812.919544,20002477311.136982,0.034274955597321716,180.0,128364.32635686072,46.167152039775566,8287897.622250388,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,-0.2,,,,,,0.3,,,,349.3943213178091,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,-0.2,-3.1399634273699384,-753.1202280546798,15.699817136849692,2.939963427369938,14.69981713684969,0.3,0.0,0.06,48.99939045616564,349.3943213178091,-300.39493086164345,relative,FAIL,45.33901110376793,39.190560586293266,178.07396696292489,161.6613820799359,0.1916837815838967,180.0,103080.60288323814,37.07370475137184,-1.9640647394608064,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,-0.2,-50.56168802801617,-12127.22087351968,252.80844014008085,50.36168802801617,251.80844014008082,0.3,0.0,0.06,839.3614671336028,349.3943213178091,489.9671458157937,relative,FAIL,385.91128350477084,313.80054063903964,94038.1660860746,76561.64191553112,0.05124651499117481,180.0,114321.00851090117,41.118840405778215,-32.406713098036974,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,-0.2,-21.163659279068547,-5076.103678084592,105.81829639534273,20.963659279068548,104.81829639534273,0.3,0.0,0.06,349.39432131780916,349.3943213178091,5.684341886080802e-14,relative,FAIL,405.60855395805055,349.33823392446504,8629.11043070445,7460.530137881509,0.20858439551360167,180.0,104631.45852376302,37.63183740399249,-13.37685309255811,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,-0.2,-50.56168802801633,-12127.220873519716,252.80844014008161,50.361688028016324,251.80844014008161,0.3,0.0,0.06,839.3614671336054,349.3943213178091,489.9671458157963,relative,FAIL,61.419688364722205,49.94290718761241,14966.638971895447,12185.16376208842,0.051246514991174635,180.0,114321.00851090119,41.11884040577822,-32.40671309803707,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,-0.2,-3.1399634273699375,-753.1202280546796,15.699817136849688,2.9399634273699373,14.699817136849687,0.3,0.0,0.06,48.99939045616562,349.3943213178091,-300.3949308616435,relative,FAIL,7.215927732062996,6.237371439850978,28.34135207813238,25.729208065089356,0.1916837815838968,180.0,103080.60288323814,37.07370475137184,-1.9640647394608064,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,-0.2,-21.163659279068554,-5076.103678084593,105.81829639534277,20.963659279068555,104.81829639534277,0.3,0.0,0.06,349.3943213178093,349.3943213178091,1.7053025658242404e-13,relative,FAIL,10.274184695621676,8.84884083818767,218.57792065485452,188.977436042372,0.20858439551359945,180.0,104631.45852376302,37.63183740399249,-13.376853092558115,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,0.13,-2.8628305230499387,-1241.4666921661767,-22.021773254230297,2.9928305230499386,23.021773254230297,0.3,0.0,0.039,76.73924418076766,76.73924418076766,0.0,relative,FAIL,107.59101053796583,62.01060614030409,2288.9426325540776,1330.5301512424235,0.2085843955136004,180.0,103899.30248982763,22.407343411745302,-7.231328206671751,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,0.13,0.6987701977522124,303.0217538213008,5.375155367324711,0.5687701977522124,4.3751553673247106,0.3,0.0,0.039,14.583851224415701,76.73924418076766,-62.15539295635195,relative,FAIL,63.009393199069486,37.55243164894394,9.715398629374942,8.382983126007085,2.7112883276914075,180.0,102062.03134271718,22.01035339956546,0.3160613123255835,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,0.13,29571826.61307992,12823825046.94695,227475589.331384,29571826.48307992,227475588.331384,0.3,0.0,0.039,758251961.1046134,76.73924418076766,758251884.3653692,relative,FAIL,575588812.2533578,767850188.3899016,22526829688.198513,30058801794.073822,0.03427495559732178,180.0,128442.62643618355,27.705728208107878,19273087.329155173,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,0.13,,,,,,0.3,,,,76.73924418076766,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,0.13,29571826.61307992,12823825046.94695,227475589.331384,29571826.48307992,227475588.331384,0.3,0.0,0.039,758251961.1046134,76.73924418076766,758251884.3653692,relative,FAIL,575588812.2533578,767850188.3899016,22526829688.198513,30058801794.073822,0.03427495559732178,180.0,128442.62643618355,27.705728208107878,19273087.329155173,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,0.13,,,,,,0.3,,,,76.73924418076766,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,0.13,0.13011530614767788,56.4245132300936,1.000886970366753,0.00011530614767787939,0.0008869703667529183,0.3,0.0,0.039,0.0029565678891763946,76.73924418076766,-76.73628761287848,relative,PASS,75.56501850627987,43.903798209942195,296.7899449382082,191.09224161539453,0.19168378158389673,180.0,102354.64454656061,22.073581083005905,-0.9350271546404033,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
