benchmark,coefficient,endpoint_label,station_index,x_over_l,endpoint_forward_gradient_integral_value,endpoint_total_pressure_integral_value,end_term_component_value,end_to_endpoint_forward_ratio_abs,end_to_endpoint_pressure_ratio_abs,abs_endpoint_forward_plus_end_value,end_lever_minus_station_moment_lever_m,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,configured_end_station,0,0.024999999999999998,0.0,0.8860721909555093,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,configured_end_station,0,0.024999999999999998,-3.854950210549938,-3.9364703225643645,-5.040766241880227,1.3076086503231705,1.2805294664577789,8.895716452430165,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,configured_end_station,0,0.024999999999999998,0.0,0.42088429070386685,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,configured_end_station,0,0.024999999999999998,-4.119978037525248,-4.158700090732101,-5.387318921009494,1.3076086503231703,1.2954333814586534,9.507296958534742,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,configured_end_station,0,0.024999999999999998,21.68409493434342,21.68409493434342,28.354310110576296,1.3076086503231703,1.3076086503231703,50.03840504491971,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,configured_end_station,0,0.024999999999999998,-1.9482623287726661,-1.5938334523904627,-2.6086435844616416,1.3389591052171046,1.6367102726756968,4.556905913234308,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,configured_end_station,0,0.024999999999999998,10.299945093813124,10.299945093813124,13.468297302523743,1.3076086503231708,1.3076086503231708,23.768242396336866,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,configured_end_station,0,0.024999999999999998,-0.9254246061670159,-0.7570708898854692,-1.239105702619279,1.3389591052171046,1.6367102726756972,2.1645303087862953,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
