benchmark,coefficient,station_count,reference_value,computed_value,gate_error_ratio,coefficient_status,time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,max_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,median_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,max_free_normal_ratio_station_index,max_free_normal_ratio_x_over_l,max_body_potential_to_inner_free_surface_normal_derivative_gain,median_body_potential_to_inner_free_surface_normal_derivative_gain,max_body_potential_to_inner_free_surface_normal_derivative_gain_x_over_l,max_body_potential_to_body_normal_velocity_gain,median_body_potential_to_body_normal_velocity_gain,max_free_surface_potential_to_body_potential_ratio,max_control_potential_to_body_potential_ratio,peak_abs_time_contribution_station_index,peak_abs_time_contribution_x_over_l,peak_abs_time_contribution_share,free_normal_peak_matches_time_peak,free_normal_ratio_to_abs_contribution_share_pearson,failure_source,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,39,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,1032.988186690427,2.0014074918113023,0,0.024999999999999998,1.9722837217358797,0.6615540242052173,0.9500000000000001,806.554669455466,1.8696137993353177,0.40359267648256275,0.02579827202493148,6,0.17500000000000002,0.07655583216225192,false,0.272283885246574,free_normal_to_body_potential_scale_suspect,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,39,0.15,3.969040000604328,84.86755556898507,FAIL,3.969040000604328,3.969040000604327,0.03779251405306093,1032.988186690427,2.0014074918113023,0,0.024999999999999998,1.9722837217358797,0.6615540242052173,0.9500000000000001,806.554669455466,1.8696137993353177,0.40359267648256275,0.02579827202493148,2,0.075,0.117490065831672,true,0.43420579108726115,free_normal_to_body_potential_scale_suspect,free_normal_gain_colocates_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
