benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,max_abs_error,median_rel_error,max_rel_error,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,inner_a_normalized_by_2pi,3,8,0,8,0.0,216.68852344144952,1474.5257702166946,16.61108810351862,90.8541916027921,34.61045601429383,341.16778793553567,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,8,0,8,0.0,232.43329348600855,1729.5189609406789,16.393403675549017,101.49910875621568,36.8965878011134,397.1848893251627,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_removed,1,8,0,8,0.0,1702.6577125522942,7719.568902225625,76.44306515656828,413.4604650647772,400.16074128542357,1763.8523338781745,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_opposite_sign,2,8,0,8,0.0,70523922.75770655,201582204.38362333,1946360.2772194447,10087497.562488684,15624057.779458063,47162859.85070528,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
