benchmark,coefficient,source_row,station_index,x_m,x_over_l,body_normal_velocity_norm,inner_free_surface_normal_derivative_norm,body_potential_norm,free_surface_potential_norm,control_potential_norm,inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,body_potential_to_inner_free_surface_normal_derivative_gain,body_potential_to_body_normal_velocity_gain,free_surface_potential_to_body_potential_ratio,control_potential_to_body_potential_ratio,time_derivative_density_value_per_m,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,0,0.075,0.024999999999999998,0.8863383578035218,915.577053021631,714.88034120392,42.52119830419633,1.3273228688976446,1032.988186690427,0.7807975733387352,806.554669455466,0.05948016171851498,0.0018567063498519467,23.62859175881358,0.0375,0.8860721909555093,0.050783375286636484,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,peak_free_normal_to_body_velocity_station|peak_body_potential_to_body_velocity_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,1,0.15,0.049999999999999996,1.7006647841539508,588.7683060857797,409.2913707392752,43.03640421518633,5.510964129462119,346.19891678340423,0.6951654267199024,240.66551771570317,0.10514857456548032,0.013464647738622094,2.472961922953549,0.07499999999999998,0.18547214422151612,0.010629948215688165,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,2,0.22499999999999998,0.075,2.4285079461883243,245.6321928510834,153.0620380570123,37.43667854755523,0.4655339414244434,101.14531156326522,0.6231350877928589,63.02719260081134,0.24458499979995613,0.003041472250951226,16.54423869430209,0.075,1.2408179020726569,0.07111488412177992,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,3,0.3,0.09999999999999999,3.0665915925783223,245.23667051054184,112.26276961552361,30.916523156293792,0.1332144696383994,79.9704372450693,0.4577731763435348,36.60832107125669,0.2753942670591184,0.001186630884794941,16.123934207619925,0.07500000000000001,1.2092950655714945,0.06930821864635006,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,4,0.375,0.125,3.619040520088804,47.001173983062415,88.195438543374,23.38463325170176,0.2675106751792826,12.987191970403552,1.8764518217174013,24.369840031857354,0.26514560886503596,0.0030331577187829553,15.520083579374464,0.07499999999999998,1.1640062684530845,0.06671258591594645,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,5,0.44999999999999996,0.15,4.093740945653644,346.8369004056286,81.60764222216933,17.955288993600483,0.2708936067126161,84.72370504388364,0.23529111846729261,19.934735320468384,0.2200197004187286,0.003319463708743515,15.835819035569374,0.07500000000000001,1.1876864276677033,0.0680697647378509,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,6,0.525,0.17500000000000002,4.499834530233002,709.7605267740626,100.52729171594432,16.128475476981382,0.10362624447635335,157.73036141782552,0.14163550651774282,22.340219632640355,0.16043877440322304,0.0010308269794949377,17.81002635909975,0.07500000000000001,1.3357519769324815,0.07655583216225192,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,peak_abs_time_contribution_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,7,0.6,0.19999999999999998,4.846305594308439,110.86859011566943,46.55057726525368,14.219043429796697,0.32397421626970196,22.876929231593415,0.41987164459011667,9.605373899640842,0.30545364343763115,0.0069596175880620725,10.964271038334967,0.07499999999999996,0.8223203278751221,0.04712957052774622,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,8,0.6749999999999999,0.22499999999999998,5.141313672548004,82.38237800593376,40.445094646864746,13.106703688102138,0.29234430469190514,16.023604715233326,0.49094352003230113,7.8666849025028265,0.3240616396757067,0.007228177044569416,11.088796769453198,0.07500000000000001,0.83165975770899,0.04766484042455346,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,9,0.75,0.25,5.391955160137488,71.51582535547931,36.02994741229372,12.287925326592392,0.24580429881044996,13.263431024833622,0.5038038396844599,6.682167477701169,0.34104755097143574,0.006822221969898836,10.790461608900646,0.07500000000000001,0.8092846206675486,0.04638245622034984,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,5.604226251754095,45.00606265648503,32.39244044226355,11.574431884543877,0.1962212828584882,8.030736204199172,0.7197350430208328,5.780002267418251,0.35731892152967615,0.006057625797236056,10.377662097585866,0.07499999999999996,0.7783246573189394,0.04460805064296965,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,5.782939432600233,25.64159499638547,29.175270548651653,10.928946505892993,0.15252698770873208,4.434007185314065,1.1378102864803965,5.045058985778332,0.37459623511179674,0.0052279545258846335,9.88772563143297,0.07500000000000001,0.7415794223574729,0.04250207431723539,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,5.932403883952411,55.718165919087255,26.151059268474068,10.284119033479689,0.12018080267274449,9.39217339362362,0.46934529945673525,4.408172433979859,0.39325822055237053,0.004595638036644514,9.303383891924383,0.07500000000000007,0.6977537918943294,0.039990299924921785,1.0,17.442853170208622,109.61902113472415,FAIL,17.442853170208622,17.442853170208625,0.05733007038710511,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
