benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,is_configured_end_station,is_bow_station,zero_mi_target_value_per_m,eq31_row_measure_transport_density_value_per_m,eq32_stokes_body_density_value_per_m,eq32_boundary_proxy_density_value_per_m,eq32_stokes_plus_boundary_proxy_density_value_per_m,eq31_minus_eq32_boundary_proxy_density_value_per_m,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,normal_variation_density_value_per_m,panel_length_variation_density_value_per_m,lever_variation_density_value_per_m,product_rule_residual_density_value_per_m,waterline_contour_density_value_per_m,boundary_density_value_per_m,section_endpoint_panel_density_value_per_m,section_interior_panel_density_value_per_m,best_mapping_candidate_name,best_mapping_candidate_density_value_per_m,mapping_residual_density_value_per_m,mapped_normalized_y_density_value_per_m,mapped_normalized_arclength_density_value_per_m,dominant_gradient_component,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,11,0.8999999999999999,0.3,False,False,0.0,-7.4482132196508894,-0.0,-0.05673950741854275,-0.05673950741854275,-7.391473712232346,-7.4482132196508894,-0.0,-4.892914924767803,-2.566127555878451,0.0,0.010829260995363936,-0.05673950741854275,-0.05673950741854275,-0.05673950741854275,-7.391473712232346,mapped_normalized_y_central,-6.815693702288104,-0.6325195173627858,-6.815693702288104,-7.449818550750852,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,12,0.975,0.325,False,False,0.0,-5.854288746597327,-0.0,-0.041155713326330924,-0.041155713326330924,-5.813133033270995,-5.854288746597327,-0.0,-3.7350875721873975,-2.1274073707126346,0.0,0.008206196302705755,-0.041155713326330924,-0.041155713326330924,-0.041155713326330924,-5.813133033270995,mapped_normalized_y_central,-5.354433591816378,-0.4998551547809482,-5.354433591816378,-5.855547166977789,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,13,1.05,0.35000000000000003,False,False,0.0,-4.496688538572194,-0.0,-0.02997274019337927,-0.02997274019337927,-4.466715798378814,-4.496688538572194,-0.0,-2.7976889569836954,-1.7050730701151868,0.0,0.006073488526687981,-0.02997274019337927,-0.02997274019337927,-0.02997274019337927,-4.466715798378814,mapped_normalized_y_central,-4.113378184711027,-0.38331035386116685,-4.113378184711027,-4.497559333169919,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,14,1.125,0.375,False,False,0.0,-3.410041421747687,-0.0,-0.03234052949865027,-0.03234052949865027,-3.377700892249037,-3.410041421747687,-0.0,-2.0848004062859293,-1.3297252202512653,0.0,0.004484204789506585,-0.03234052949865027,-0.03234052949865027,-0.03234052949865027,-3.377700892249037,mapped_normalized_y_central,-3.112962196893869,-0.2970792248538179,-3.112962196893869,-3.4108209297120338,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,15,1.2,0.39999999999999997,False,False,0.0,-2.5515562967626817,-0.0,-0.04584434358832093,-0.04584434358832093,-2.5057119531743606,-2.5515562967626817,-0.0,-1.547462741498859,-1.0073599810481664,0.0,0.0032664257843434395,-0.04584434358832093,-0.04584434358832093,-0.04584434358832093,-2.5057119531743606,mapped_normalized_y_central,-2.320739279393597,-0.2308170173690849,-2.320739279393597,-2.5523871384539882,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,16,1.275,0.425,False,False,0.0,-1.7395382583599341,-0.0,-0.045759336368266304,-0.045759336368266304,-1.693778921991668,-1.7395382583599341,-0.0,-1.0476814180758094,-0.6940463746825045,0.0,0.002189534398379866,-0.045759336368266304,-0.045759336368266304,-0.045759336368266304,-1.693778921991668,mapped_normalized_y_central,-1.5804855517813594,-0.15905270657857473,-1.5804855517813594,-1.7401012362905501,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,17,1.3499999999999999,0.44999999999999996,False,False,0.0,-0.9934356203797241,-0.0,-0.027716339457842812,-0.027716339457842812,-0.9657192809218813,-0.9934356203797241,-0.0,-0.591166876658265,-0.40349634325276085,0.0,0.0012275995313018445,-0.027716339457842812,-0.027716339457842812,-0.027716339457842812,-0.9657192809218813,mapped_normalized_y_central,-0.9052686079776543,-0.08816701240206981,-0.9052686079776543,-0.9937459050174227,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,18,1.425,0.47500000000000003,False,False,0.0,-0.42230220242961536,-0.0,-0.01026529614424272,-0.01026529614424272,-0.41203690628537265,-0.42230220242961536,-0.0,-0.2480200146758599,-0.17479511435573258,0.0,0.0005129266019771283,-0.01026529614424272,-0.01026529614424272,-0.01026529614424272,-0.41203690628537265,mapped_normalized_y_central,-0.3874777453477954,-0.03482445708181997,-0.3874777453477954,-0.4224296205487591,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,19,1.5,0.5,False,False,0.0,6.743670901804542e-15,-0.0,-0.0,-0.0,6.743670901804542e-15,6.743670901804542e-15,-0.0,-3.7223012182774586e-16,7.388388916956215e-15,0.0,-2.724878933239277e-16,-0.0,-0.0,-0.0,6.743670901804542e-15,current_equal_panel_x_derivative,6.743670901804542e-15,0.0,9.373530135257688e-15,1.2322754895958387e-14,panel_length_variation,zero_m3_target,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,20,1.575,0.525,False,False,0.0,0.32391592406086045,-0.0,0.005003112055766159,0.005003112055766159,0.3189128120050943,0.32391592406086045,-0.0,0.18789545341711647,0.13640915120840894,0.0,-0.0003886805646650478,0.005003112055766159,0.005003112055766159,0.005003112055766159,0.3189128120050943,mapped_normalized_y_central,0.29850326299282104,0.02541266106803941,0.29850326299282104,0.32400990007964126,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,21,1.65,0.5499999999999999,False,False,0.0,0.5809823283642019,-0.0,0.007844405015252203,0.007844405015252203,0.5731379233489498,0.5809823283642019,-0.0,0.3384547855468876,0.24323124817028516,0.0,-0.0007037053529707813,0.007844405015252203,0.007844405015252203,0.007844405015252203,0.5731379233489498,mapped_normalized_y_central,0.5335579810798992,0.04742434728430278,0.5335579810798992,0.5811516523003964,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,22,1.7249999999999999,0.575,False,False,0.0,0.7890577877128917,-0.0,0.010408221221501568,0.010408221221501568,0.7786495664913902,0.7890577877128917,-0.0,0.4647954436264291,0.3252363752514564,0.0,-0.0009740311649936583,0.010408221221501568,0.010408221221501568,0.010408221221501568,0.7786495664913902,mapped_normalized_y_central,0.7230643711992365,0.0659934165136552,0.7230643711992365,0.7892963644744323,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,23,1.7999999999999998,0.6,False,False,0.0,0.9443716183761562,-0.0,0.011738848490529896,0.011738848490529896,0.9326327698856264,0.9443716183761562,-0.0,0.5645681312422915,0.38099878324275666,0.0,-0.0011952961088922557,0.011738848490529896,0.011738848490529896,0.011738848490529896,0.9326327698856264,mapped_normalized_y_central,0.8640039191169501,0.08036769925920617,0.8640039191169501,0.9446663424005206,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,24,1.875,0.625,False,False,0.0,1.0359228059110315,-0.0,0.010681465748077563,0.010681465748077563,1.0252413401629539,1.0359228059110315,-0.0,0.6294390037191289,0.40783986088335905,0.0,-0.0013560586914565078,0.010681465748077563,0.010681465748077563,0.010681465748077563,1.0252413401629539,mapped_normalized_y_central,0.9481821028826896,0.08774070302834192,0.9481821028826896,1.0361545897505275,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,25,1.95,0.65,False,False,0.0,1.0795695721205538,-0.0,0.00911049225161708,0.00911049225161708,1.0704590798689368,1.0795695721205538,-0.0,0.6689522059049107,0.41207157760886337,0.0,-0.0014542113932201391,0.00911049225161708,0.00911049225161708,0.00911049225161708,1.0704590798689368,mapped_normalized_y_central,0.9892493090273218,0.09032026309323204,0.9892493090273218,1.0797774467903742,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,26,2.025,0.6749999999999999,False,False,0.0,1.0896487648748232,-0.0,0.008118585917394755,0.008118585917394755,1.0815301789574285,1.0896487648748232,-0.0,0.6914633620196521,0.39970946992615286,0.0,-0.0015240670709816707,0.008118585917394755,0.008118585917394755,0.008118585917394755,1.0815301789574285,mapped_normalized_y_central,0.9990894036432966,0.09055936123152664,0.9990894036432966,1.089878211884918,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,27,2.1,0.7000000000000001,False,False,0.0,1.0699794496200719,-0.0,0.007351001541494073,0.007351001541494073,1.0626284480785777,1.0699794496200719,-0.0,0.6976467426955654,0.37388861287984715,0.0,-0.0015559059553406297,0.007351001541494073,0.007351001541494073,0.007351001541494073,1.0626284480785777,mapped_normalized_y_central,0.9828753668179155,0.08710408280215631,0.9828753668179155,1.070199258390326,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,28,2.175,0.725,False,False,0.0,1.0245571336138202,-0.0,0.006294733839100484,0.006294733839100484,1.0182623997747198,1.0245571336138202,-0.0,0.6882857880140522,0.33782214190895604,0.0,-0.0015507963091883528,0.006294733839100484,0.006294733839100484,0.006294733839100484,1.0182623997747198,mapped_normalized_y_central,0.9446411035669733,0.07991603004684689,0.9446411035669733,1.024780728926879,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,29,2.25,0.75,False,False,0.0,0.9620071030321841,-0.0,0.004799190664935917,0.004799190664935917,0.9572079123672481,0.9620071030321841,-0.0,0.668168089163875,0.29531747624535437,0.0,-0.0014784623770453655,0.004799190664935917,0.004799190664935917,0.004799190664935917,0.9572079123672481,mapped_normalized_y_central,0.8910287530093208,0.07097835002286323,0.8910287530093208,0.9622128871751787,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,30,2.3249999999999997,0.7749999999999999,False,False,0.0,0.895403766205631,-0.0,0.003125943014640467,0.003125943014640467,0.8922778231909906,0.895403766205631,-0.0,0.6456273660429391,0.2511681827234407,0.0,-0.001391782560748865,0.003125943014640467,0.003125943014640467,0.003125943014640467,0.8922778231909906,mapped_normalized_y_central,0.8332554525099265,0.062148313695704505,0.8332554525099265,0.8955668212498162,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,31,2.4,0.7999999999999999,False,False,0.0,0.8392495988615992,-0.0,0.0018710867102953084,0.0018710867102953084,0.8373785121513039,0.8392495988615992,-0.0,0.6309066673516477,0.20962736496633294,0.0,-0.0012844334563815814,0.0018710867102953084,0.0018710867102953084,0.0018710867102953084,0.8373785121513039,mapped_normalized_y_central,0.7850802489754974,0.05416934988610178,0.7850802489754974,0.8393755595950279,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,32,2.475,0.8250000000000001,False,False,0.0,0.827115848772271,-0.0,0.0019396235029936087,0.0019396235029936087,0.8251762252692774,0.827115848772271,-0.0,0.6511024550647319,0.17718576588883334,0.0,-0.0011723721812940437,0.0019396235029936087,0.0019396235029936087,0.0019396235029936087,0.8251762252692774,mapped_normalized_y_central,0.7773528480612957,0.04976300071097528,0.7773528480612957,0.827215579226107,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,33,2.55,0.85,False,False,0.0,0.7825501496106,-0.0,0.0017280014607840327,0.0017280014607840327,0.780822148149816,0.7825501496106,-0.0,0.645266722586353,0.13821604512776414,0.0,-0.000932618103517162,0.0017280014607840327,0.0017280014607840327,0.0017280014607840327,0.780822148149816,mapped_normalized_y_central,0.7408201316519327,0.041730017958667265,0.7408201316519327,0.7826173733459173,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,34,2.625,0.875,False,False,0.0,0.7276987160354493,-0.0,0.0012238655408642253,0.0012238655408642253,0.7264748504945852,0.7276987160354493,-0.0,0.6281883289809241,0.1000955616748298,0.0,-0.0005851746203049148,0.0012238655408642253,0.0012238655408642253,0.0012238655408642253,0.7264748504945852,mapped_normalized_y_central,0.6956637076077746,0.032035008427674705,0.6956637076077746,0.7277374042776718,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave_row_N3_m3,heave_radiation,35,2.6999999999999997,0.8999999999999999,False,False,0.0,0.700277873814314,-0.0,0.0006332116378569107,0.0006332116378569107,0.699644662176457,0.700277873814314,-0.0,0.6316136322849631,0.06879944386329938,0.0,-0.000135202333948421,0.0006332116378569107,0.0006332116378569107,0.0006332116378569107,0.699644662176457,mapped_normalized_y_central,0.6772759116221231,0.02300196219219086,0.6772759116221231,0.700297272657395,normal_variation,zero_m3_target;zero_mi_nonzero_transport,false,diagnostic-only zero-m_i boundary localization; it does not alter matched_bie_station_sweep.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
