phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_direction_reuse,1,8.069460243822627,8.070439857518368,0.0010810949945310334,0.0010810815519617242,-1.2434216583377894e-05,0.001982078942087855,1.4185800057376376e-07,252997.04225587947
pre_direction_reuse,2,8.070439857518368,8.069697434541732,0.0010322480822585552,0.0010362894148470876,0.003915078805174445,0.1013017542696781,9.16183363953535e-12,253004.47365637697
pre_direction_reuse,3,8.069697434541732,8.068754829306743,0.0010084429834384251,0.0010125185932319631,0.004041487580826497,0.10125309615741905,3.1402341284220056e-12,253018.68997997453
pre_direction_reuse,4,8.068754829306743,8.068003841525286,0.001005832910378023,0.0010088052391005074,0.002955091936062432,0.07595763951950513,5.101778853333144e-12,253032.996032333
final_synchronization,3,8.068003841525286,8.067916137500948,0.0010088052391005074,0.0010087978183645004,-7.355964976583016e-06,2.3106274497355403e-05,3.454966858472189e-08,253036.44080789978
