step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
124,0.3875,286,2,2,0.0014473136949785244,0.010501105643363451
125,0.390625,286,2,0,0.0015352700539365898,0.010599492057889298
126,0.39375000000000004,286,0,2,0.001626021451411747,0.010693475956084674
127,0.39687500000000003,286,0,2,0.0017195117457983469,0.010782721331913311
128,0.4,286,0,2,0.0018156881874133216,0.010866894139084657
129,0.403125,288,2,2,0.0019146498729660285,0.011919263517413537
130,0.40625,288,2,0,0.002016790947789128,0.011978472861276322
131,0.40937500000000004,288,0,2,0.0021216344064504053,0.012031372322625154
132,0.41250000000000003,288,0,2,0.002229110895158199,0.012077648230532225
133,0.415625,288,0,2,0.002339153877804852,0.01211699168418323
134,0.41875,290,2,2,0.0024520510543938035,0.013042203837485179
135,0.421875,290,2,0,0.00256768883687536,0.013051884381932529
136,0.42500000000000004,290,0,2,0.002685836876784398,0.013053525070792485
137,0.42812500000000003,290,0,2,0.0028064162522479,0.013046848391938174
138,0.43125,292,2,2,0.0029294789046786177,0.013855461738288227
139,0.434375,292,2,0,0.003055179789924569,0.013885886804127138
140,0.4375,292,0,2,0.0031832065300721334,0.014313409847399454
141,0.44062500000000004,292,0,2,0.003313471009852795,0.014744331166018669
142,0.44375000000000003,294,2,2,0.003445932473671044,0.016011545642307307
143,0.446875,294,2,0,0.0035807932889755285,0.01645891226455374
144,0.45,294,0,2,0.00371774346185628,0.016908505026006028
145,0.453125,294,0,2,0.003856688287888761,0.017360020539283403
146,0.45625000000000004,296,2,2,0.003997558140192218,0.01867707970637753
147,0.45937500000000003,296,2,0,0.004140518410344951,0.0191405574723029
148,0.4625,296,0,2,0.004285289193340932,0.01960467511258888
149,0.465625,296,0,2,0.0044317713523213485,0.020069097499422744
150,0.46875,298,2,2,0.004579894065779151,0.02142199691041578
151,0.47187500000000004,298,2,0,0.004729758716201354,0.021893644315267063
152,0.47500000000000003,298,0,2,0.004881122080830696,0.02236423084940386
153,0.478125,298,0,2,0.00503388242084024,0.022833398164394322
154,0.48125,300,2,2,0.00518797832756167,0.024207782820953035
155,0.484375,300,2,0,0.005343444450543372,0.02467927142615189
156,0.48750000000000004,300,0,2,0.00550007334116509,0.02514792167407598
157,0.49062500000000003,300,0,2,0.005657762247915371,0.02561336085345467
158,0.49375,302,2,2,0.005816461223493806,0.026994743713993477
159,0.496875,302,2,0,0.005976146367053743,0.027457523135292705
160,0.5,302,0,2,0.00613664230729076,0.027915648468755945
161,0.503125,302,0,2,0.006297846680493368,0.028368741587515903
162,0.50625,304,2,2,0.006459718532363184,0.029742719825304194
163,0.509375,304,2,0,0.006622188869885527,0.03018818322471707
164,0.5125000000000001,304,0,2,0.006785109407550053,0.030627176796533942
165,0.515625,304,0,2,0.006948379409490775,0.03105932579695106
166,0.51875,306,2,2,0.007111962193639162,0.03241178989930106
167,0.521875,306,2,0,0.007275759484958435,0.032831435816026565
168,0.525,306,0,2,0.007439644404607483,0.03324283316618073
169,0.5281250000000001,306,0,2,0.007603518937000624,0.033645619019193294
170,0.53125,308,2,2,0.0077673452884129265,0.034962950186035915
171,0.534375,308,2,0,0.00793101189433195,0.03534853684889562
172,0.5375,308,0,2,0.008094407467158594,0.03572416811919999
173,0.540625,308,0,2,0.008257437660483962,0.03608950074611961
174,0.5437500000000001,310,2,2,0.00842005880955283,0.037358752545687116
175,0.546875,310,2,0,0.00858216025993315,0.037702441232317814
176,0.55,310,0,2,0.008743641037728782,0.03803457166915204
177,0.553125,310,0,2,0.008904411271288172,0.038354827422808935
178,0.55625,312,2,2,0.0090644183285612,0.03956388827130519
179,0.5593750000000001,312,2,0,0.009223563118861562,0.039858372796342086
180,0.5625,312,0,2,0.009381750955565395,0.040139828757385095
181,0.565625,312,0,2,0.009538897103719933,0.04040797281610643
182,0.56875,314,2,2,0.009694939244745033,0.04154570654093193
183,0.571875,314,2,0,0.00984979567383346,0.04178432654219656
184,0.5750000000000001,314,0,2,0.010003375798517457,0.042008604822955445
185,0.578125,314,0,2,0.010155600540034988,0.04221829646217146
186,0.58125,316,2,2,0.010306399825195836,0.043274658955605796
187,0.584375,316,2,0,0.010455709801896975,0.04345149527743554
188,0.5875,316,0,2,0.01060344388327638,0.04361285420997498
189,0.5906250000000001,316,0,2,0.0107495290276415,0.0437585335577231
190,0.59375,316,0,2,0.010893893983077496,0.043888341497709725
191,0.596875,318,2,2,0.011036481552076139,0.04483461541896095
192,0.6000000000000001,318,2,0,0.01117721779276665,0.044928146841330965
193,0.603125,318,0,2,0.011316033675298242,0.04500510236833879
194,0.6062500000000001,318,0,2,0.011452864207270324,0.045065336843729945
195,0.609375,320,2,2,0.011587646293300802,0.04591222943947693
196,0.6125,320,2,0,0.011720326674661039,0.045933911263501666
197,0.6156250000000001,320,0,2,0.011850838753927588,0.045938327879874064
198,0.61875,320,0,2,0.011979123911675807,0.045925382810421134
199,0.6218750000000001,320,0,2,0.0121051252254704,0.04589499114002793
200,0.625,320,0,2,0.01222878744590693,0.045847079588792965
201,0.628125,322,2,2,0.012350059728798305,0.046542582914502306
202,0.6312500000000001,322,2,0,0.01246888833676546,0.04645378286840729
203,0.634375,322,0,2,0.012585222098571307,0.04634715953699909
204,0.6375000000000001,322,0,2,0.012699012037550552,0.046222689639324084
205,0.640625,322,0,2,0.01281021077419225,0.046080361660529416
206,0.64375,324,2,2,0.012918772503846033,0.04663995752362804
207,0.6468750000000001,324,2,0,0.013024652771611448,0.0464555799467552
208,0.65,324,0,2,0.013127808682623329,0.046253243906353325
209,0.6531250000000001,324,0,2,0.01322819896016464,0.04603298750389749
210,0.65625,324,0,2,0.013325783839435149,0.045794860447771576
211,0.659375,324,0,2,0.013420525046232964,0.04553892400481774
212,0.6625000000000001,324,0,2,0.013512385776221112,0.045265250942943314
213,0.665625,326,2,2,0.013601330287358724,0.045635736435172825
214,0.6687500000000001,326,2,0,0.01368732298402041,0.04531969894199428
215,0.671875,326,0,2,0.013770332826603901,0.04498609501878525
216,0.675,326,0,2,0.013850328726329391,0.04463504476923629
217,0.6781250000000001,326,0,2,0.013927280976966242,0.04426667930537575
218,0.68125,326,0,2,0.014001161236124429,0.04388114064113457
219,0.6843750000000001,326,0,2,0.014071942507168861,0.04347858157883054
220,0.6875,326,0,2,0.014139599121761028,0.04305916558879841
221,0.690625,326,0,2,0.014204106723037247,0.042623066682382124
222,0.6937500000000001,328,2,2,0.014265441594129227,0.042754022464724366
223,0.696875,328,2,0,0.014323580407193278,0.0422771063977768
224,0.7000000000000001,328,0,2,0.014378504549244235,0.04178399353123617
225,0.703125,328,0,2,0.014430194824611352,0.04127489996055421
226,0.70625,328,0,2,0.014478633274023569,0.04075005151577092
227,0.7093750000000001,328,0,2,0.014523803161210788,0.04020968360001475
228,0.7125,328,0,2,0.014565688960286595,0.03965404102285807
229,0.7156250000000001,328,0,2,0.014604276343926864,0.0390833778286913
230,0.71875,328,0,2,0.014639552172357928,0.038497957120261043
231,0.721875,328,0,2,0.014671504483168056,0.03789805087749508
232,0.7250000000000001,328,0,2,0.014700122481955687,0.03781441706398105
233,0.728125,328,0,2,0.014725396533826747,0.038460553705531045
234,0.7312500000000001,328,0,2,0.014747318155753107,0.039093639708870725
235,0.734375,328,0,2,0.014765880009803186,0.039713356916280744
236,0.7375,328,0,2,0.014781075897254211,0.04031939485193872
237,0.7406250000000001,328,0,2,0.014792900753595645,0.04091145092074098
238,0.74375,328,0,2,0.014801350644431142,0.04148923060218143
239,0.7468750000000001,328,0,2,0.014806422762284506,0.042052447639291855
240,0.75,328,0,2,0.014808115424316436,0.04260082422261699
241,0.753125,328,0,0,0.014806428070953632,0.04313409116923269
242,0.7562500000000001,328,0,0,0.014801361265434066,0.04365198809677323
243,0.759375,328,0,0,0.014792916694268252,0.04415426359244879
244,0.7625000000000001,328,0,0,0.014781097168615953,0.044640675377024104
245,0.765625,328,0,0,0.014765906626576526,0.04511099046371698
246,0.76875,328,0,0,0.014747350136388651,0.04556498531197231
247,0.7718750000000001,328,0,0,0.014725433900535328,0.04600244597606121
248,0.775,328,0,0,0.01470016526074709,0.04642316824844292
249,0.7781250000000001,328,0,0,0.014671552703896251,0.04682695779781809
250,0.78125,328,0,0,0.014639605868773236,0.04721363030179947
251,0.784375,328,0,0,0.014604335553735187,0.04758301157411148
252,0.7875000000000001,328,0,0,0.014565753725215548,0.047934937686225365
253,0.790625,328,0,0,0.014523873527083633,0.04826925508332182
254,0.7937500000000001,328,0,0,0.014478709290840476,0.04858582069447902
255,0.796875,328,0,0,0.01443027654663845,0.048884502036947754
256,0.8,328,0,0,0.014378592035110903,0.04916517731440616
257,0.8031250000000001,328,0,0,0.014323673719997812,0.049427735509032164
258,0.80625,328,0,0,0.014265540801553168,0.04967207646727149
259,0.8093750000000001,326,0,0,0.014204211897482428,0.04921633266052807
260,0.8125,326,0,0,0.014139710340458394,0.04941910171908564
261,0.815625,326,0,0,0.01407205985232563,0.04960354978489122
262,0.8187500000000001,326,0,0,0.014001284795081613,0.049769622551195734
263,0.821875,326,0,0,0.013927410842362131,0.04991727697806845
264,0.8250000000000001,326,0,0,0.013850464996274557,0.05004648133568793
265,0.828125,326,0,0,0.013770475604867632,0.05015721523993671
266,0.83125,326,0,0,0.013687472380229913,0.050249469680111784
267,0.8343750000000001,326,0,0,0.013601486417211296,0.05032324703855515
268,0.8375,324,0,0,0.013512548761728187,0.04964580082096491
269,0.8406250000000001,324,0,0,0.013420695015922857,0.04967900710911578
270,0.84375,324,0,0,0.013325960928622435,0.04969396365625468
271,0.846875,324,0,0,0.013228383311226569,0.04969072072800758
272,0.8500000000000001,324,0,0,0.013128000445288609,0.049669340009966485
273,0.853125,324,0,0,0.013024852103267336,0.0496298945721398
274,0.8562500000000001,324,0,0,0.0129189795698641,0.049572468823814976
275,0.859375,322,0,0,0.012810425748274443,0.048729929483546264
276,0.8625,322,0,0,0.012699235102093438,0.048634276783767166
277,0.8656250000000001,322,0,0,0.012585453445061661,0.04852113678781363
278,0.86875,322,0,0,0.012469128166195227,0.04839064123360788
279,0.8718750000000001,322,0,0,0.012350308252105095,0.0482429328573219
280,0.875,320,0,0,0.012229044884430124,0.04728782209307466
281,0.878125,320,0,0,0.012105391811425475,0.04710449375803759
282,0.8812500000000001,320,0,0,0.011979399888777895,0.04690463490124586
283,0.884375,320,0,0,0.011851124377899187,0.046688433796532196
284,0.8875000000000001,320,0,0,0.011720622213829288,0.04645608907279474
285,0.890625,320,0,0,0.01158795202923138,0.04620780954525815
286,0.89375,318,0,0,0.011453180435269987,0.0451344526516387
287,0.8968750000000001,318,0,0,0.011316360705528716,0.044854512089656975
288,0.9,318,0,0,0.011177555950808368,0.04455953175778724
289,0.9031250000000001,318,0,0,0.011036831179737453,0.04424976206393922
290,0.90625,316,0,0,0.010894255439184108,0.04310377651859124
291,0.909375,316,0,0,0.010749902688833262,0.04276565676940652
292,0.9125000000000001,316,0,0,0.010603830145618689,0.042413776528843476
293,0.915625,316,0,0,0.010456109081544056,0.04204842402196294
294,0.9187500000000001,316,0,0,0.010306812559508017,0.04166989557109597
295,0.921875,314,0,0,0.010156027188276517,0.040449785156941566
296,0.925,314,0,0,0.010003816844102769,0.04004747203303299
297,0.9281250000000001,314,0,0,0.009850251625576553,0.03963315747443194
298,0.93125,314,0,0,0.009695410638026482,0.03920716962411829
299,0.9343750000000001,312,0,0,0.009539384501542644,0.03793795542726553
300,0.9375,312,0,0,0.009382254950677935,0.03749232702361259
301,0.940625,312,0,0,0.009224084336715954,0.037036299770686384
302,0.9437500000000001,312,0,0,0.009064957428222458,0.03657022779759748
303,0.946875,310,0,0,0.008904968946962069,0.03526400188087118
304,0.9500000000000001,310,0,0,0.00874421802065525,0.034782728164713866
305,0.953125,310,0,0,0.008582757323892002,0.03429276409831322
306,0.95625,310,0,0,0.00842067677128891,0.03379448313464386
307,0.9593750000000001,308,0,0,0.00825807738168869,0.032464095570907986
308,0.9625,308,0,0,0.008095069856549092,0.03195528424112975
309,0.9656250000000001,308,0,0,0.007931697916335773,0.03143956762724822
310,0.96875,308,0,0,0.007768055962968671,0.030917331124122528
311,0.971875,306,0,0,0.00760425534171026,0.029576235491143736
312,0.9750000000000001,306,0,0,0.007440407678411298,0.02904830259239379
313,0.978125,306,0,0,0.007276550840101693,0.028515293686533424
314,0.9812500000000001,306,0,0,0.0071127829149093425,0.027977598150148338
315,0.984375,304,0,0,0.006949230855802292,0.026639678101340308
316,0.9875,304,0,0,0.006785993020307086,0.02610120614941049
317,0.9906250000000001,304,0,0,0.00662310618736728,0.025559496946635393
318,0.99375,304,0,0,0.00646067118881587,0.02501493548535877
319,0.9968750000000001,302,0,0,0.00629883640566156,0.023694315445900727
320,1.0,302,0,0,0.006137670945271699,0.023153901892280917
