iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,source_signed_root_defect,jacobian_condition_number
1,0,0,0.18064145859982483,0.00015312860512018184,0.537872137295426,-0.013872240365805484,216.84053517810963
1,0,1,0.5779891509754286,4.586294593809668e-05,1.7569017204312831,-0.013872240365805484,216.84053517810963
1,0,2,0.6539587716481111,3.600011610530345e-05,2.110867711356335,-0.013872240365805484,216.84053517810963
1,0,3,0.5425067059212559,3.329548657515238e-05,2.0321274988475158,-0.013872240365805484,216.84053517810963
1,0,4,-7.151957945794976,1.0270132564784802e-05,-4.9834252927463085,-0.013872240365805484,216.84053517810963
1,0,5,12.964683737703275,1.7690732740531487e-05,13.993586664457418,-0.013872240365805484,216.84053517810963
1,0,6,-11.758201110404197,2.624088919973917e-05,-12.204964750342615,-0.013872240365805484,216.84053517810963
1,0,7,7.059768568397188,3.105505968401518e-05,7.366259034586865,-0.013872240365805484,216.84053517810963
1,0,8,-7.118301796489964,3.784359332950512e-05,-7.360768657799196,-0.013872240365805484,216.84053517810963
1,0,9,2.5395098105710794,4.217398678755248e-05,2.6560172107179794,-0.013872240365805484,216.84053517810963
1,0,10,-4.985226462295379,5.433006901985506e-05,-5.1405755509043125,-0.013872240365805484,216.84053517810963
1,0,11,-0.3627965277176707,5.828931774997077e-05,-0.34679550998427944,-0.013872240365805484,216.84053517810963
1,0,12,-4.333962490989212,6.669087884293893e-05,-4.452598643225782,-0.013872240365805484,216.84053517810963
1,0,13,-2.0412391306999464,7.473128884966478e-05,-2.0743255236976315,-0.013872240365805484,216.84053517810963
1,0,14,-4.3506880259599425,7.383480903885368e-05,-4.454825235320804,-0.013872240365805484,216.84053517810963
1,0,15,-3.341099382683949,7.687337531874676e-05,-3.4045299676012144,-0.013872240365805484,216.84053517810963
1,0,16,-3.995002220817538,8.764080005267768e-05,-4.081322481059982,-0.013872240365805484,216.84053517810963
1,0,17,-4.287118901523467,6.740198395834103e-05,-4.367567436044152,-0.013872240365805484,216.84053517810963
1,0,18,-4.097271045517821,8.15267862984543e-05,-4.17624992447555,-0.013872240365805484,216.84053517810963
1,0,19,-3.7759620151504727,7.79159376881554e-05,-3.8411150350797767,-0.013872240365805484,216.84053517810963
1,0,20,-3.5763818929665296,9.029768563995506e-05,-3.6380735577998626,-0.013872240365805484,216.84053517810963
1,0,21,-3.266710178013473,9.149167787452471e-05,-3.3171293602286394,-0.013872240365805484,216.84053517810963
1,0,22,-2.9545395528732628,0.00010571078144196485,-2.9977506866034958,-0.013872240365805484,216.84053517810963
1,0,23,-2.6120338172806346,0.00011522897170384596,-2.6453010235756893,-0.013872240365805484,216.84053517810963
1,0,24,-2.231511916796994,0.0001360925041234789,-2.256127302726407,-0.013872240365805484,216.84053517810963
1,0,25,-1.9362815828645736,0.00015432295254943064,-1.953222857781403,-0.013872240365805484,216.84053517810963
1,0,26,-1.8876312380497626,0.00015668725675806246,-1.8979811891431047,-0.013872240365805484,216.84053517810963
