,surge,sway,heave,roll,pitch,yaw
surge,0.16301600000000002,0.0,0.0,0.0,0.0,0.0
sway,0.0,29.09969310425925,0.0,0.0,0.0,-1.8578876298505451
heave,0.0,0.0,0.011663502660967424,0.0,-0.0002514805300379247,0.0
roll,0.0,0.0,0.0,0.26949357336999663,0.0,0.0
pitch,0.0,0.0,-0.0002514805300379247,0.0,0.00946270829336148,0.0
yaw,0.0,-1.8578876298505451,0.0,0.0,0.0,26.860335701490968
