root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05097658847995638,0.05783271833540274,0.061366740644692816,8.034413200137971,98654.1137807586,0.06224200342670688,3.9513711375512064,3.9435558270118483,0.001977873064133767,True,982,0.9991929321139551,0.0
0.995,PHYSICAL,0.05625732571754464,0.06688256060936928,0.07059031891069341,7.985717746861083,98740.4389438836,0.055249727450557076,4.05355821447411,3.965685118257314,0.021678015108559788,True,976,1.000067254426046,0.0703125
0.99,PHYSICAL,0.06705504609219455,0.08874332655768163,0.09246454178500128,7.936951902825071,98735.95791088119,0.04880354680537735,4.041652281634926,3.975777896108845,0.016298875048061733,True,973,1.000021869430601,1.1015625
