case,state,trim_deg,lambda_w,z_wl_m,residual_vertical,residual_pitch,converged,condition_max
fn167,prescribed,3.972,3.514150943396226,0.06692736474847472,-0.16314268088549072,0.004557665943131185,False,8.111350753779261
fn167,automatic_calm_water,4.656294703477016,3.4950673306417603,0.05801791361372024,0.0,-0.0,True,8.114857913533307
fn226,prescribed,4.174,3.066037735849057,0.0779338516942491,-0.12446401915001794,0.05900607487112853,False,6.139297658129152
fn226,automatic_calm_water,5.04222504316411,2.878338643933134,0.07565500960158762,3.556047473187214e-16,2.628622782764744e-16,True,6.117937990758417
fn282,prescribed,4.024,2.7358490566037736,0.08935833041118477,-0.07703739906886108,0.05809880817872703,False,5.861096254660367
fn282,automatic_calm_water,4.516547274387213,2.5980445960747662,0.08990320273486029,-1.778023736593607e-16,-0.0,True,5.9154772866031164
