0.1	-0.0005		-1.3008
0.2	 0.0017		-0.9725
0.3	-0.0019		-0.7517
0.4	-0.0081		-0.5827
0.5	-0.0102		-0.4524
0.6	-0.0098		-0.3525
0.7	-0.0082		-0.2758
0.8	-0.0065		-0.2166
0.9	-0.0049		-0.1707
1	-0.0036		-0.1350
1.2	-0.0018		-0.0851
1.4	-0.0009		-0.0541
1.6	-0.0004		-0.0346
1.8	-0.0002		-0.0222
2	-0.0001		-0.0143
