0.1	 0.0010		-0.9756		
0.2	 0.0133		-0.7407
0.3	 0.0208		-0.6104
0.4	-0.0013		-0.4761
0.5	-0.0066		-0.3734
0.6	-0.0079		-0.2935
0.7	-0.0074		-0.2313
0.8	-0.0063		-0.1829
0.9	-0.0051		-0.1450
1	-0.0039		-0.1153
1.2	-0.0022		-0.0734
1.4	-0.0012		-0.0470
1.6	-0.0006		-0.0303
1.8	-0.0003		-0.0196
2	-0.0002		-0.0127
