node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.770503552756849,0.7363212956646609,-164.9700637821095,-77.05454702600491,-87.91551675610458
1,4.887582691688331,0.14069177446096992,-10.362413124674232,23.917027546964192,-34.279440671638426
2,5.5437331042996245,0.17165010659671556,-3.0935733998608974,-2.6464664972677516,-0.4471069025931458
3,6.17326168181654,0.10924994053918469,-0.015646135373650755,0.33872609441303353,-0.35437222978668426
4,6.808888532579911,0.0907638652949862,-0.6427256471415174,-0.725317437273295,0.08259179013177764
5,7.5860338494154815,0.00722383469489219,0.029085276903476346,0.11773654548657483,-0.08865126858309849
6,8.549626405025988,0.08856123036209418,-0.4001196106829642,-0.5505225606236311,0.15040294994066694
7,9.740307614094979,0.022388194613905305,0.04573127279674501,0.15517974183543104,-0.10944846903868603
8,11.210214171572177,0.06510197886711123,-0.3041620838460991,-0.23543734962326157,-0.06872473422283754
9,13.010789602050844,-0.12346462800482101,0.17724859732105744,-0.16889732465236157,0.346145921973419
10,15.21244210891179,0.2596680214807381,-0.37999384603547137,-0.5676239870014974,0.18763014096602604
11,17.925362438368932,-0.28143359832892667,0.21906397565773084,0.5208597294560249,-0.30179575379829404
12,21.29958216403914,0.269282320462888,-0.2518533246456812,-0.7472280547593476,0.4953747301136664
13,25.490073562071952,-0.1904157381783294,0.110020083468618,0.6813911768494106,-0.5713710933807926
14,30.677839910520138,0.12778889176926247,-0.08834411282563533,-0.5000015283363491,0.41165741551071383
15,37.08578716008951,-0.06571466021659297,0.02744506013645092,0.3243893032980184,-0.2969442431615675
16,44.995019742188596,0.03430626935497746,-0.02057188181590014,-0.1859107042918999,0.16533882247599976
17,54.75520370399249,-0.011856002410616899,0.0020081116815304258,0.0852028344737425,-0.08319472279221207
18,66.79908301690331,0.005292553127774269,-0.0042135106909848615,-0.03906348719878642,0.034849976507801556
19,81.66090945346552,-0.0003329966579376023,-0.001234699672066752,0.010916347173905744,-0.012151046845972496
20,99.99999999999999,0.0009165152897911578,-0.0015588713908788483,-0.02807371375766201,0.026514842366783163
