z_over_Vt,reference_cp,window_mean_cp,window_std_cp
-0.9816933638443935,7.663551401869159,21.148812568963457,6.643505260705764
-0.9725400457665904,7.632398753894081,21.16850592845714,6.651653311893528
-0.9679633867276888,7.632398753894081,21.178352608203983,6.655727344327403
-0.9633867276887872,7.632398753894081,21.188199287950823,6.659801381310111
-0.9588100686498856,7.663551401869159,21.198045967697663,6.663875422833316
-0.954233409610984,7.601246105919003,21.207892647444503,6.66794946888869
-0.9359267734553776,7.632398753894081,21.24727936643187,6.6842456982661504
-0.931350114416476,7.632398753894081,21.25712604617871,6.688319766858248
-0.9267734553775744,7.632398753894081,21.26697272592555,6.692393839933005
-0.9221967963386728,7.632398753894081,21.27681940567239,6.696467917482242
-0.9176201372997712,7.663551401869159,21.28666608541923,6.700541999497792
-0.9038901601830663,7.663551401869159,21.316206124659757,6.712764272261026
-0.8993135011441648,7.632398753894081,21.326052804406594,6.7168383720606215
-0.8947368421052632,7.632398753894081,21.335899484153437,6.720912476286022
-0.8901601830663616,7.601246105919003,21.34574616390028,6.72498658492918
-0.88558352402746,7.632398753894081,21.35559284364712,6.729060697982077
-0.8810068649885583,7.663551401869159,21.36543952339396,6.733134815436705
-0.8672768878718535,7.663551401869159,21.394979562634482,6.745357194131215
-0.8627002288329519,7.632398753894081,21.404826242381326,6.749431329113104
-0.8581235697940504,7.632398753894081,21.414672922128165,6.753505468456993
-0.8535469107551488,7.632398753894081,21.424519601875005,6.757579612154986
-0.8489702517162472,7.663551401869159,21.43436628162185,6.7616537601992155
-0.8443935926773456,7.663551401869159,21.444212961368688,6.765727912581831
-0.8306636155606407,7.663551401869159,21.47375300060921,6.777950395681752
-0.8260869565217391,7.663551401869159,21.483599680356054,6.782024565339768
-0.8077803203661327,7.663551401869159,21.522986399343417,6.7983212868886245
-0.7940503432494279,7.663551401869159,21.55252643858394,6.8105438728972425
-0.7894736842105263,7.663551401869159,21.56268789863092,6.814226572853762
-0.7848970251716247,7.725856697819315,21.57701099855514,6.816375250938736
-0.7803203661327232,7.694704049844237,21.595074139564005,6.822301720278134
-0.7757437070938216,7.694704049844237,21.614797288899123,6.83052962944813
-0.7711670480549199,7.663551401869159,21.63452043823424,6.8387575458517595
-0.7574370709382151,7.663551401869159,21.6936898862396,6.863441338204289
