component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.855694516,-0.08835704478589466,0.6086429552141045,1.4354786679577938,-0.04942134434236835,0.6475786556576308,1.5273081501359218,nonlinear_2dt_quasistatic_target_state,False
resolved_station_bem,1.855694516,-1.6215266847055512,-0.924526684705552,-2.1804874639281886,-0.02585325596746881,0.6711467440325304,1.582893264227666,nonlinear_2dt_quasistatic_target_state,False
transom_extrapolation,1.855694516,-0.6538749358758178,0.04312506412418138,0.1017100568966542,-0.6520183133309301,0.0449816866690691,0.10608888365346486,nonlinear_2dt_quasistatic_target_state,False
pre_chine_bem,1.855694516,0.4180554130804821,1.1150554130804813,2.6298476723596256,0.3305977444768374,1.0275977444768365,2.4235795860302747,nonlinear_2dt_quasistatic_target_state,False
post_chine_bem,1.855694516,-0.28399007693953043,0.41300992306046874,0.9740800072180866,-0.201110794083896,0.4958892059161032,1.1695500139530737,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_aft_post_chine,1.855694516,-0.5563400737550642,0.14065992624493495,0.33174510906824284,-0.5467310914970448,0.15026890850295438,0.3544078030730056,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_middle_post_chine,1.855694516,-0.2650313993815352,0.431968600618464,1.0187938693831697,-0.25276321473966706,0.4442367852603321,1.047728267123425,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_forward_post_chine,1.855694516,0.0022460885225853875,0.6992460885225845,1.6491653031193032,0.034479707062696,0.7314797070626952,1.725187988355413,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_pre_chine,1.855694516,0.483672399683109,1.180672399683108,2.7846047162337455,0.3305977444768374,1.0275977444768365,2.4235795860302747,nonlinear_2dt_quasistatic_target_state,False
bem,1.855694516,-0.08835704478589466,0.6086429552141045,1.4354786679577938,-0.04942134434236835,0.6475786556576308,1.5273081501359218,nonlinear_2dt_quasistatic_target_state,False
front,1.855694516,0.7261228029524371,1.4231228029524363,3.356421705076501,0.6105986345708008,1.3075986345708,3.0839590437990565,nonlinear_2dt_quasistatic_target_state,False
transom,1.855694516,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,1.855694516,-0.2939567567543005,0.4030432432456987,0.9505736869002328,0.03471796150802144,0.7317179615080206,1.7257499092170299,nonlinear_2dt_quasistatic_target_state,False
