reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.002914393521259005,4.6038226142280904e-07,253307.4960990217,23.274970179519077,5.13209095084235,0.0027220753075656344,0.06598910280664158,0.23592567578430593,253297.85042966463,0.9999619211057486,7.461725606772178e-14,23.153631924229504,0.9947867492695504,5.230256287033055,False,displacement_limit
1,0.75,0.002914393521259005,4.6038226142280904e-07,253307.4960990217,23.274970179519077,5.13209095084235,0.0027688685328752884,0.04993319787536807,0.17690570297439548,253300.13386081907,0.9999709355691561,2.0232837816923205e-12,23.18102650085521,0.9959637465509394,5.174898040175002,True,
1,0.5,0.002914393521259005,4.6038226142280904e-07,253307.4960990217,23.274970179519077,5.13209095084235,0.002816123556856096,0.03371883847739844,0.1179134441075508,253305.47597536954,0.9999920250143274,4.59473509736487e-07,23.210440328241805,0.9972275001523286,5.119780687309559,True,
1,0.25,0.002914393521259005,4.6038226142280904e-07,253307.4960990217,23.274970179519077,5.13209095084235,0.0028648770531228005,0.01699031643290701,0.058949897646234845,253306.08896143403,0.9999944449429672,1.1461756443014569e-07,23.24178062286846,0.9985740236659972,5.115521915842348,True,
1,0.125,0.002914393521259005,4.6038226142280904e-07,253307.4960990217,23.274970179519077,5.13209095084235,0.002889577276721714,0.008515063033275788,0.029479198572353746,253306.39356355948,0.99999564744242,2.860071204947558e-08,23.258147721443613,0.9992772296614899,5.123979426808509,True,
2,1.0,0.0027688685328752884,2.0232837816923205e-12,253300.13386081907,23.18102650085521,5.174898040175002,0.002587047426612155,0.06566621134385313,0.23579602141815914,253293.93765487635,0.9999755380865842,1.1500595313805378e-12,23.09247746150011,0.9961801070650674,5.395408408332117,False,displacement_limit
2,0.75,0.0027688685328752884,2.0232837816923205e-12,253300.13386081907,23.18102650085521,5.174898040175002,0.002631312451820436,0.04967952772824847,0.1768120073270706,253294.54027282883,0.9999779171534378,6.406523648335465e-13,23.11158740191229,0.9970044855890933,5.339947659108282,True,
2,0.5,0.0027688685328752884,2.0232837816923205e-12,253300.13386081907,23.18102650085521,5.174898040175002,0.002676459527851212,0.033374284090012696,0.11785468186447187,253295.14035964318,0.9999802862276471,4.5840424820393793e-07,23.13277517728807,0.9979184992707135,5.284705329543876,True,
2,0.25,0.0027688685328752884,2.0232837816923205e-12,253300.13386081907,23.18102650085521,5.174898040175002,0.002722307103837024,0.01681604904148831,0.05892503627429008,253297.01166887925,0.9999876739427958,1.1437703421396219e-07,23.15594684960141,0.9989180957429613,5.229685300329563,True,
2,0.125,0.0027688685328752884,2.0232837816923205e-12,253300.13386081907,23.18102650085521,5.174898040175002,0.0027455275084731683,0.008429805938775299,0.029470899931331535,253298.14870944645,0.9999921628490978,2.8131162796795586e-08,23.168250982457252,0.9994488803851077,5.202259852302049,True,
