step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
90,0.5625,156,0,2,0.00027469901970386484,0.0002694520139713215
91,0.56875,158,2,2,0.0002773296453037071,0.0002731294857518757
92,0.5750000000000001,158,2,0,0.00027995545137303153,0.00027650470732975744
93,0.58125,158,0,2,0.0002825856086307614,0.0002795668986674073
94,0.5875,158,0,2,0.00028522294584780846,0.0002823056340302568
95,0.59375,158,0,2,0.00028787237251551035,0.0002847108618993888
96,0.6000000000000001,160,2,2,0.0002905214589812084,0.0002867729244575163
97,0.6062500000000001,160,2,0,0.00029317713960660724,0.0002884825766043734
98,0.6125,160,0,2,0.0002958420433288937,0.00028983100448071387
99,0.61875,160,0,2,0.00029851849248523115,0.0002908098434663679
100,0.625,160,0,2,0.00030120982233842623,0.00029141119562056846
101,0.6312500000000001,162,2,2,0.0003039079257962533,0.00029162764654036896
102,0.6375000000000001,162,2,0,0.000306617912274366,0.00029145228160184215
103,0.64375,162,0,2,0.0003093418493582134,0.00029087870156903876
104,0.65,162,0,2,0.0003120812389805244,0.00028990103752653685
105,0.65625,162,0,2,0.00031483787544208676,0.00028851396512622775
106,0.6625000000000001,162,0,2,0.0003176136991596419,0.00028671271811262877
107,0.6687500000000001,164,2,2,0.0003204050503264954,0.0002844931011043113
108,0.675,164,2,0,0.0003232117355046209,0.0002818515016173337
109,0.68125,164,0,2,0.00032603770514418094,0.0002787849012942871
110,0.6875,164,0,2,0.0003288838723998403,0.0002752908863282589
111,0.6937500000000001,164,0,2,0.0003317511706419908,0.0002713676570579527
112,0.7000000000000001,164,0,2,0.00033464050902738365,0.00026701403671711176
113,0.70625,164,0,2,0.0003375527438930616,0.00026222947931668026
114,0.7125,164,0,2,0.00034048866004754766,0.0002570140766490603
115,0.71875,164,0,2,0.00034344896465518873,0.0002513685643919818
116,0.7250000000000001,164,0,2,0.0003464342930511918,0.0002478748807270772
117,0.7312500000000001,164,0,2,0.0003494452234935263,0.0002582532817699695
118,0.7375,164,0,2,0.00035248229656661696,0.000268473295635834
119,0.74375,164,0,2,0.00035554603453733825,0.00027851802919553705
120,0.75,164,0,2,0.00035863695640115485,0.0002883706376768348
121,0.7562500000000001,164,0,0,0.0003617555853495441,0.0002980143501097833
122,0.7625000000000001,164,0,0,0.0003649024468435682,0.0003074324948633037
123,0.76875,164,0,0,0.0003680780570721008,0.00031660852522246303
124,0.775,164,0,0,0.00037128290319855497,0.00032552604497769477
125,0.78125,164,0,0,0.00037451741818346333,0.0003341688339922749
126,0.7875000000000001,164,0,0,0.0003777819539292945,0.0003425208737018304
127,0.7937500000000001,164,0,0,0.00038107675695468095,0.0003505663725121139
128,0.8,164,0,0,0.00038440195061215175,0.00035828979106654227
129,0.80625,164,0,0,0.00038775752694486754,0.00036567586733025854
130,0.8125,164,0,0,0.00039114334973617415,0.0003727096414671709
131,0.8187500000000001,164,0,0,0.0003945591680807387,0.0003793764804672223
132,0.8250000000000001,164,0,0,0.00039800463707485086,0.00038566210248332125
133,0.83125,164,0,0,0.00040147933913975105,0.0003915526008548118
134,0.8375,162,0,0,0.00040497987379942455,0.00039703446776310965
135,0.84375,162,0,0,0.0004085064769989742,0.00040209461749691816
136,0.8500000000000001,162,0,0,0.00041206301839511025,0.00040672040928664376
137,0.8562500000000001,162,0,0,0.0004156480386896608,0.00041089966966938044
138,0.8625,162,0,0,0.00041926016914432416,0.0004146207143612678
139,0.86875,162,0,0,0.00042289821663312594,0.0004178723695880377
140,0.875,160,0,0,0.00042656059316802553,0.0004206439928473088
141,0.8812500000000001,160,0,0,0.0004302436429990255,0.0004229254930779506
142,0.8875000000000001,160,0,0,0.00043395255523418744,0.0004247073501836012
143,0.89375,160,0,0,0.0004376845256275978,0.00042598063390349253
144,0.9,160,0,0,0.0004414374663194753,0.00042673702197855635
145,0.90625,158,0,0,0.00044520883159839464,0.00042696881759558987
146,0.9125000000000001,158,0,0,0.00044899183480712294,0.0004266689660768362
147,0.9187500000000001,158,0,0,0.00045279703278208966,0.00042583107078241053
148,0.925,158,0,0,0.0004566206687110809,0.0004244494082101143
149,0.93125,158,0,0,0.00046046036686998404,0.00042251894225141544
150,0.9375,156,0,0,0.0004643114336906811,0.00042003533758898576
151,0.9437500000000001,156,0,0,0.0004681779363142806,0.000416994972208529
152,0.9500000000000001,156,0,0,0.00047205731262814777,0.00041339494899810247
153,0.95625,156,0,0,0.00047594634128995337,0.0004092331064240883
154,0.9625,154,0,0,0.00047983561041349277,0.00040450802824869455
155,0.96875,154,0,0,0.0004837332747081225,0.00039921905227673185
156,0.9750000000000001,154,0,0,0.00048764158528326643,0.0003933662781199135
157,0.9812500000000001,154,0,0,0.0004915574899064898,0.00038695057394809706
158,0.9875,152,0,0,0.0004954825335436778,0.0003799735822187372
159,0.99375,152,0,0,0.0004994129019260038,0.000372437724377322
160,1.0,152,0,0,0.0005033412950411854,0.00036434620450007604
