frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,configuration,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,case_code,linear_gate_eligible
2,4.398052485760458,13.471200000000003,1.9724233726607707,3.1855155410694915,0.02,0.363375495542842,-0.0181665358325764,-0.1818647573874326,0.6492093928805175,0.3638293195787858,0.6742014726948317,0.3418137718502816,0.7764149131550077,87.13794692258745,-164.35070524511485,169.26711419225296,-87.13794692258745,-164.35070524511485,66.02528158892011,140.89852167561645,0.1346541002053099,0.2873530138744963,5.9387936917567,5.945992465662288e-16,0.7477009086809961,0.8449893238239109,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.4716346154,0.4759615385,fn226,0.01730769231,0.01730769231,C3,True
3,4.082419300063286,11.9,1.699474065203633,3.6971351524724367,0.032,0.5567814334442547,-0.0616777135789663,-0.1061159981351358,1.0012215768018875,0.5601872052988787,1.0068293057484343,0.5924358166817891,1.2207049226281217,83.67880640883749,-173.9500053166823,159.41859905679388,-83.67880640883749,-173.9500053166823,79.32811014237419,172.86402409336827,0.2588549121826489,0.5640711936275675,6.148916312724432,3.739193320285427e-16,0.8086760642445182,0.8831725783577882,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.6879807692,0.7528846154,fn226,0.01730769231,0.01730769231,C4,True
4,3.7696831794607135,10.4354,1.4490688740302795,4.336015644104087,0.032,0.8077901874181089,-0.2800618305100599,0.2629674534461566,1.3795440367284828,0.8549617627693236,1.4043837192324162,0.9691628496072924,1.7795484986765804,70.87850714784611,169.20780046999067,140.8243741474572,-70.87850714784611,169.20780046999067,93.10326111017496,193.78851282640107,0.3038044954725211,0.6323497229374797,6.02859020305541,7.33264449479964e-17,0.8585610505859478,0.91404864562887,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.9151442308,0.9951923077,fn226,0.01730769231,0.01730769231,C5,True
5,3.4559208929702296,9.0582,1.217886762397776,5.159088267622884,0.035,0.8680767344720703,-0.7342035331312365,0.9201570166599644,1.3462541185939954,1.1369309763543625,1.630671360863329,1.3389351220575405,2.1643829237856136,49.77606528708964,145.64761604302578,114.1451520009618,-49.77606528708964,145.64761604302578,93.28630903361253,177.58975566200724,0.3329394661965542,0.6338190358756817,5.010117816747279,1.389702827712635e-16,0.8987788523732766,0.9387191686341764,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.120673077,1.233173077,fn226,0.01730769231,0.01730769231,C6,True
6,3.1407001299963366,7.7676,1.0058477978268834,6.246656125066137,0.035,0.6020186554963685,-1.0669986549570711,1.227792296506376,0.8242360304019024,1.2251173785584195,1.4787964556263604,1.47019902893984,2.0804211349256545,29.432425015072823,123.87407514004856,87.92181652029342,-29.432425015072823,123.87407514004856,73.918204062895,125.5234777333306,0.2638145689100075,0.4479941387391791,3.3936723957512127,4.3493914245535726e-16,0.9302646093631562,0.9579018417124509,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.125,1.189903846,fn226,0.01730769231,0.01730769231,C7,True
7,2.827884371298716,6.579000000000001,0.815459919282888,7.705081707394022,0.045,0.3328544100872013,-1.1354952979771986,1.0977150354682172,0.3994080047446782,1.183275804722984,1.168120307736799,1.4324680834884431,1.7784220123968708,16.337753913374257,109.99411900658616,68.38868061527427,-16.337753913374257,109.99411900658616,51.21601182529387,76.97586856227876,0.2350160893004465,0.3532209353145615,2.2250323504962783,1.4803388952809606e-16,0.9538280855566396,0.9721852562946064,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.116346154,1.185576923,fn226,0.01730769231,0.01730769231,C8,True
0,5.653626606586198,24.395,3.259369285811095,1.9277304153696144,0.02,0.1480157847449925,-0.1019506038076011,-0.0241844715377436,0.2498033619881451,0.1797292356585606,0.2509713296855643,0.07699996768642,0.2314511001984322,55.44162999678588,-174.47019826574575,149.08206015901203,-55.44162999678588,-174.47019826574575,106.9597483014108,137.74025873196766,0.218137178957974,0.2809119500175241,6.009049438307925,1.2301974731797204e-16,0.502185836691956,0.6853394180820805,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.1682692308,0.1442307692,fn282,0.01923076923,0.01923076923,C1,False
1,5.026686875832998,19.842,2.5765761955073043,2.438579273586157,0.02,0.2640932402589976,-0.1073542816633364,-0.0702578005193038,0.4627893088801365,0.2850792544924088,0.4680919812895374,0.1816720895371675,0.483931828415064,67.8781872512061,-171.36762563469296,158.21831126723083,-67.8781872512061,-171.36762563469296,112.23711762708064,190.5263630846069,0.2289000170844899,0.3885656428741862,6.041190129654633,1.5903430222753147e-16,0.6672074631252465,0.7937668701496639,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.2884615385,0.25,fn282,0.01923076923,0.01923076923,C2,True
2,4.397973414093647,15.739,1.972352449722844,3.1856300875954005,0.02,0.4911182400411524,-0.1716283104605875,0.0085466107549026,0.8623295859560357,0.5202435993384973,0.8623719379539804,0.4372301401177874,1.0004659289270146,70.73730016557317,179.4321559870931,149.92280784399543,-70.73730016557317,179.4321559870931,128.8727264032107,247.8315391064617,0.2628272170480454,0.505435677028265,5.992265773001668,1.6517185141383043e-16,0.7957256844975401,0.8751048428980418,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.4471153846,0.4615384615,fn282,0.01923076923,0.01923076923,C3,True
3,4.082523807148589,13.855,1.699561077017637,3.696945871580691,0.032,0.6453942161974865,-0.2959224025992053,0.2131353153130261,1.0930420340242877,0.7100026497565021,1.1136281025448014,0.6552445320170419,1.3607393679585138,65.3678726573695,168.96618899173438,138.49197043483963,-65.3678726573695,168.96618899173438,136.29283639997414,261.2089238311685,0.4447360479673662,0.8523487187365095,5.68333595194988,1.9829197935034763e-16,0.8457396360364181,0.906142686713238,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.6201923077,0.6394230769,fn282,0.01923076923,0.01923076923,C4,True
4,3.7696685675835337,12.101749999999996,1.4490576404202546,4.336049258438982,0.032,0.7543965828044403,-0.5337355683359776,0.5780552699354473,1.197782376829227,0.9241146363162668,1.3299738784437891,0.9178198584688952,1.710238953718186,54.720593957442446,154.2378301870374,122.0358794955862,-54.720593957442446,154.2378301870374,135.3387629880136,250.46851907117627,0.4416228187624149,0.8173017911598397,4.994449395914344,2.508699907934022e-16,0.8863616521432199,0.9311226341011384,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,0.8509615385,0.9134615385,fn282,0.01923076923,0.01923076923,C5,True
5,3.45571905885522,10.45775,1.2177445115034398,5.159690926812146,0.035,0.7099233642087183,-0.8242544319436927,0.949705663269622,1.0237500883746264,1.087835719044123,1.3964258269931304,1.146731365899641,1.896671889160722,40.738042090176606,137.14874032487342,102.40106603104306,-40.738042090176606,137.14874032487342,118.97064763764088,207.42863932417583,0.4246070439260533,0.7403142129418462,3.893403577538066,1.9704115670067782e-16,0.9189079297336764,0.9509957712036416,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.110576923,1.1875,fn282,0.01923076923,0.01923076923,C6,True
6,3.140737505839157,8.924499999999998,1.005871738114929,6.246507451292644,0.035,0.5311235897602247,-1.0160333779589212,1.085784468081593,0.673567336301427,1.1464798701793255,1.2777405322127915,1.2702817703252731,1.848804709876413,27.59797053445516,121.81343178372418,83.6109899494682,-27.59797053445516,121.81343178372418,91.31333856283165,147.25119454831486,0.3258979212778173,0.5255405066144933,2.7502718389031604,1.744210362687952e-16,0.9442305825978732,0.9663749289232606,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.307692308,1.504807692,fn282,0.01923076923,0.01923076923,C7,True
7,2.827761828840002,7.516249999999999,0.8153892471582603,7.705749528924155,0.045,0.3479131475791756,-1.075949939864275,0.9976208885864506,0.3791287538320386,1.1308014111029334,1.0672328936676632,1.308863095002922,1.6675389460276393,17.91884201079148,110.8084378943501,68.17824922362519,-17.91884201079148,110.8084378943501,63.88351082074396,94.20596866665188,0.2931437327663859,0.4322850912390402,1.999810306088193,1.429533005629703e-16,0.9631381844794406,0.9778120386170324,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,1.25,1.4375,fn282,0.01923076923,0.01923076923,C8,True
