scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
faltinsen_ch9,heave_motion,7,0.5270989704301487,1.5079892535047257,0.15,0.2,FAIL
faltinsen_ch9,pitch_motion,7,0.4468642153538625,1.4641516778976547,0.15,0.2,FAIL
matched_raw_station_phase_excitation,heave_motion,7,0.09541592825429106,0.09866595469627051,0.15,0.2,PASS
matched_raw_station_phase_excitation,pitch_motion,7,0.0658525860665877,0.10481907980503717,0.15,0.2,PASS
