iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.07110114123960797,8.195689324214404,0.1351833402194418,2.099365816129068,2.2779117462404552,0.08504755519007187,0.552975857602249,31.127471713964137,117875.9990373327,,,0.04761101479900505,,,,,,,,1936.0,256.0,720.0,2.3718381372050658e-05,0.0015037262239318764
1,2.7290099884550004e-05,0.07627891664678853,8.193056055341021,0.13506282429950756,2.1265420462320073,2.339273340305546,0.1000362510821145,0.5529594063329908,31.15311645574921,117878.31174667753,2.7290099884550004e-05,0.029280971391202594,0.05494893170001464,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1938.0,256.0,720.0,6.448959892956277e-06,0.00040392190527056447
2,0.00023924211315519956,0.020987015999891168,8.203467625661439,0.1341015999499634,2.1607935484979692,2.159467635950334,0.0006136229666906103,0.5527708035081691,30.929338400944108,117519.37446368547,0.00021195201327064956,0.24511721064550065,0.00499290682545268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.0,256.0,720.0,6.97866949148492e-06,0.0004330419322697353
3,0.00036426471666627287,0.06142243749205682,8.1965472952528,0.1335750895171104,2.165288369093714,2.2495436737463663,0.03891181694561885,0.5527462790937021,30.80706314126117,117863.6891092877,0.0001250226035110733,0.125152314312228,0.034727818263739475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1940.0,256.0,720.0,2.675791482155197e-05,0.0016632219184427213
4,0.00042066194226713857,0.12250361840971635,8.191615327529084,0.13333473844395208,2.172678088787743,2.326987349524382,0.07102260640127164,0.5527234541597676,30.751088401273435,118300.07149223052,5.63972256008657e-05,0.05805679450692778,0.13462839533044738,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1937.0,256.0,720.0,3.4582901642979214e-05,0.0021459285501608844
