outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
12,4.506821167366518,-0.0525208802159257,0.004780187057304,0.0477144969585513,0.0030181896910891014,0.0052360255036492,1.3105343185399337e-07,5.003385153981351e-05,0.0043483689740116665,-0.0479307604368559,0.0584028114441548,4.6351163733334835e-06,1.310534318540059e-07,4.504062941479477e-06,-0.014973539955883837,-0.005455583012955026,5.348386781090728e-07,4.874958629687059e-06,-0.1352386066381909
13,4.502409867556643,-0.0545799054536339,0.004957518005026,0.052583349489716304,0.0033261698952974927,-0.0057483657552825,1.6381478160895836e-07,6.254154772674e-05,0.0044109105217384065,-0.0768357951940361,0.0653390636834712,8.514625997117527e-06,1.6381478160895572e-07,8.350811215508573e-06,-0.005455583012955026,0.013948647886300057,2.4495122474110277e-07,6.722147766968621e-06,-0.0900643769521822
14,4.497896311436609,-0.0568416274516613,0.0051401662678985,0.05763219162617855,0.003645535376640488,0.0107249041897401,5.912402739058403e-07,0.00022572494035807337,0.00463663546209648,-0.024725313268711,0.0461751216481913,2.744486623773775e-06,5.912402739058457e-07,2.15324634986793e-06,0.013948647886300057,-0.0008879561651848241,3.1349438202483823e-07,3.2391493149273245e-06,-0.109141189681384
15,4.493277649519259,-0.0593032640229585,0.005328251950427,0.0628664007353413,0.0039766262815284295,0.004356065734743,1.0110522551294799e-07,3.860016309111298e-05,0.0046752356251875925,-0.0629660680331927,0.0716781995026782,8.15079683971499e-06,1.0110522551293647e-07,8.049691614202051e-06,-0.0008879561651848241,0.0010167245429003192,1.632910516772183e-09,7.921698786559303e-06,-0.145835418548449
16,4.488577256110057,-0.0620101354719922,0.0055218795173383,0.06829146646922396,0.004319789858956671,0.0042101117541908,9.787554074677015e-08,3.7367127329856684e-05,0.004712602752517449,-0.0741572190457708,0.0825774425541521,1.1401970095031526e-05,9.78755407467632e-08,1.1304094554284762e-05,0.0010167245429003192,0.00869563211456557,1.5735296826211128e-07,1.022588890225734e-05,-0.15059600591173572
17,4.483819528379991,-0.0650022591493504,0.0057211476560216,0.07391298005590391,0.004675379783133666,0.0113590508925796,7.381884524746457e-07,0.00028182712132765616,0.0049944298738451055,-0.0680185633575836,0.0907366651427432,1.2754134932971812e-05,7.381884524746715e-07,1.201594648049714e-05,0.00869563211456557,0.007369645849766999,3.6998552607475703e-07,1.2280813179993426e-05,-0.1709955423161164
18,4.479030490312562,-0.0683130891659724,0.0059261849472046,0.07973664635751701,0.005043756916212118,0.0064534340645856,2.4680670578631904e-07,9.42263769948489e-05,0.005088656250839954,-0.0802588771733732,0.0931657453025431,1.509985080575778e-05,2.468067057862693e-07,1.4853044099971511e-05,0.007369645849766999,0.004813988074307861,2.231476266309718e-07,1.529480590702619e-05,-0.1861739648308117
19,4.474248437376216,-0.0719855256908845,0.0061370506987254,0.085768264180482,0.005425288062808428,0.0138455458100574,1.1764673335850252e-06,0.00044915414329334686,0.005537810394133301,-0.0930082195282686,0.1206993111483849,2.4533524162905006e-05,1.176467333585153e-06,2.3357056829319845e-05,0.004813988074307861,0.011069318720318466,4.070743909550582e-07,2.2223634586470527e-05,-0.2184250199568853
20,4.4695322407762745,-0.076074770589894,0.0063539585812731,0.09201376882048126,0.005820348661193645,0.0050320664536629,1.6089298722130275e-07,6.14260589939864e-05,0.005599236453127288,-0.0977257088085004,0.1077898417158249,2.2525048883018705e-05,1.608929872212611e-07,2.2364155895797442e-05,0.011069318720318466,0.007491989025089169,5.54045979956527e-07,2.326419253604528e-05,-0.206355450954609
21,4.46493913343003,-0.0806199612646005,0.0065767849949212,0.09847914060857842,0.006229316998360531,0.0162229871174464,1.730913204352862e-06,0.0006608316399633074,0.006260068093090596,-0.0985656092387841,0.131011583473676,3.0617077715157194e-05,1.7309132043527658e-06,2.8886164510804438e-05,0.007491989025089169,0.007586788906612392,3.7384507665171806e-07,2.9358235027346268e-05,-0.2401680169909128
22,4.460553183859393,-0.0856657820871621,0.006806094230792,0.10517058022143502,0.006652585299305063,-0.0131956136719244,1.1851058503992572e-06,0.00045245217419336177,0.006712520267283957,-0.1091564335172368,0.0827652061733887,2.2076364325249697e-05,1.185105850399195e-06,2.0891258474850505e-05,0.007586788906612392,-0.014672776581122027,3.664638891560199e-07,2.6652475280943577e-05,-0.1974173204250519
23,4.456446923633759,-0.0912339767480527,0.0070411368638296,0.11209419576874581,0.007090539933681913,-0.0017928865295497,2.2633326822163745e-08,8.640998545798197e-06,0.006721161265829755,-0.1146521142516632,0.1110663411925636,2.9917435211315355e-05,2.2633326822166283e-08,2.9894801884493186e-05,-0.014672776581122027,-0.01336776727357297,1.3850616500879981e-06,3.060283579588377e-05,-0.2422973000684831
24,4.452755981600866,-0.0973595825371074,0.0072834669644954,0.1192564976829083,0.007543592720145771,-0.0279344916967803,5.683550212486979e-06,0.0021698776104349983,0.008891038876264754,-0.1312309588759195,0.0753619754823584,3.158880315416934e-05,5.683550212487083e-06,2.5905252941682265e-05,-0.01336776727357297,-0.016429248615495114,1.622367463518576e-06,2.7916446364327453e-05,-0.16821410756462318
25,4.449594271442911,-0.1040493297375233,0.0075309890039812,0.12666372566714662,0.008012138352325346,-0.0077833725048179,4.5623399798109756e-07,0.00017418196379499266,0.009065220840059746,-0.0928521320822648,0.0772853870726297,1.8622721283000106e-05,4.5623399798105595e-07,1.816648728501905e-05,-0.016429248615495114,-0.012001127009007273,1.534104530357324e-06,1.754470874359895e-05,-0.1676319842847044
26,4.447095030860517,-0.1112735256900324,0.0077868326552872,0.13432263649678083,0.008496604231344318,-0.0162773099234954,2.063127684337976e-06,0.0007876651744675398,0.009852886014527287,-0.0903465972120747,0.0577919773650856,1.630332209232952e-05,2.063127684337761e-06,1.4240194407991759e-05,-0.012001127009007273,-0.00010505664547275091,3.7713936627973917e-07,1.2858938975470962e-05,-0.0908473431863451
27,4.44538358330653,-0.1189918832221345,0.0080472283694143,0.14223966700913157,0.008997397520586623,0.0156879837137937,1.980526171828776e-06,0.0007561293973773695,0.010609015411904656,-0.0330553658212595,0.0644313332488462,8.353700685532261e-06,1.980526171828687e-06,6.373174513703576e-06,-0.00010505664547275091,0.034767534706268255,3.2326787872073e-06,2.65084416415903e-06,-0.0423387725846274
28,4.44458226052164,-0.1271164610083062,0.0083168867622795,0.1504217245749785,0.009514955147120733,0.048712805602646,1.9735451896632944e-05,0.007534641834998807,0.018143657246903463,0.0220925606642188,0.0753330505410714,2.1700004346242376e-05,1.9735451896632215e-05,1.9645524496101627e-06,0.034767534706268255,0.07550515964490832,2.6433668930763184e-05,4.515128787020399e-07,0.02314081845802371
29,4.444756841181997,-0.1355568210313653,0.0085909762019816,0.15887565605710902,0.010049710210570419,0.0730202952780283,4.580677173154936e-05,0.01748820449729131,0.035631861744194776,0.0984738689990951,0.0475667215569632,4.766209159568123e-05,4.5806771731550444e-05,1.8553198641307869e-06,0.07550515964490832,0.08090031677292386,5.2560399154308556e-05,2.5001473810353003e-06,0.07672021290253289
30,4.445870801987883,-0.1442049957289268,0.0088743088943064,0.16760829860525303,0.010602095196158132,0.0797766020484145,5.647881942194654e-05,0.021562601040847916,0.0571944627850427,0.1242869344594961,0.0352662696373311,6.233932335962318e-05,5.6478819421945265e-05,5.8605039376779154e-06,0.08090031677292386,0.07973619829975032,5.724936847742056e-05,5.7108347683709745e-06,0.10521217283750511
31,4.447910563295551,-0.1529800317725443,0.0091626001811246,0.17662675314296855,0.0111725592741706,0.0840823169798348,6.477808087706416e-05,0.024731110324893793,0.08192557310993648,0.1404784424748362,0.0276861914848343,7.449203432665216e-05,6.477808087706486e-05,9.713953449587296e-06,0.07973619829975032,0.10505072352401068,7.870631149440838e-05,1.5196464838375997e-05,0.15595283226107348
32,4.450872951327192,-0.1617953960364144,0.0094601920628387,0.1859381492649502,0.01176155342849282,0.1102373586545812,0.00011496285780057261,0.04389075874178468,0.12581633185172117,0.1836390237459078,0.0368356935632538,0.0001319527460613022,0.00011496285780057177,1.698988826073041e-05,0.10505072352401068,0.10298204352706043,0.00010235705177227274,1.6880550191306425e-05,0.1304050848338934
33,4.454683219468803,-0.1706135353023201,0.0097631922763922,0.19554984143456566,0.012369542867120992,0.0788911677123231,6.076431564979676e-05,0.023198726695898095,0.14901505854761926,0.1672407783971472,-0.0094584429725008,8.616701498169677e-05,6.076431564979693e-05,2.540269933189984e-05,0.10298204352706043,0.06702134058340817,7.159399663514334e-05,1.6479774432490337e-05,0.1617741961065028
34,4.459248318926408,-0.1794120616193316,0.0100747996179502,0.20546883738173682,0.01299697086536045,0.0726046640141118,5.31086738573669e-05,0.020275939864102848,0.1692909984117221,0.152315753134002,-0.0071064251057775,7.444662166316929e-05,5.3108673857367564e-05,2.1337947805801728e-05,0.06702134058340817,0.07752502981515595,5.2717469585037525e-05,2.4243426034270204e-05,0.1603566377940777
35,4.4645736436463785,-0.1881451949631148,0.0103933542135819,0.21570291429750288,0.013644329370927641,0.0668241528517805,4.641118446269815e-05,0.017718958445747716,0.1870099568574698,0.1532502126883002,-0.0196019069847408,7.228877888103254e-05,4.641118446269703e-05,2.587759441833554e-05,0.07752502981515595,0.050453582088868326,4.319169553442797e-05,1.8490158752329564e-05,0.1424850062519355
36,4.470586172468552,-0.1968174934521391,0.0107193632346451,0.22625927302161636,0.014312073874327414,0.0409980876857769,1.8017568735794896e-05,0.006878784832124773,0.1938887416895946,0.1228830992671947,-0.0408869238956421,4.1975899833802906e-05,1.8017568735794364e-05,2.3958331098008548e-05,0.050453582088868326,0.04154448654732446,2.2752121703654944e-05,2.169064982680346e-05,0.1637003984361737
37,4.477265088921714,-0.2054088278798703,0.0110533844813908,0.2371456468796343,0.015000693548556696,0.0450312766561893,2.241422854911381e-05,0.008557350751831054,0.20244609244142564,0.1228134745405316,-0.0327509212281524,4.47054796326687e-05,2.241422854911411e-05,2.229125108355459e-05,0.04154448654732446,0.04014698486942068,1.844297961700031e-05,2.2086187809493734e-05,0.13958346438447922
38,4.484592624783849,-0.2139071655642158,0.0113946926366665,0.24836968543866295,0.015710672268455482,0.0303363702547412,1.048648276480242e-05,0.0040035511806625745,0.2064496436220882,0.1068325431563268,-0.046159802646843,3.2712455442294915e-05,1.0486482764802905e-05,2.2225972677492015e-05,0.04014698486942068,0.024617278264081683,1.217750908898624e-05,1.799050937492318e-05,0.1418862963623456
39,4.4925282731064335,-0.2223221361095501,0.011744064214146,0.2599390638640692,0.016442495528086676,0.0244001325147937,6.992022016337821e-06,0.002669428694689265,0.20911907231677745,0.0957264937155026,-0.046926228685916,2.6907801070506466e-05,6.992022016337592e-06,1.9915779054168878e-05,0.024617278264081683,0.022650848264727828,6.563653949283502e-06,1.937738809534562e-05,0.1354917564770681
40,4.5010630299015695,-0.2306437544126397,0.0121011538113546,0.2718616728768195,0.017196662456524136,0.0207391920938184,5.204876743841346e-06,0.0019871286589008964,0.21110620097567837,0.0885655277911521,-0.047087143603516,2.3761640396617546e-05,5.204876743841169e-06,1.8556763652776373e-05,0.022650848264727828,0.018705196247657475,5.189918062413076e-06,1.7493008296120064e-05,0.130714989178886
41,4.510181688909591,-0.2388709222669829,0.012466205566688,0.2841453525658408,0.017973668980102296,0.0199973866567457,4.985179172844958e-06,0.0019032520637184257,0.21300945303939678,0.08362784557537,-0.043633072261878,2.1809716900452574e-05,4.985179172845107e-06,1.682453772760747e-05,0.018705196247657475,0.022465261154656465,5.297262421311179e-06,1.7837732127228836e-05,0.1294182134784049
42,4.519877844183763,-0.246996508259239,0.0128392750733419,0.2967980928858557,0.018774020504945362,0.025700613924894,8.480617950851007e-06,0.003237747943842397,0.21624720098323919,0.0857851412165269,-0.0343839133667387,2.3931189383087746e-05,8.480617950851077e-06,1.5450571432236676e-05,0.022465261154656465,0.026936603518727217,7.855095882633718e-06,1.6634587158018224e-05,0.1198213388369184
43,4.530141792050741,-0.2550204394538092,0.0132203604660644,0.3098279106555588,0.019598224136463258,0.0286392750087918,1.0843446382622183e-05,0.004139833492437568,0.22038703447567679,0.0854374254701797,-0.0281588754525956,2.5059872415032822e-05,1.0843446382622373e-05,1.421642603241045e-05,0.026936603518727217,0.031231585147576776,1.1203221426320133e-05,1.531438720289371e-05,0.1159750055934906
44,4.540962743603096,-0.262946805485877,0.0136096167821333,0.32324289927965766,0.020446791824528892,0.0342048553244653,1.5922872304694166e-05,0.00607906727591888,0.22646610175159568,0.087816130140895,-0.0194064194919647,2.8961650892782282e-05,1.5922872304694024e-05,1.303877858808826e-05,0.031231585147576776,0.03520667632100068,1.503627787681971e-05,1.4036703746264501e-05,0.1063821341531085
45,4.5523319213504845,-0.2707810774186238,0.014007014120181,0.33705121473081484,0.021320239476763227,0.0363620743128407,1.8520080349503668e-05,0.007070634760216303,0.23353673651181198,0.0869757146611438,-0.0142515660354618,3.048085921839357e-05,1.8520080349503972e-05,1.1960778868889596e-05,0.03520667632100068,0.03813837648123323,1.8847704173437098e-05,1.2664966915354127e-05,0.10314852905960409
46,4.564242382337,-0.2785287587706023,0.014412677168112,0.35126106037496135,0.022219085998657538,0.0412758313428094,2.455479526223391e-05,0.009374580759623895,0.24291131727143586,0.0888969630241423,-0.0063453003385238,3.5449684715165425e-05,2.4554795262233727e-05,1.0894889452931698e-05,0.03813837648123323,0.043653083455469255,2.414116309248473e-05,1.219516763635166e-05,0.0974698206480656
47,4.576692203966858,-0.2861906648212958,0.0148266087334096,0.36588070332572215,0.023143854328075746,0.0461317717697156,3.155310454554772e-05,0.012046409820164078,0.2549577270915999,0.0911245203095418,0.0011390232298902,4.1557840263596484e-05,3.155310454554828e-05,1.0004735718048203e-05,0.043653083455469255,0.04821835507841597,3.131123432181093e-05,1.1046205416674888e-05,0.0908976876639658
48,4.589677026095291,-0.2937735750020468,0.0152488873482475,0.38091845136655067,0.024095069975459613,0.0494053977606694,3.7220907386082897e-05,0.01421027536621257,0.26916800245781247,0.092036710893856,0.0067740846274819,4.645883003320127e-05,3.722090738608222e-05,9.237922647119045e-06,0.04821835507841597,0.04901645177667486,3.604387120694379e-05,9.421142883071624e-06,0.0818455752072269
49,4.6031902555227,-0.3012909737424572,0.0156795319240292,0.39638266100268904,0.02507326153315702,0.0483136930697254,3.659936627941168e-05,0.013972982110956765,0.28314098456876924,0.0886196598347088,0.0080077263047413,4.509020367305671e-05,3.659936627941116e-05,8.490837393645548e-06,0.04901645177667486,0.04766468218486325,3.664248109436049e-05,8.208473100331848e-06,0.0783009795242338
50,4.617228759576012,-0.3087527975807517,0.0161185956160593,0.4122817247727333,0.026078959872812592,0.0482892738444522,3.7586211152737557e-05,0.014349741797340426,0.2974907263661097,0.0863087058289751,0.0102698418599289,4.535256535101903e-05,3.7586211152737245e-05,7.766354198281792e-06,0.04766468218486325,0.048928888132449284,3.760005175494727e-05,8.026745357986295e-06,0.07459825610643289
51,4.631794698954271,-0.3161612736574459,0.0165661131262976,0.42862407914391165,0.02711269864478503,0.0487994057621605,3.9450243654319706e-05,0.015061395999219355,0.31255212236532903,0.0848680979663618,0.0127307135579601,4.663414168908906e-05,3.945024365432044e-05,7.183898034768627e-06,0.048928888132449284,0.04697980686001703,3.8101000295095206e-05,6.8127689892888334e-06,0.066604813638286
52,4.646886707966299,-0.323527165648001,0.017022095657506,0.44541818353581347,0.028175012951289064,0.0451707792104225,3.473187197009078e-05,0.013260006252925761,0.3258121286182548,0.0793355271962461,0.0110060312245992,4.135477223619496e-05,3.473187197009101e-05,6.622900266103946e-06,0.04697980686001703,0.04403067473035184,3.526044935363428e-05,6.065446961945277e-06,0.0645079204449798
53,4.662505100006946,-0.3308594177661126,0.0174865953532395,0.4626725290411862,0.029266439898031137,0.0431172417507239,3.250926885097015e-05,0.01241145621557991,0.33822358483383475,0.075513951669579,0.0107205318318686,3.8626935662009466e-05,3.250926885097e-05,6.117666811039473e-06,0.04403067473035184,0.04088852753456817,3.153953133693027e-05,5.546266162930483e-06,0.058913373416499694
54,4.678652521014765,-0.338163862987708,0.0179596030519543,0.4803956282437831,0.0303875179501354,0.038901562818673,2.7178834637626458e-05,0.01037639196506632,0.34859997679890103,0.0696339052483683,0.0081692203889771,3.283297787055682e-05,2.717883463762604e-05,5.654143232930782e-06,0.04088852753456817,0.0375671643411251,2.7653176399379358e-05,5.06150012505641e-06,0.057897444897131896
55,4.695332624823516,-0.3454449245701333,0.0184411579555647,0.4985960087475426,0.03153878652283071,0.0368820879965532,2.5085293525872232e-05,0.009577115489081267,0.35817709228798233,0.066066665286109,0.0076975107069972,3.0320981395040545e-05,2.5085293525872094e-05,5.235687869168452e-06,0.0375671643411251,0.0354307129204779,2.4573818326748554e-05,4.862132001193239e-06,0.0540421945610181
56,4.712550633923169,-0.352704514135489,0.0189312509272866,0.5172822131889683,0.03272078598223372,0.0339730117597965,2.1849797222784235e-05,0.008341860987187142,0.3665189532751695,0.0617397052680153,0.0062063182515774,2.6715060990095685e-05,2.1849797222784038e-05,4.865263767311645e-06,0.0354307129204779,0.03255551972711182,2.188870707773384e-05,4.374523390143996e-06,0.051881346831836
57,4.730310879588732,-0.359947160867299,0.0194298985575061,0.5364627879313647,0.03393405693020061,0.0316667461630921,1.9483968323206926e-05,0.00743862991375803,0.37395758318892747,0.0580876650834134,0.0052458272427704,2.4005078754265097e-05,1.9483968323206676e-05,4.521110431058418e-06,0.03255551972711182,0.03059796343845493,1.937957404261761e-05,4.192498211792808e-06,0.0501685313654237
58,4.74861947752032,-0.3671737354680728,0.0199370904189104,0.556146282419573,0.03517914016351074,0.0302533439496144,1.8247717476252746e-05,0.006966651496501577,0.3809242346854291,0.0554143586081941,0.0050923292910354,2.245495300478373e-05,1.824771747625317e-05,4.207235528530558e-06,0.03059796343845493,0.03019336176156648,1.8420076147686203e-05,4.140256877926268e-06,0.048914397932847895
59,4.7674832738404165,-0.3743835872420238,0.0204528300613845,0.5763412426597205,0.03645657626142697,0.0299892952747575,1.8394412883384895e-05,0.007022657173866818,0.38794689185929593,0.0540067272238833,0.0059718633256315,2.2327062849946955e-05,1.839441288338477e-05,3.932649966562185e-06,0.03019336176156648,0.02885305086793251,1.7830151674750583e-05,3.7206904669374894e-06,0.0457378670741631
60,4.78690796590563,-0.3815794422157365,0.0209770888478642,0.5970562021143448,0.03776690500976497,0.0288163390973035,1.741898438382387e-05,0.006650256054382115,0.39459714791367806,0.0517097303997946,0.0059229477948128,2.108373330659936e-05,1.7418984383824113e-05,3.664748922775247e-06,0.02885305086793251,0.030235846238092078,1.831370725180358e-05,3.900568715455125e-06,0.04727640998058601
61,4.806901405091526,-0.3887583128332764,0.0215098729605162,0.618299683018535,0.039110665484146,0.0312923429323568,2.1062698322055515e-05,0.008041360733290042,0.4026385086469681,0.0531993577753988,0.0093853280893148,2.450368503545969e-05,2.1062698322055525e-05,3.4409867134041674e-06,0.030235846238092078,0.030181516348084927,1.9629150151047355e-05,3.457717808675848e-06,0.041335147939677006
62,4.827469315177792,-0.3959236434062891,0.022051125471301,0.6400801822344436,0.040488395155221325,0.0298058574031094,1.95899802950117e-05,0.007479103384644564,0.4101176120316127,0.0507204760289918,0.008891238777227,2.2805190747863718e-05,1.95899802950117e-05,3.2152104528520143e-06,0.030181516348084927,0.03179754510074305,2.118161968375155e-05,3.49933743955827e-06,0.044640207613635
63,4.848618705999009,-0.4030750018645017,0.0226008553426069,0.6624061726413976,0.04190062997660397,0.0334811232221869,2.5335233662911198e-05,0.009672538153970964,0.4197901501855836,0.053531446390862,0.0134308000535114,2.8363864742295835e-05,2.5335233662910896e-05,3.0286310793849446e-06,0.03179754510074305,0.032239691091427894,2.317058213097454e-05,3.144127529829706e-06,0.0369648649499042
64,4.870355306490083,-0.4102166384055101,0.0231589838149721,0.6852860922201871,0.04334790369439331,0.0312261496381724,2.2581686421587806e-05,0.008621283166358523,0.4284114333519421,0.0503956650034156,0.01205663427293,2.541843281426767e-05,2.258168642158839e-05,2.8367463926792836e-06,0.032239691091427894,0.03286750075476756,2.4543183608210892e-05,2.9712204537708783e-06,0.040902858892403596
65,4.892685230417754,-0.41735129901827,0.0237255109032761,0.7087283395793111,0.04483074756418681,0.0345629336885471,2.8342409561101793e-05,0.0108206240172378,0.4392320573691799,0.0529594931653336,0.0161663742117603,3.101891133962273e-05,2.834240956110154e-05,2.6765017785211853e-06,0.03286750075476756,0.03344492461255188,2.608293044125757e-05,2.8081195158916314e-06,0.0334943717202101
66,4.91561482249661,-0.4244820494368129,0.0243003483863356,0.732741269224117,0.04634969005182865,0.0320422041116454,2.4949236806517678e-05,0.009525171472042751,0.4487572288412227,0.0496607459319704,0.0144236622913205,2.7463618282985903e-05,2.4949236806517752e-05,2.514381476468142e-06,0.03344492461255188,0.03273237626296493,2.6606478135360927e-05,2.4403303616879628e-06,0.0362916530581321
67,4.939149477855667,-0.4316146237333585,0.0248834749686576,0.7573331809016135,0.04790525615941373,0.0337985748631299,2.842547993835584e-05,0.01085233879848455,0.4596095676397073,0.0507153153494526,0.0168818343768071,3.07991652840245e-05,2.8425479938355757e-05,2.3736853456687384e-06,0.03273237626296493,0.03292420310323322,2.681691276164943e-05,2.4241046096902293e-06,0.030921806399884
68,4.963296093268421,-0.4387507004691407,0.0254748019083405,0.7825123193401127,0.04949796740881869,0.0315735351624548,2.53955274494077e-05,0.009695557241068966,0.4693051248807762,0.0478036407766911,0.0153434295482187,2.7632353709931976e-05,2.5395527449407867e-05,2.236826260524111e-06,0.03292420310323322,0.03132784070400751,2.6297476187950558e-05,2.030002183392621e-06,0.0317457808942394
69,4.988060017879867,-0.4458968925844423,0.0260742809303546,0.8082868607594602,0.051128340988403964,0.0314981566009509,2.586917722755349e-05,0.009876388237604903,0.47918151311838114,0.0470892104424581,0.0159071027594436,2.7981897639873495e-05,2.5869177227553412e-05,2.112720412320085e-06,0.03132784070400751,0.03073336306768159,2.5107647461967723e-05,2.0386315625883908e-06,0.0288205696023057
70,5.013448337359193,-0.4530543319531054,0.0266818234163345,0.8346649129328048,0.05279688975692096,0.0297491196829189,2.3613683794434804e-05,0.009015281267835412,0.48819679438621655,0.0447276723617493,0.0147705670040886,2.5609102105400457e-05,2.3613683794434882e-05,1.995418310965576e-06,0.03073336306768159,0.02918433484878354,2.3953142395329634e-05,1.795568166685625e-06,0.028580430610844903
