frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,16.74364272255437,3.2612816916742378,1.9265999999999999,0.01,0.037961224566682786,-0.056824909452319654,0.16322451868609203,0.12736166375064434,0.06833831213065222,0.20703438577598313,0.06348252170443403,0.2533718032220484,33.74444675592525,127.9643863866985,112.3605494859936,-33.74444675592525,127.9643863866985,19.158616531099643,71.03267649402703,0.019536351894989264,0.07243317187217554,5.368348473470352,8.398056745373759e-17,0.48071431077428584,0.6708386514160075,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.014
1,5.620244580566254,16.571620136368367,3.2209928105300336,1.9506983333333334,0.01,0.039417124595204384,-0.05684919857275372,0.16252941134835605,0.13206506169059362,0.06917760540607235,0.20942060565422743,0.06501740859824087,0.2561365293525186,34.736003197894405,129.0959642160683,113.47338285807996,-34.736003197894405,129.0959642160683,18.997456729034635,70.33985354850768,0.019372014631943258,0.07172668908190634,5.360116624628709,2.718586539438339e-16,0.4911012595114308,0.6778660321567264,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.0266833333333334
2,5.585847557002136,16.403584089072403,3.181687215314785,1.9747966666666668,0.01,0.040889119544350865,-0.05679666408906264,0.16183955885327875,0.13681039304061046,0.06998414926794519,0.21191773510905168,0.0666054582892383,0.2590691090601894,35.75091167121457,130.20936756014612,114.58558774229812,-35.75091167121457,130.20936756014612,18.83116489122949,69.70968657857034,0.019202444148847458,0.07108409760577807,5.351880934709832,2.595634683446919e-16,0.5012130374920667,0.6846846018925166,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.0393666666666668
3,5.552074450332887,16.23939421670911,3.1433293430518296,1.9988949999999999,0.01,0.042375741593507175,-0.05666826524848541,0.16116069120227317,0.14159687277179187,0.07076012833419956,0.21452841948689563,0.06824878848953574,0.2621765280321781,36.788629521163074,131.30275809286098,115.69455277337966,-36.788629521163074,131.30275809286098,18.660714183466244,69.14064983199616,0.01902863279862771,0.07050384160951614,5.34364164542149,1.8751365439906775e-16,0.5110574365906801,0.6913018355675419,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.05205
4,5.518906624083483,16.07891673010324,3.105885325299929,2.022993333333333,0.01,0.043875598719459424,-0.056465001080505936,0.16049823930723864,0.14642382317723796,0.07150779335158208,0.21725473715102897,0.06994937494353534,0.26546496827519966,37.8486574922257,132.37444710079365,116.79774305406085,-37.8486574922257,132.37444710079365,18.487021597139154,68.63107322663448,0.01885151565227591,0.06998421808327461,5.335399023002966,2.1774248254135752e-16,0.520642115093778,0.69772492524215,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.0647333333333333
5,5.486326211925033,15.92202403252935,3.0693228884130344,2.0470916666666668,0.01,0.045387370834731405,-0.05618790505118203,0.15985735300996856,0.15129066596559157,0.0722294545551195,0.22009824833393363,0.07170905647132271,0.26893983116099807,38.93052550275769,133.42290159529279,117.89272035295687,-38.93052550275769,133.42290159529279,18.310950368198203,68.17916500619063,0.018671972965485874,0.06952339994411,5.32715335843885,2.5122000045874595e-16,0.5299745848427916,0.7039607885749407,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.0774166666666667
6,5.45431607723286,15.768594363826843,3.033611260762936,2.07119,0.01,0.04690980604885149,-0.05583804029987146,0.15924291802725096,0.1561969148777278,0.07292747526187186,0.2230600438428046,0.07352954108784071,0.2726057652336884,40.03377983224857,134.44674805635037,118.97716142840216,-40.03377983224857,134.44674805635037,18.133312307101118,67.78303321139654,0.018490832554543216,0.06911945793048244,5.318904967680728,2.914100243314445e-16,0.5390622010539686,0.71001607751362,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.0901
7,5.422859775210269,15.618511468848578,2.998721086364209,2.0952883333333334,0.01,0.04844171706365878,-0.055416495404197914,0.15865957187083918,0.1611421687941918,0.0736042656030142,0.2261407931133474,0.0754124130255579,0.27646669840266097,41.15797153404782,135.44477390407928,120.04887410929183,-41.15797153404782,135.44477390407928,17.954870019231677,67.44070596721807,0.018308872060521866,0.06877038128944958,5.310654191876112,1.7261411712086032e-16,0.5479121544441086,0.7158971870993636,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.1027833333333334
8,5.391941517387847,15.471664288320284,2.9646243443918934,2.1193866666666663,0.01,0.049981977710225715,-0.05492438062370008,0.15811171879191105,0.166126105301955,0.07426227630986396,0.22934079114306857,0.07735914048500171,0.2805258740209638,42.30264593033763,136.41592684994828,121.10581085688091,-42.30264593033763,136.41592684994828,17.776339001602864,67.15015056244948,0.01812682108732632,0.06847409723243869,5.302401397603939,1.267374739528899e-16,0.5565314653384918,0.721610264305957,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.1154666666666666
9,5.361546138324173,15.327946670359896,2.931294274128154,2.143485,0.01,0.05152951963210105,-0.0543628245768738,0.1576035437993948,0.17114847469023245,0.07490399248031471,0.23266000388317906,0.07937108393949237,0.2847858902522178,43.4673330832955,137.35931232395683,122.1460796294474,-43.4673330832955,137.35931232395683,17.598389606868757,66.9092912839676,0.017945363204426343,0.06822848912112456,5.294146977116036,1.4218092538269137e-16,0.564926979478888,0.7271612168490507,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=1.67,1.12815
