outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected
19,4.437622343214894,0.3096191674462859,0.013532995591504745,0.17495377375151466,0.011102168205022842,0.009414656423990309,1.1995072895379479e-06,0.00025969961021181175,0.6090066952743363,0.0571615222137738,-0.038332209365792735,1.1483515701913912e-05,0.009893077956742949,0.009237934637508173,1.2387383999482283e-06
20,4.450100097649978,0.30367791586900483,0.014109046922531144,0.18877479500853261,0.011979218750834696,0.009759087832509561,1.3437427410993357e-06,0.0002909273408608234,0.6092976226151972,0.055300591272326116,-0.035782415607306106,1.1097931383388598e-05,0.009237934637508173,0.010425589854275179,1.3654889767434507e-06
21,4.463247923063303,0.29779304492856346,0.014702365012992498,0.20318050097629442,0.01289337205737238,0.011301866608532496,1.8779652641909687e-06,0.00040658931492578267,0.6097042119301229,0.05479039866272517,-0.03218666544566018,1.1146593068826143e-05,0.010425589854275179,0.012060200580388763,1.861692197246042e-06
22,4.477077905939602,0.29196809460461076,0.015312598215826378,0.21818798259070385,0.013845712676521321,0.012363508014242575,2.3406275724401147e-06,0.000506758127704139,0.6102109700578271,0.05393744659746891,-0.029210430568984203,1.1162686876015483e-05,0.012060200580388763,0.012173751213851672,2.2482290418687163e-06
23,4.49159924554737,0.28620187565570815,0.015937524594412153,0.23381304399582312,0.014837243503286027,0.011547955273042643,2.1253529111688293e-06,0.00046015003610832384,0.6106711200939354,0.051255889263312815,-0.02815997871722775,1.050169095301935e-05,0.012173751213851672,0.010716561704270435,2.09050209488097e-06
24,4.506820838980573,0.28049268809445127,0.016577973906505537,0.250070793246282,0.01586892326042025,0.010207236006180231,1.7272204230135138e-06,0.00037395226733409484,0.6110450723612696,0.04804962269732482,-0.027635150684964582,9.640695436960908e-06,0.010716561704270435,0.0098539854199433,1.7547595628750928e-06
25,4.5227550415863735,0.27484282978430874,0.017235751861676828,0.26697765613037316,0.016941794291056207,0.009837023199921857,1.6678524388040333e-06,0.00036109878783235536,0.6114061711491019,0.04590225806686221,-0.02622821166701894,9.140706619970784e-06,0.0098539854199433,0.009659798352881362,1.6408449848391203e-06
26,4.53941522538608,0.2692554945086899,0.017909745851818534,0.2845504049871208,0.018056920929646628,0.009570574274047505,1.6404591456275582e-06,0.00035516799639624094,0.6117613391454981,0.0439641398057149,-0.024822991257619886,8.702375512916947e-06,0.009659798352881362,0.009402479639605823,1.627066889128763e-06
27,4.55681407332601,0.2637325875900831,0.01860015010390809,0.3028053529649841,0.019215338371456312,0.009473691150485797,1.6693787986245867e-06,0.0003614292527273152,0.6121227683982254,0.04226739312924854,-0.02332001082827695,8.337079321943406e-06,0.009402479639605823,0.009530676444845503,1.6668983821143515e-06
28,4.574964893665176,0.25827619544622726,0.019307345225013137,0.3217591006294448,0.02041810005058002,0.009619764390167873,1.7866991577464285e-06,0.0003868297249041774,0.6125095981231297,0.04090540502596385,-0.021665876245627658,8.085986399500305e-06,0.009530676444845503,0.009449863416044821,1.7389308676520797e-06
29,4.593880425626605,0.2528869425771489,0.020030186312008022,0.34142786639795536,0.02166623515086853,0.009220811340016732,1.7030337770899287e-06,0.0003687157318219966,0.6128783138549517,0.039075944430858156,-0.02063432175082469,7.654195567717863e-06,0.009449863416044821,0.008874635207105143,1.682022605131766e-06
30,4.613573047388007,0.24756474530469685,0.02076899523322901,0.36182745717057385,0.022960746742215564,0.008756186198058513,1.5923754119185476e-06,0.00034475761622542204,0.6132230714711772,0.037238224104919615,-0.019725851708802367,7.208495067020451e-06,0.008874635207105143,0.008655039593513403,1.595606993602846e-06
31,4.634056338015437,0.24231129874513468,0.021524342247120763,0.38297412591074875,0.024302666200682162,0.008689308086177183,1.6251755517075163e-06,0.00035185901826973083,0.6135749304894469,0.0358740830872466,-0.01849546691489201,6.927424564205702e-06,0.008655039593513403,0.008540995300133617,1.5912297879461363e-06
32,4.655343832412947,0.23712793686921854,0.022295358776662853,0.4048839764226405,0.025693015437020496,0.008417211101656719,1.5796137447887028e-06,0.00034199464845675577,0.6139169251379036,0.03437538163007581,-0.017540959426762148,6.587349139238224e-06,0.008540995300133617,0.008202591319144229,1.562825865666371e-06
33,4.6774486489434315,0.23201517920061124,0.02308214496370786,0.4275727282928259,0.027132791980409538,0.008177840644296941,1.5436663999934736e-06,0.0003342118600461354,0.6142511369979498,0.032966348856925176,-0.016610667568331072,6.271429344551659e-06,0.008202591319144229,0.008138539900693334,1.540929011431493e-06
34,4.700384470104863,0.2269745049558119,0.023884910452217484,0.4510562560007886,0.02862300318917953,0.00818453693785548,1.5999700146233714e-06,0.00034640188748526245,0.614597538885435,0.031867614205770556,-0.015498540330059152,6.065557751177346e-06,0.008138539900693334,0.008056276137285134,1.5660996753907978e-06
35,4.72416468250136,0.22200665882370468,0.024702866286184896,0.47535014436998974,0.030164638040748912,0.007938359567777775,1.5567141762355266e-06,0.0003370367719359976,0.6149345756573711,0.03057410991921561,-0.014697390783660058,5.775775946500929e-06,0.008056276137285134,0.007731890026474358,1.5396139613747161e-06
36,4.748802301885217,0.21711173305479675,0.025536043609058073,0.5004695993176111,0.031758661468006204,0.007691226215308822,1.5105836560010067e-06,0.0003270492727117222,0.6152616249300827,0.029328785252671796,-0.013946332822054153,5.495772338531962e-06,0.007731890026474358,0.007635651942056264,1.5076763176219733e-06
37,4.7743107986132145,0.21229095153322686,0.02638456323878914,0.5264299027415348,0.03340604322540219,0.007671254944903616,1.5526827992675383e-06,0.00033616395770941064,0.6155977888877922,0.02836381864929205,-0.013021308759484818,5.318482845922787e-06,0.007635651942056264,0.007561540985315821,1.5234216192089068e-06
38,4.800703381666374,0.2075450310667072,0.027247723897929146,0.5532460463098939,0.035107734650068514,0.007476250295531672,1.5229929574451252e-06,0.0003297359514640287,0.6159275248392562,0.027272613379930366,-0.012320112788867021,5.082417547290822e-06,0.007561540985315821,0.007311924828066081,1.5070767498302488e-06
39,4.8279928656536715,0.2028740591967389,0.028125437408466056,0.5809326269630916,0.03686466203061363,0.007289664784475347,1.4945635998858142e-06,0.00032358084666298225,0.6162511056859192,0.026232422283262835,-0.011653092714312252,4.8586289960723486e-06,0.007311924828066081,0.007245091991857281,1.490002897725514e-06
40,4.856192280846358,0.1982790235501865,0.02901767456174552,0.6095041829481973,0.038677747931100674,0.007278499293697505,1.5372563444211265e-06,0.0003328240494441541,0.6165839297353634,0.02541179373416136,-0.01085479514676646,4.717751789707229e-06,0.007245091991857281,0.007183132794783888,1.5101882387763363e-06
41,4.885314329403286,0.1937603894790878,0.029923774752869975,0.6389749076055051,0.04054789302859396,0.0071119146276521494,1.5135244682265345e-06,0.0003276859739600905,0.6169116157093234,0.02447630842622084,-0.01025247917091654,4.521084987452491e-06,0.007183132794783888,0.006967012101008824,1.4980003974524585e-06
42,4.915371302127266,0.18931805652629305,0.030843561888452827,0.6693585759261665,0.04247597145267361,0.006945464922451627,1.4878774790383737e-06,0.0003221332664831417,0.6172337489758066,0.023577205397528944,-0.009686275552625467,4.331805956563046e-06,0.006967012101008824,0.006899609945541152,1.482686425652271e-06
43,4.946375560524947,0.18495276476396116,0.03177690818197118,0.7006688109613786,0.044462847691156084,0.006926840364426923,1.5246915631766695e-06,0.00033010370850079963,0.6175638526843074,0.022862606304124067,-0.00900892557527,4.214592393777971e-06,0.006899609945541152,0.006841933468430968,1.5001173243512934e-06
44,4.978339106860177,0.18066481299696746,0.032723178675977564,0.7329188543903529,0.046509362030859855,0.006783946724208567,1.5059839417071399e-06,0.0003260534104776018,0.6178899060947849,0.022057632309657405,-0.00848973886124016,4.050597995682455e-06,0.006841933468430968,0.006658060603860256,1.4910407145606391e-06
45,5.011273502136813,0.1764539741655502,0.03368211022920915,0.7661214988429463,0.04861632626295359,0.006640174410344035,1.485108781658304e-06,0.00032153382900021026,0.6182114399237851,0.0212825782087831,-0.008002229388094917,3.8922568024992385e-06,0.006658060603860256,0.006596231327773009,1.479297473262646e-06
46,5.045190238452992,0.1723207551169622,0.034653479566322656,0.8002892937407122,0.05078453674516066,0.006619638478554513,1.5185020840329251e-06,0.00032876365385080774,0.6185402035776361,0.02066137341296692,-0.007422096455857896,3.796047968735162e-06,0.006596231327773009,0.0065442619517540376,1.4959340882375505e-06
47,5.080100405485371,0.1682652684756104,0.035636660989413434,0.8354343640185803,0.05301476289824964,0.00649691891190296,1.5042218691093362e-06,0.0003256719125318988,0.6188658754901679,0.019966391832655805,-0.006972554008849885,3.6593691456143414e-06,0.0065442619517540376,0.006386724158176703,1.4897788035106476e-06
48,5.116014620488615,0.16428714519745619,0.03663131641867338,0.8715683527226237,0.05530774356341927,0.0063724658759374275,1.487536268236229e-06,0.0003220593925574975,0.6191879348827254,0.019295820464978686,-0.006550888713103609,3.5268394303356715e-06,0.006386724158176703,0.006331917236643573,1.4814147616612587e-06
49,5.152943320019311,0.16038667761455266,0.03763714316449349,0.9087025825142071,0.05766419725098404,0.0063551704493167716,1.5200961433773254e-06,0.0003291087760472345,0.6195170436587726,0.018758089372118314,-0.00604774847348466,3.4500334698927517e-06,0.006331917236643573,0.006291661734982278,1.4994194303829065e-06
50,5.190896499718416,0.1565638237728366,0.03865351584854055,0.9468479120207242,0.060084813024719,0.006257681751206889,1.5136168274008405e-06,0.0003277059702050287,0.6198447496289775,0.018164093996533626,-0.005648730494119625,3.3401584731647274e-06,0.006291661734982278,0.00616566231405692,1.4996618530987276e-06
51,5.229883649658323,0.1528180954893306,0.039680029578005774,0.9860146847339973,0.06257024725906854,0.006159464963294337,1.5054209847593404e-06,0.00032593152735010044,0.6201706811563277,0.017591607712835744,-0.005272677786247071,3.2340667632225307e-06,0.00616566231405692,0.006126993959217058,1.4990112923165164e-06
52,5.269913981682086,0.14914958564948366,0.040716311283192974,1.0262128551645966,0.06512113164461227,0.006154742486627507,1.5423686869763462e-06,0.0003339308983815801,0.6205046120547093,0.01713428195737532,-0.004824796984120416,3.17848969042675e-06,0.006126993959217058,0.006105848310320075,1.523223457327971e-06
53,5.310996227849484,0.14555809949183762,0.04176172956345102,1.0674518755879188,0.06773806600122902,0.006086927593583091,1.5473007927478768e-06,0.00033499872511140623,0.6208396107798206,0.016634121262409485,-0.004460266075243524,3.0958715833450666e-06,0.006105848310320075,0.006013984680431158,1.5336281547218731e-06
54,5.353138582445935,0.14204302404034047,0.0428158221508638,1.109740651445076,0.07042161544793883,0.006017399310337179,1.5503221486451724e-06,0.0003356528644865334,0.6211752636443072,0.016151216646813626,-0.00411641802613949,3.015968450980092e-06,0.006013984680431158,0.005994355354384501,1.5435142294237009e-06
55,5.396348879481925,0.1386042465790929,0.04387815585850718,1.1530876404497614,0.07317231669199888,0.0060271089633366914,1.5939197526041983e-06,0.0003450919740718443,0.621520355618379,0.01576593299763207,-0.0037117150709584656,2.981123168224007e-06,0.005994355354384501,0.005991276691936552,1.5758332742286305e-06
56,5.440634437095119,0.13524140302186566,0.04494808999979459,1.1975007633789123,0.07599067236788222,0.005984367806979085,1.6097105771276542e-06,0.00034851077028044783,0.6218688663886595,0.015345438507766929,-0.0033767028938086474,2.922638962147375e-06,0.005991276691936552,0.005926550068102877,1.596061628852365e-06
57,5.486002006169161,0.1319537360040024,0.046025113538969716,1.2429873651482946,0.07887714856722283,0.005935993051279342,1.6217415222207765e-06,0.0003511155329012462,0.6222199819215607,0.014935552401734165,-0.0030635662991754797,2.8642979050798025e-06,0.005926550068102877,0.0059186063255870745,1.6144200428344884e-06
58,5.532457909417929,0.12874091626121545,0.04710874235745316,1.289554293096506,0.0818321798065404,0.00595189151032216,1.6688277892578802e-06,0.000361309956313692,0.6225812918778744,0.014605628163771534,-0.0027018451431272683,2.8447744010152386e-06,0.0059186063255870745,0.0059228527885189335,1.6513988472410333e-06
59,5.580007921710327,0.1256023951866176,0.04819832564586245,1.3372078270981638,0.08485616459238214,0.00592076036945921,1.6896117464336857e-06,0.0003658097918914273,0.6229471016697657,0.014243425640684482,-0.002401904901766061,2.80245898669071e-06,0.0059228527885189335,0.005870429925592465,1.6758851020752073e-06
60,5.628657225522868,0.1225372628703441,0.049293311915203294,1.3859536458786965,0.08794946328373633,0.005879692680985593,1.7041085385773834e-06,0.0003689484233127421,0.6233160500930786,0.013885251008854571,-0.0021258656468835513,2.757160971817448e-06,0.005870429925592465,0.005862367240540926,1.6964114731899982e-06
61,5.678410520964738,0.1195449930512521,0.050393174978172535,1.4357968893253845,0.09111240204614894,0.005891631146774323,1.74921350000985e-06,0.00037871388368534433,0.6236947639767639,0.013593547986596732,-0.001810285693047975,2.7456465341901e-06,0.005862367240540926,0.005864199061580776,1.7324210840810631e-06
62,5.72927193394808,0.11662488212033656,0.05149725522760293,1.4867421044282723,0.09434526942125712,0.005862510315420344,1.7699105655609436e-06,0.00038319490677126306,0.6240779588835351,0.013273474577516098,-0.001548453946675299,2.712694699621132e-06,0.005864199061580776,0.005815630621029031,1.7563036893805143e-06
63,5.781244977626148,0.11377590546844395,0.05260496878300932,1.5387932164335782,0.0976483144962502,0.0058230741348115345,1.783739401612456e-06,0.0003861889222004183,0.6244641478057356,0.01295514248899976,-0.0013089942193765802,2.6756811789333805e-06,0.005815630621029031,0.005805251332580333,1.776008625000746e-06
64,5.834332639931801,0.1109974001531299,0.053715755616846245,1.5919535786335062,0.10102175006341771,0.005832089099469473,1.8270481372285702e-06,0.00039556549027663544,0.6248597132960122,0.012696877111859184,-0.0010326989129202935,2.670838762106717e-06,0.005805251332580333,0.005808166242843609,1.811180738788509e-06
65,5.888537313715239,0.10828857663684205,0.0548289500109545,1.6462259314474064,0.10446575002353316,0.0058103400493126345,1.8510281754382408e-06,0.0004007572941366309,0.6252604705901488,0.012418814343876039,-0.0007981342452508255,2.649190243447811e-06,0.005808166242843609,0.005770917192063785,1.8378065817308595e-06
66,5.9438607633109095,0.10564836014516515,0.05594394384676865,1.701612378376268,0.10798044785998076,0.005782023461701424,1.8703064796124908e-06,0.00040493114795416463,0.625665401738103,0.012144632865857541,-0.0005805859424546922,2.625228946985794e-06,0.005770917192063785,0.005769486426284623,1.86266642653084e-06
67,6.000304193867926,0.10307600492943475,0.057060151266894545,1.7581144259330994,0.1115659391726465,0.005800347554774599,1.9197335412358157e-06,0.0004156323656536729,0.6260810341037567,0.011927153256424183,-0.0003264581468749861,2.63370340294701e-06,0.005769486426284623,0.005786203693732777,1.9048685199345152e-06
68,6.057868199334457,0.10057067619048979,0.058176903719438455,1.8157329534262658,0.1152222797604375,0.00579850237475138,1.9560604960870014e-06,0.0004234973416294913,0.6265045314453862,0.011699020683283767,-0.0001020159337809523,2.6312251115578216e-06,0.005786203693732777,0.005772434747088507,1.9431403750020936e-06
69,6.116552734262962,0.09813127243481795,0.05929357699713733,1.8744681937845535,0.11894948440448429,0.0057921998263930075,1.9892745355109652e-06,0.0004306883551124404,0.6269352198004986,0.011475516511920969,0.00010888314086504591,2.627670464622706e-06,0.005772434747088507,0.005788873013715696,1.9813530899746e-06
70,6.17635716844412,0.09575695549497595,0.06040956759125998,1.9343197660787523,0.12274752893188635,0.005825428280981593,2.0500358073645463e-06,0.00044384348868601567,0.6273790632891846,0.011300290119673206,0.0003505664422899235,2.6536101920579553e-06,0.005788873013715696,0.005821006731058816,2.035646146462655e-06
71,6.2372802494277195,0.0934468053813794,0.06152420775829194,1.9952866537535283,0.12661634883435638,0.005841172115217896,2.0991623898614173e-06,0.0004544796510809856,0.6278335429402656,0.011115867149391945,0.000566477081043848,2.6697462538242575e-06,0.005821006731058816,0.005825100573730074,2.0861600825550457e-06
72,6.299320080592837,0.09119965355235354,0.06263686477620622,2.057367190020777,0.13055583834131562,0.005849300888610687,2.143077790714903e-06,0.0004639875653583043,0.6282975305056239,0.010931756755967026,0.0007668450212542921,2.6824095426180723e-06,0.005825100573730074,0.005850539271976536,2.134676589497583e-06
73,6.362474165346935,0.08901454650425039,0.0637469256278077,2.1205590852227845,0.13456585215629793,0.005887108188233625,2.2093436780498365e-06,0.00047833447701221436,0.6287758649826362,0.01078495959763448,0.0009892567788327145,2.719084248504942e-06,0.005850539271976536,0.005885490471853157,2.1950425344014454e-06
74,6.42673938082614,0.086890459564992,0.0648537278423837,2.1848594119578797,0.1386462045130574,0.0059057673999484694,2.2619740645786523e-06,0.0004897292313301272,0.6292655942139662,0.010626259613561173,0.0011852751863356548,2.743686947477233e-06,0.005885490471853157,0.005891674476858926,2.24882939180709e-06
75,6.4921119616465806,0.0848261524263942,0.06595663715681933,2.250264594457481,0.14279666850145994,0.005913673764267879,2.3066050024609174e-06,0.0004993920631215676,0.6297649862770878,0.010463748002249751,0.0013635995262860079,2.761775615507592e-06,0.005891674476858926,0.005913841569296379,2.2981002790983053e-06
76,6.558587536974015,0.08282059702851265,0.06705503842708839,2.3167704322494354,0.14701697756910503,0.005946847106142628,2.3714007972084024e-06,0.0005134206920311663,0.630278406969119,0.010333193278802555,0.0015605009334826447,2.801447842258004e-06,0.005913841569296379,0.005944971840655615,2.3575173282377885e-06
77,6.626161112795726,0.0808727307087236,0.06814827950027129,2.384372091213115,0.15130682495370235,0.005964023126280804,2.4240051241941357e-06,0.0005248098043215234,0.6308032167734405,0.010192996619588335,0.001735049632973329,2.830264659398667e-06,0.005944971840655615,0.00595128561724807,2.4111023955887603e-06
78,6.694827059923774,0.07898130906391215,0.06923573138795935,2.45306409665723,0.15566586324380555,0.005972252071710593,2.469485860531103e-06,0.0005346566219289482,0.6313378733953695,0.01004994780918983,0.001894556334231301,2.853227267936659e-06,0.00595128561724807,0.005973156601022302,2.461200116460573e-06
79,6.76457914535953,0.0771452954991988,0.07031678359663175,2.522840354149526,0.16009370570061765,0.006005908730807585,2.536392459801956e-06,0.0005491422510725039,0.631887015646442,0.009938204497849212,0.0020736129637658474,2.8988274294285597e-06,0.005973156601022302,0.006007566498390091,2.5232847421694544e-06
80,6.835410521637402,0.07536365064246944,0.07139079920291806,2.593694145549301,0.16458992600622332,0.006030365087447115,2.5961480507016e-06,0.0005620796494526269,0.6324490952958947,0.009822850163456992,0.002237880011437182,2.938417983819927e-06,0.006007566498390091,0.006024303461695772,2.5837398971741374e-06
81,6.907313718804266,0.07363517750270726,0.07245716098298156,2.6656181256422506,0.16915405805004402,0.006049994678172216,2.652108569066792e-06,0.0005741953947535908,0.6330232906906482,0.009708032452807686,0.002391956903536746,2.9752974647215626e-06,0.006024303461695772,0.006057152213651395,2.6439967814336488e-06
82,6.980280671169316,0.07195886016751656,0.07351526960886645,2.7386043409381746,0.17378559712169747,0.006094912613827719,2.730942277925301e-06,0.0005912633055872069,0.6336145539962353,0.009623677159372873,0.002566148068282481,3.0360840487324656e-06,0.006057152213651395,0.006105022897629867,2.7185812040669953e-06
83,7.054302712528834,0.07033369118268296,0.07456450802755588,2.8126442297563856,0.1784839999164177,0.006135848744404149,2.8072523056529204e-06,0.0006077848262390315,0.6342223388224744,0.009540265999794795,0.0027314314890135583,3.0953212679670397e-06,0.006105022897629867,0.006140101364639776,2.7951154240512165e-06
84,7.129370572013318,0.0687585115560672,0.07560427684101524,2.887728622190671,0.1832486845328315,0.006172417830952681,2.8804278283795137e-06,0.0006236277101421898,0.6348459665326166,0.009457216115355743,0.0028876195465497023,3.152348684792449e-06,0.006140101364639776,0.00618626562230901,2.871829088547663e-06
85,7.2054743972386035,0.06723228119331595,0.07663399414889707,2.9638477576856275,0.18807903158831257,0.006226526161501517,2.9710714483617627e-06,0.00064325252858464,0.6354892190612011,0.009396267096791644,0.0030567852262113893,3.227725274991684e-06,0.00618626562230901,0.0062406859329252745,2.958649077656524e-06
86,7.282603754366473,0.06575394802848684,0.07765306709828128,3.0409912883092165,0.19297438442665055,0.006272677221774242,3.055374814912842e-06,0.0006615046489542396,0.6361507237101554,0.009331709268708133,0.0032136451748403516,3.2975922565621515e-06,0.0062406859329252745,0.006279333007183025,3.0430562043643157e-06
87,7.360747628200812,0.06432233082822555,0.07866091933830889,3.1191482815275116,0.19793404929413003,0.00631070053623381,3.1326664919501344e-06,0.0006782387018226753,0.6368289624119781,0.009263200420573436,0.0033582006518942664,3.3612356042865746e-06,0.006279333007183025,0.006324538020004647,3.1239839193838104e-06
88,7.4398944436914904,0.06293637158498924,0.07965699204615571,3.198307237219744,0.20295729641926674,0.0063623645640117354,3.2244897744463154e-06,0.000698118923377488,0.6375270813353555,0.009212365056130628,0.003512364071892843,3.440161154892639e-06,0.006324538020004647,0.00637608425099741,3.212301465270714e-06
89,7.520032069520784,0.061595023965285,0.08064072100379449,3.278456093744719,0.20804336039776844,0.006406210913627752,3.309457955746208e-06,0.0007165149796219554,0.6382435963149774,0.009157558079749134,0.0036548637475063706,3.5129389888805105e-06,0.00637608425099741,0.006412838272382538,3.2973383915386204e-06
90,7.6011478209270855,0.060297137889185254,0.08161155772264943,3.3595822331079406,0.2131914405204289,0.006442375924139987,3.3872230300314095e-06,0.0007333515254738266,0.6389769478404513,0.00909876454980632,0.0037859872984736254,3.579184309769631e-06,0.006412838272382538,0.006455893468007893,3.3788179440664955e-06
91,7.683228479842831,0.0590416907661265,0.08256897117768837,3.44167249755811,0.21840070182630397,0.0064924140156262244,3.480401013840575e-06,0.0007535250469577052,0.639730472887409,0.00905741334317442,0.003927414688078029,3.661480865360649e-06,0.006455893468007893,0.006507341028857284,3.4688531632436096e-06
92,7.766260301403265,0.0578276931498747,0.08351242970932053,3.524713198001614,0.2236702756366758,0.0065385260440506965,3.570350355144431e-06,0.0007729995504302259,0.6405034724378392,0.009015541013036837,0.004061511075064528,3.741150064257182e-06,0.006507341028857284,0.006548480292945319,3.5587785225131113e-06
93,7.850229019208902,0.05665407083128435,0.08444141701056586,3.6086901213615574,0.22899926002204024,0.006580264085353754,3.6563028379432115e-06,0.0007916087131041593,0.6412950811509435,0.008972565124231141,0.0041879630464763395,3.817391849098344e-06,0.006548480292945319,0.00659752122656247,3.648252528688359e-06
