component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,response_calibration_used
transom,1.4,7.774541989381373,A33,0.5762094271055535,0.017918390594919193,1.1977085268226443e-14,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,A35,0.28872190872661235,0.028233925227201948,2.5632697355525656e-07,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,A53,-0.2583636202904735,-0.02526520820287878,1.960296634983567e-14,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,A55,-0.12945855115646054,-0.03981027176916201,2.563269734917483e-07,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,B33,4.812130683340533e-16,2.694692882378642e-18,1.1977085268226443e-14,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,B35,1.1495352267397811e-09,2.0242634181138e-11,2.5632697355525656e-07,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,B53,-4.821539509529682e-16,-8.49044537400737e-18,1.960296634983567e-14,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
transom,1.4,7.774541989381373,B55,-5.154332927735697e-10,-2.8542373785092835e-11,2.563269734917483e-07,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,A33,-8.64116309804848,-0.2687143394425426,0.002819795594663432,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,A35,-11.636874281360193,-1.1379622689090003,6.355011470790759e-05,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,A53,-9.009278966729555,-0.881011454307415,0.0035976142296798284,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,A55,-4.003894046863072,-1.2312520781103633,0.00017818719137744558,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,B33,-107.04698629185691,-0.5994408111969762,0.002819795594663432,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,B35,-288.537962144464,-5.080982539027137,6.355011470790759e-05,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,B53,79.14532078606732,1.393702201162597,0.0035976142296798284,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
total,1.4,7.774541989381373,B55,57.746048272557346,3.1977160139157057,0.00017818719137744558,Sun_2007_Eq7.17_Eq7.18_quasistatic,False
