eta,xi,pressure_coefficient,potential,normal_derivative,segment
-0.9893051677944258,0.04726435746667243,8.08778164907355,-3.5589920799105768,-0.9753423205085127,body
-0.9679155033832774,0.14179307240001704,8.109896608924174,-3.5804149866608697,-0.9753423205085127,body
-0.9465258389721289,0.23632178733336165,8.121806634792813,-3.5937136686449445,-0.9753423205085127,body
-0.9251361745609805,0.33085050226670654,8.135130630231293,-3.602371976632451,-0.9753423205085127,body
-0.9037465101498321,0.4253792172000511,8.150911845339172,-3.6072448723121404,-0.9753423205085127,body
-0.8823568457386837,0.5199079321333957,8.169519024098845,-3.6087439102940184,-0.9753423205085127,body
-0.8609671813275352,0.6144366470667406,8.19116238757361,-3.6071041963500523,-0.9753423205085127,body
-0.8395775169163868,0.7089653620000852,8.215999538721691,-3.6024715339248337,-0.9753423205085127,body
-0.8181878525052385,0.8034940769334298,8.244169759406878,-3.5949397199918294,-0.9753423205085127,body
-0.79679818809409,0.8980227918667747,8.275809354921332,-3.5845690305299023,-0.9753423205085127,body
-0.7754085236829416,0.9925515068001193,8.31106042767388,-3.5713962640463004,-0.9753423205085127,body
-0.7540188592717932,1.0870802217334639,8.350076870755018,-3.5554405365286073,-0.9753423205085127,body
-0.7326291948606447,1.1816089366668088,8.39302903796178,-3.5367067507361467,-0.9753423205085127,body
-0.7112395304494964,1.2761376516001532,8.440107787689277,-3.5151877024581655,-0.9753423205085127,body
-0.6898498660383481,1.370666366533498,8.491528311615507,-3.4908653367833695,-0.9753423205085127,body
-0.6684602016271995,1.4651950814668429,8.54753403415219,-3.4637114399036153,-0.9753423205085127,body
-0.6470705372160512,1.5597237964001875,8.608400812424192,-3.433687929291689,-0.9753423205085127,body
-0.6256808728049028,1.654252511333532,8.67444164364726,-3.400746835033735,-0.9753423205085127,body
-0.6042912083937544,1.748781226266877,8.74601208627366,-3.364830022657351,-0.9753423205085127,body
-0.582901543982606,1.8433099412002214,8.823516619139067,-3.325868680171502,-0.9753423205085127,body
-0.5615118795714575,1.937838656133566,8.90741619701744,-3.283782572292127,-0.9753423205085127,body
-0.5401222151603091,2.032367371066911,8.998237315090345,-3.2384790489175392,-0.9753423205085127,body
-0.5187325507491607,2.1268960860002553,9.096582970554214,-3.189851780232922,-0.9753423205085127,body
-0.49734288633801227,2.2214248009336,9.20314601520287,-3.1377791754212625,-0.9753423205085127,body
-0.4759532219268639,2.315953515866945,9.318725535805386,-3.082122424083245,-0.9753423205085127,body
-0.4545635575157154,2.41048223080029,9.44424709482103,-3.0227230772147755,-0.9753423205085127,body
-0.43317389310456694,2.5050109457336345,9.580787931459525,-2.959400055546422,-0.9753423205085127,body
-0.41178422869341863,2.599539660666979,9.729608592126407,-2.891945933901374,-0.9753423205085127,body
-0.3903945642822702,2.694068375600324,9.892192972282693,-2.8201222961514683,-0.9753423205085127,body
-0.3690048998711217,2.7885970905336688,10.070299471912412,-2.7436538790706946,-0.9753423205085127,body
-0.34761523545997336,2.883125805467013,10.266026986279455,-2.6622211136377096,-0.9753423205085127,body
-0.32622557104882494,2.9776545204003577,10.481900909585171,-2.5754505112345893,-0.9753423205085127,body
-0.3048359066376765,3.0721832353337026,10.720986420850162,-2.4829021005962533,-0.9753423205085127,body
-0.2834462422265282,3.166711950267047,10.98703933313313,-2.3840527505668465,-0.9753423205085127,body
-0.2620565778153797,3.2612406652003916,11.28470909764202,-2.278273629821583,-0.9753423205085127,body
-0.24066691340423124,3.3557693801337365,11.619814580835122,-2.1647991084760942,-0.9753423205085127,body
-0.21927724899308287,3.4502980950670814,11.999721125204637,-2.042682822634701,-0.9753423205085127,body
-0.1978875845819345,3.5448268100004263,12.433855878201953,-1.9107338723279246,-0.9753423205085127,body
-0.17649792017078608,3.6393555249337703,12.934400576850434,-1.7674211406888025,-0.9753423205085127,body
-0.1551082557596376,3.7338842398671153,13.517169952069207,-1.6107242462447773,-0.9753423205085127,body
-0.13371859134848924,3.82841295480046,14.20251940836078,-1.4378905723801507,-0.9753423205085127,body
-0.11232892693734087,3.9229416697338046,15.015445910877876,-1.2450168590641753,-0.9753423205085127,body
-0.09093926252619239,4.017470384667149,15.981294667020034,-1.026279100824535,-0.9753423205085127,body
-0.06954959811504396,4.111999099600494,17.101643356915805,-0.7723980267690513,-0.9753423205085127,body
-0.0481599337038956,4.206527814533839,18.23864606855292,-0.4673133531814682,-0.9753423205085127,body
-0.026770269292747118,4.301056529467184,18.558375977719955,-0.0808352358695654,-0.9753423205085127,body
-0.005380604881598694,4.395585244400529,14.66666140469762,0.43957978062181213,-0.9753423205085127,body
0.016009059529549674,4.490113959333873,5.038274068124579,1.127659791331767,-0.9753423205085127,body
0.028510827570012567,4.5453638241538075,1.2294290361156897,1.5832533245930738,-0.9753423205085127,shallow_jet_body
0.032124699239789986,4.561334838860333,0.7795213972969464,1.7224446307103811,-0.9753423205085127,shallow_jet_body
0.03573857090956743,4.577305853566857,0.4825458288711246,1.8623882242195138,-0.9753423205085127,shallow_jet_body
0.03935244257934485,4.5932768682733816,0.29087673308320916,2.0028212103123826,-0.9753423205085127,shallow_jet_body
0.042966314249122305,4.609247882979907,0.16903687022785618,2.1435674729172396,-0.9753423205085127,shallow_jet_body
0.04658018591889972,4.625218897686431,0.09298915343156011,2.2845114747995003,-0.9753423205085127,shallow_jet_body
0.05019405758867715,4.6411899123929565,0.04652176444713518,2.4255780801662277,-0.9753423205085127,shallow_jet_body
0.05380792925845457,4.657160927099481,0.01882663226373893,2.5667190822986647,-0.9753423205085127,shallow_jet_body
0.057421800928231986,4.673131941806005,0.0028520960629094816,2.7079040258119296,-0.9753423205085127,shallow_jet_body
0.0610356725980094,4.68910295651253,-0.005918297005635509,2.84911395387211,-0.9753423205085127,shallow_jet_body
0.06464954426778682,4.705073971219055,-0.01033748442733895,2.990337248024212,-0.9753423205085127,shallow_jet_body
0.06826341593756424,4.72104498592558,-0.012187046631680687,3.1315669185930033,-0.9753423205085127,shallow_jet_body
0.07187728760734166,4.737016000632105,-0.012566916441315357,3.2727988648187183,-0.9753423205085127,shallow_jet_body
0.07549115927711908,4.752987015338629,-0.012147259316122927,3.4140307685271223,-0.9753423205085127,shallow_jet_body
0.07910503094689648,4.7689580300451535,-0.01132951402252047,3.5552613962193953,-0.9753423205085127,shallow_jet_body
0.0827189026166739,4.784929044751679,-0.010348581608596419,3.696490162271018,-0.9753423205085127,shallow_jet_body
0.08633277428645134,4.800900059458204,-0.00933725393583984,3.8377168580147725,-0.9753423205085127,shallow_jet_body
0.08994664595622878,4.8168710741647285,-0.008366569725268391,3.9789414855921175,-0.9753423205085127,shallow_jet_body
0.0935605176260062,4.832842088871253,-0.007470905117330062,4.120164157550924,-0.9753423205085127,shallow_jet_body
0.09717438929578356,4.848813103577777,-0.006663430594869624,4.2613850373872335,-0.9753423205085127,shallow_jet_body
0.10078826096556098,4.864784118284303,-0.00594552389301839,4.402604305342301,-0.9753423205085127,shallow_jet_body
0.10440213263533848,4.880755132990827,-0.005312414560535217,4.543822139586793,-0.9753423205085127,shallow_jet_body
0.1080160043051159,4.896726147697352,-0.0047564984189989445,4.685038706626116,-0.9753423205085127,shallow_jet_body
0.1116298759748933,4.912697162403877,-0.004269225554921263,4.826254157106586,-0.9753423205085127,shallow_jet_body
0.11524374764467071,4.928668177110401,-0.003842127437110321,4.967468624681608,-0.9753423205085127,shallow_jet_body
0.11885761931444816,4.944639191816926,-0.003467331672723617,5.108682226522241,-0.9753423205085127,shallow_jet_body
0.12247149098422558,4.960610206523452,-0.003137781287790631,5.249895064632367,-0.9753423205085127,shallow_jet_body
0.126085362654003,4.976581221229976,-0.002847289110562201,5.391107227484834,-0.9753423205085127,shallow_jet_body
0.12969923432378042,4.9925522359365,-0.002590503568185909,5.532318791708413,-0.9753423205085127,shallow_jet_body
0.13331310599355783,5.008523250643025,-0.0023628344223851627,5.673529823685415,-0.9753423205085127,shallow_jet_body
0.13692697766333525,5.02449426534955,-0.0021603633539371003,5.814740380996987,-0.9753423205085127,shallow_jet_body
0.14054084933311267,5.0404652800560745,-0.0019797524188334137,5.955950513693628,-0.9753423205085127,shallow_jet_body
0.14415472100289012,5.0564362947626,-0.001818159439821443,6.097160265392313,-0.9753423205085127,shallow_jet_body
0.1477685926726675,5.072407309469124,-0.0016731624338603979,6.238369674214185,-0.9753423205085127,shallow_jet_body
0.15138246434244496,5.088378324175649,-0.0015426937675471208,6.379578773580328,-0.9753423205085127,shallow_jet_body
0.15499633601222235,5.104349338882174,-0.0014249839777420448,6.520787592884252,-0.9753423205085127,shallow_jet_body
0.15861020768199977,5.120320353588698,-0.0013185148829251148,6.6619961580597895,-0.9753423205085127,shallow_jet_body
0.16222407935177718,5.136291368295224,-0.0012219798694843576,6.803204492060777,-0.9753423205085127,shallow_jet_body
0.16583795102155463,5.152262383001748,-0.0011342504488709437,6.94441261526581,-0.9753423205085127,shallow_jet_body
0.16945182269133205,5.168233397708272,-0.0010543492371226648,7.085620545821019,-0.9753423205085127,shallow_jet_body
0.1730656943611094,5.184204412414798,-0.0009814266713306097,7.22682829993111,-0.9753423205085127,shallow_jet_body
0.17667956603088683,5.200175427121322,-0.0009147421276907153,7.368035892106892,-0.9753423205085127,shallow_jet_body
0.18029343770066436,5.216146441827847,-0.0008536477929084185,7.509243335376672,-0.9753423205085127,shallow_jet_body
0.18390730937044178,5.232117456534372,-0.0007975754185594042,7.65045064146717,-0.9753423205085127,shallow_jet_body
0.18752118104021914,5.248088471240896,-0.0007460248240818146,7.791657820958803,-0.9753423205085127,shallow_jet_body
0.19113505270999656,5.2640594859474215,-0.0006985548885865001,7.93286488341964,-0.9753423205085127,shallow_jet_body
0.19474892437977404,5.280030500653946,-0.000654775185211065,8.074071837521283,-0.9753423205085127,shallow_jet_body
0.19836279604955145,5.296001515360471,-0.0006143395879547597,8.215278691139371,-0.9753423205085127,shallow_jet_body
0.20197666771932887,5.3119725300669955,-0.0005769400225119625,8.35648545144083,-0.9753423205085127,shallow_jet_body
0.2055905393891063,5.32794354477352,-0.000542302061518285,8.497692124959993,-0.9753423205085127,shallow_jet_body
0.2092044110588837,5.343914559480045,-0.0005101802993578985,8.638898717665263,-0.9753423205085127,shallow_jet_body
0.2128182827286611,5.35988557418657,-0.00048035533667700747,8.780105235017778,-0.9753423205085127,shallow_jet_body
0.21643215439843855,5.375856588893095,-0.0004526300954950102,8.921311682023044,-0.9753423205085127,shallow_jet_body
0.22004602606821594,5.391827603599619,-0.00042682746698119445,9.062518063276144,-0.9753423205085127,shallow_jet_body
