reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_leading_panel_objective_ratio,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,0.25,21.665021937955416,7.154014459114323,0.9994679194720271,0.0005320805279729335,3.158763458546605e-08,1.0,252984.72900258488,1.000014552807383,0.053560359543939444,21.7205521452281,1.002563127211766,7.172931687035562,7.6757328270547625,True,,7.674206436887231
