reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,0.5,320,0.003798572718238549,1.2731938014875506e-07,1.2731938014875506e-07,252989.1533103402
1,0.25,320,0.0037852929176306217,3.158763458546605e-08,3.158763458546605e-08,252984.72900258488
2,0.5,320,0.0038277075925156534,1.290060146533348e-07,1.290060146533348e-07,252995.20138877837
2,0.25,320,0.0037987072427168,3.205737988834349e-08,3.205737988834349e-08,252989.15399404572
