iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.003788880422956828,0.15898400391370962,0.004505122899669651,0.0008066179100449978,0.003698504989624653,2366.463063541604,21.31450471899097,15.826809650760406,21.223958159306633,0.9957518806616388,15.740609626571779
