iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.003788880422956828,0.15898400391370962,0.0037885416184801754,0.0037876930734505373,0.9988172431663318,0.24999789397956257,95707.71209907379,0.9996248018328675,7.829446473205008,2.354605753376572e-06,21.223958159306633,0.9957518806616388,15.740609626571779,True,
1,0.5,0.004038426080484737,0.10359247229839948,0.004038249235311165,0.00403735486481058,0.998088004237282,0.1249993110392613,95733.06345561934,0.9998895855603983,7.835468843752084,8.583682437529283e-06,21.268773164215503,0.9978544397170663,15.783238112703817,True,
1,0.25,0.004244569299106801,0.05783495952617749,0.004244479690043403,0.004243975601802737,0.9980697168043319,0.06249974033585072,95732.34734143286,0.9998821060638556,7.838419760805139,1.1922746523950549e-05,21.291524718525096,0.9989218609219946,15.804815337366628,True,
